Time_Index,CT_NG,ME_NG,MA_NG,None
774,3.78,3.78,4.28,0.0
775,3.78,3.78,4.28,0.0
776,3.78,3.78,4.28,0.0
777,3.78,3.78,4.28,0.0
778,3.78,3.78,4.28,0.0
779,3.78,3.78,4.28,0.0
780,3.78,3.78,4.28,0.0
781,3.78,3.78,4.28,0.0
782,3.78,3.78,4.28,0.0
783,3.78,3.78,4.28,0.0
784,3.78,3.78,4.28,0.0
785,3.78,3.78,4.28,0.0
786,3.78,3.78,4.28,0.0
787,3.78,3.78,4.28,0.0
788,3.78,3.78,4.28,0.0
789,3.78,3.78,4.28,0.0
790,3.78,3.78,4.28,0.0
791,3.78,3.78,4.28,0.0
792,3.78,3.78,4.28,0.0
793,3.78,3.78,4.28,0.0
794,3.78,3.78,4.28,0.0
795,3.78,3.78,4.28,0.0
796,3.78,3.78,4.28,0.0
797,3.78,3.78,4.28,0.0
798,3.78,3.78,4.28,0.0
799,3.78,3.78,4.28,0.0
800,3.78,3.78,4.28,0.0
801,3.78,3.78,4.28,0.0
802,3.78,3.78,4.28,0.0
803,3.78,3.78,4.28,0.0
804,3.78,3.78,4.28,0.0
805,3.78,3.78,4.28,0.0
806,3.78,3.78,4.28,0.0
807,3.78,3.78,4.28,0.0
808,3.78,3.78,4.28,0.0
809,3.78,3.78,4.28,0.0
810,3.78,3.78,4.28,0.0
811,3.78,3.78,4.28,0.0
812,3.78,3.78,4.28,0.0
813,3.78,3.78,4.28,0.0
814,3.78,3.78,4.28,0.0
815,3.78,3.78,4.28,0.0
816,3.78,3.78,4.28,0.0
817,3.78,3.78,4.28,0.0
818,3.78,3.78,4.28,0.0
819,3.78,3.78,4.28,0.0
820,3.78,3.78,4.28,0.0
821,3.78,3.78,4.28,0.0
822,3.78,3.78,4.28,0.0
823,3.78,3.78,4.28,0.0
824,3.78,3.78,4.28,0.0
825,3.78,3.78,4.28,0.0
826,3.78,3.78,4.28,0.0
827,3.78,3.78,4.28,0.0
828,3.78,3.78,4.28,0.0
829,3.78,3.78,4.28,0.0
830,3.78,3.78,4.28,0.0
831,3.78,3.78,4.28,0.0
832,3.78,3.78,4.28,0.0
833,3.78,3.78,4.28,0.0
834,3.78,3.78,4.28,0.0
835,3.78,3.78,4.28,0.0
836,3.78,3.78,4.28,0.0
837,3.78,3.78,4.28,0.0
838,3.78,3.78,4.28,0.0
839,3.78,3.78,4.28,0.0
840,3.78,3.78,4.28,0.0
841,3.14,3.14,3.69,0.0
842,3.14,3.14,3.69,0.0
843,3.14,3.14,3.69,0.0
844,3.14,3.14,3.69,0.0
845,3.14,3.14,3.69,0.0
846,3.14,3.14,3.69,0.0
847,3.14,3.14,3.69,0.0
848,3.14,3.14,3.69,0.0
849,3.14,3.14,3.69,0.0
850,3.14,3.14,3.69,0.0
851,3.14,3.14,3.69,0.0
852,3.14,3.14,3.69,0.0
853,3.14,3.14,3.69,0.0
854,3.14,3.14,3.69,0.0
855,3.14,3.14,3.69,0.0
856,3.14,3.14,3.69,0.0
857,3.14,3.14,3.69,0.0
858,3.14,3.14,3.69,0.0
859,3.14,3.14,3.69,0.0
860,3.14,3.14,3.69,0.0
861,3.14,3.14,3.69,0.0
862,3.14,3.14,3.69,0.0
863,3.14,3.14,3.69,0.0
864,3.14,3.14,3.69,0.0
865,3.14,3.14,3.69,0.0
866,3.14,3.14,3.69,0.0
867,3.14,3.14,3.69,0.0
868,3.14,3.14,3.69,0.0
869,3.14,3.14,3.69,0.0
870,3.14,3.14,3.69,0.0
871,3.14,3.14,3.69,0.0
872,3.14,3.14,3.69,0.0
873,3.14,3.14,3.69,0.0
874,3.14,3.14,3.69,0.0
875,3.14,3.14,3.69,0.0
876,3.14,3.14,3.69,0.0
877,3.14,3.14,3.69,0.0
878,3.14,3.14,3.69,0.0
879,3.14,3.14,3.69,0.0
880,3.14,3.14,3.69,0.0
881,3.14,3.14,3.69,0.0
882,3.14,3.14,3.69,0.0
883,3.14,3.14,3.69,0.0
884,3.14,3.14,3.69,0.0
885,3.14,3.14,3.69,0.0
886,3.14,3.14,3.69,0.0
887,3.14,3.14,3.69,0.0
888,3.14,3.14,3.69,0.0
889,3.14,3.14,3.69,0.0
890,3.14,3.14,3.69,0.0
891,3.14,3.14,3.69,0.0
892,3.14,3.14,3.69,0.0
893,3.14,3.14,3.69,0.0
894,3.14,3.14,3.69,0.0
895,3.14,3.14,3.69,0.0
896,3.14,3.14,3.69,0.0
897,3.14,3.14,3.69,0.0
898,3.14,3.14,3.69,0.0
899,3.14,3.14,3.69,0.0
900,3.14,3.14,3.69,0.0
901,3.14,3.14,3.69,0.0
902,3.14,3.14,3.69,0.0
903,3.14,3.14,3.69,0.0
904,3.14,3.14,3.69,0.0
905,3.14,3.14,3.69,0.0
906,3.14,3.14,3.69,0.0
907,3.14,3.14,3.69,0.0
908,3.14,3.14,3.69,0.0
909,3.14,3.14,3.69,0.0
910,3.14,3.14,3.69,0.0
911,3.14,3.14,3.69,0.0
912,3.14,3.14,3.69,0.0
913,3.14,3.14,3.69,0.0
914,3.14,3.14,3.69,0.0
915,3.14,3.14,3.69,0.0
916,3.14,3.14,3.69,0.0
917,3.14,3.14,3.69,0.0
918,3.14,3.14,3.69,0.0
919,3.14,3.14,3.69,0.0
920,3.14,3.14,3.69,0.0
921,3.14,3.14,3.69,0.0
922,3.14,3.14,3.69,0.0
923,3.14,3.14,3.69,0.0
924,3.14,3.14,3.69,0.0
925,3.14,3.14,3.69,0.0
926,3.14,3.14,3.69,0.0
927,3.14,3.14,3.69,0.0
928,3.14,3.14,3.69,0.0
929,3.14,3.14,3.69,0.0
930,3.14,3.14,3.69,0.0
931,3.14,3.14,3.69,0.0
932,3.14,3.14,3.69,0.0
933,3.14,3.14,3.69,0.0
934,3.14,3.14,3.69,0.0
935,3.14,3.14,3.69,0.0
936,3.14,3.14,3.69,0.0
937,3.14,3.14,3.69,0.0
938,3.14,3.14,3.69,0.0
939,3.14,3.14,3.69,0.0
940,3.14,3.14,3.69,0.0
941,3.14,3.14,3.69,0.0
942,3.14,3.14,3.69,0.0
943,3.14,3.14,3.69,0.0
944,3.14,3.14,3.69,0.0
945,3.14,3.14,3.69,0.0
946,3.14,3.14,3.69,0.0
947,3.14,3.14,3.69,0.0
948,3.14,3.14,3.69,0.0
949,3.14,3.14,3.69,0.0
950,3.14,3.14,3.69,0.0
951,3.14,3.14,3.69,0.0
952,3.14,3.14,3.69,0.0
953,3.14,3.14,3.69,0.0
954,3.14,3.14,3.69,0.0
955,3.14,3.14,3.69,0.0
956,3.14,3.14,3.69,0.0
957,3.14,3.14,3.69,0.0
958,3.14,3.14,3.69,0.0
959,3.14,3.14,3.69,0.0
960,3.14,3.14,3.69,0.0
961,3.14,3.14,3.69,0.0
962,3.14,3.14,3.69,0.0
963,3.14,3.14,3.69,0.0
964,3.14,3.14,3.69,0.0
965,3.14,3.14,3.69,0.0
966,3.14,3.14,3.69,0.0
967,3.14,3.14,3.69,0.0
968,3.14,3.14,3.69,0.0
969,3.14,3.14,3.69,0.0
970,3.14,3.14,3.69,0.0
971,3.14,3.14,3.69,0.0
972,3.14,3.14,3.69,0.0
973,3.14,3.14,3.69,0.0
974,3.14,3.14,3.69,0.0
975,3.14,3.14,3.69,0.0
976,3.14,3.14,3.69,0.0
977,3.14,3.14,3.69,0.0
978,3.14,3.14,3.69,0.0
979,3.14,3.14,3.69,0.0
980,3.14,3.14,3.69,0.0
981,3.14,3.14,3.69,0.0
982,3.14,3.14,3.69,0.0
983,3.14,3.14,3.69,0.0
984,3.14,3.14,3.69,0.0
985,3.14,3.14,3.69,0.0
986,3.14,3.14,3.69,0.0
987,3.14,3.14,3.69,0.0
988,3.14,3.14,3.69,0.0
989,3.14,3.14,3.69,0.0
990,3.14,3.14,3.69,0.0
991,3.14,3.14,3.69,0.0
992,3.14,3.14,3.69,0.0
993,3.14,3.14,3.69,0.0
994,3.14,3.14,3.69,0.0
995,3.14,3.14,3.69,0.0
996,3.14,3.14,3.69,0.0
997,3.14,3.14,3.69,0.0
998,3.14,3.14,3.69,0.0
999,3.14,3.14,3.69,0.0
1000,3.14,3.14,3.69,0.0
1001,3.14,3.14,3.69,0.0
1002,3.14,3.14,3.69,0.0
1003,3.14,3.14,3.69,0.0
1004,3.14,3.14,3.69,0.0
1005,3.14,3.14,3.69,0.0
1006,3.14,3.14,3.69,0.0
1007,3.14,3.14,3.69,0.0
1008,3.14,3.14,3.69,0.0
1009,2.13,2.13,3.18,0.0
1010,2.13,2.13,3.18,0.0
1011,2.13,2.13,3.18,0.0
1012,2.13,2.13,3.18,0.0
1013,2.13,2.13,3.18,0.0
1014,2.13,2.13,3.18,0.0
1015,2.13,2.13,3.18,0.0
1016,2.13,2.13,3.18,0.0
1017,2.13,2.13,3.18,0.0
1018,2.13,2.13,3.18,0.0
1019,2.13,2.13,3.18,0.0
1020,2.13,2.13,3.18,0.0
1021,2.13,2.13,3.18,0.0
1022,2.13,2.13,3.18,0.0
1023,2.13,2.13,3.18,0.0
1024,2.13,2.13,3.18,0.0
1025,2.13,2.13,3.18,0.0
1026,2.13,2.13,3.18,0.0
1027,2.13,2.13,3.18,0.0
1028,2.13,2.13,3.18,0.0
1029,2.13,2.13,3.18,0.0
1030,2.13,2.13,3.18,0.0
1031,2.13,2.13,3.18,0.0
1032,2.13,2.13,3.18,0.0
1033,2.13,2.13,3.18,0.0
1034,2.13,2.13,3.18,0.0
1035,2.13,2.13,3.18,0.0
1036,2.13,2.13,3.18,0.0
1037,2.13,2.13,3.18,0.0
1038,2.13,2.13,3.18,0.0
1039,2.13,2.13,3.18,0.0
1040,2.13,2.13,3.18,0.0
1041,2.13,2.13,3.18,0.0
1042,2.13,2.13,3.18,0.0
1043,2.13,2.13,3.18,0.0
1044,2.13,2.13,3.18,0.0
1045,2.13,2.13,3.18,0.0
1046,2.13,2.13,3.18,0.0
1047,2.13,2.13,3.18,0.0
1048,2.13,2.13,3.18,0.0
1049,2.13,2.13,3.18,0.0
1050,2.13,2.13,3.18,0.0
1051,2.13,2.13,3.18,0.0
1052,2.13,2.13,3.18,0.0
1053,2.13,2.13,3.18,0.0
1054,2.13,2.13,3.18,0.0
1055,2.13,2.13,3.18,0.0
1056,2.13,2.13,3.18,0.0
1057,2.13,2.13,3.18,0.0
1058,2.13,2.13,3.18,0.0
1059,2.13,2.13,3.18,0.0
1060,2.13,2.13,3.18,0.0
1061,2.13,2.13,3.18,0.0
1062,2.13,2.13,3.18,0.0
1063,2.13,2.13,3.18,0.0
1064,2.13,2.13,3.18,0.0
1065,2.13,2.13,3.18,0.0
1066,2.13,2.13,3.18,0.0
1067,2.13,2.13,3.18,0.0
1068,2.13,2.13,3.18,0.0
1069,2.13,2.13,3.18,0.0
1070,2.13,2.13,3.18,0.0
1071,2.13,2.13,3.18,0.0
1072,2.13,2.13,3.18,0.0
1073,2.13,2.13,3.18,0.0
1074,2.13,2.13,3.18,0.0
1075,2.13,2.13,3.18,0.0
1076,2.13,2.13,3.18,0.0
1077,2.13,2.13,3.18,0.0
1078,2.13,2.13,3.18,0.0
1079,2.13,2.13,3.18,0.0
1080,2.13,2.13,3.18,0.0
1081,2.13,2.13,3.18,0.0
1082,2.13,2.13,3.18,0.0
1083,2.13,2.13,3.18,0.0
1084,2.13,2.13,3.18,0.0
1085,2.13,2.13,3.18,0.0
1086,2.13,2.13,3.18,0.0
1087,2.13,2.13,3.18,0.0
1088,2.13,2.13,3.18,0.0
1089,2.13,2.13,3.18,0.0
1090,2.13,2.13,3.18,0.0
1091,2.13,2.13,3.18,0.0
1092,2.13,2.13,3.18,0.0
1093,2.13,2.13,3.18,0.0
1094,2.13,2.13,3.18,0.0
1095,2.13,2.13,3.18,0.0
1096,2.13,2.13,3.18,0.0
1097,2.13,2.13,3.18,0.0
1098,2.13,2.13,3.18,0.0
1099,2.13,2.13,3.18,0.0
1100,2.13,2.13,3.18,0.0
1101,2.13,2.13,3.18,0.0
1102,2.13,2.13,3.18,0.0
1103,2.13,2.13,3.18,0.0
1104,2.13,2.13,3.18,0.0
1105,2.13,2.13,3.18,0.0
1106,2.13,2.13,3.18,0.0
1107,2.13,2.13,3.18,0.0
1108,2.13,2.13,3.18,0.0
1109,2.13,2.13,3.18,0.0
1110,2.13,2.13,3.18,0.0
1111,2.13,2.13,3.18,0.0
1112,2.13,2.13,3.18,0.0
1113,2.13,2.13,3.18,0.0
1114,2.13,2.13,3.18,0.0
1115,2.13,2.13,3.18,0.0
1116,2.13,2.13,3.18,0.0
1117,2.13,2.13,3.18,0.0
1118,2.13,2.13,3.18,0.0
1119,2.13,2.13,3.18,0.0
1120,2.13,2.13,3.18,0.0
1121,2.13,2.13,3.18,0.0
1122,2.13,2.13,3.18,0.0
1123,2.13,2.13,3.18,0.0
1124,2.13,2.13,3.18,0.0
1125,2.13,2.13,3.18,0.0
1126,2.13,2.13,3.18,0.0
1127,2.13,2.13,3.18,0.0
1128,2.13,2.13,3.18,0.0
1129,2.13,2.13,3.18,0.0
1130,2.13,2.13,3.18,0.0
1131,2.13,2.13,3.18,0.0
1132,2.13,2.13,3.18,0.0
1133,2.13,2.13,3.18,0.0
1134,2.13,2.13,3.18,0.0
1135,2.13,2.13,3.18,0.0
1136,2.13,2.13,3.18,0.0
1137,2.13,2.13,3.18,0.0
1138,2.13,2.13,3.18,0.0
1139,2.13,2.13,3.18,0.0
1140,2.13,2.13,3.18,0.0
1141,2.13,2.13,3.18,0.0
1142,2.13,2.13,3.18,0.0
1143,2.13,2.13,3.18,0.0
1144,2.13,2.13,3.18,0.0
1145,2.13,2.13,3.18,0.0
1146,2.13,2.13,3.18,0.0
1147,2.13,2.13,3.18,0.0
1148,2.13,2.13,3.18,0.0
1149,2.13,2.13,3.18,0.0
1150,2.13,2.13,3.18,0.0
1151,2.13,2.13,3.18,0.0
1152,2.13,2.13,3.18,0.0
1153,2.13,2.13,3.18,0.0
1154,2.13,2.13,3.18,0.0
1155,2.13,2.13,3.18,0.0
1156,2.13,2.13,3.18,0.0
1157,2.13,2.13,3.18,0.0
1158,2.13,2.13,3.18,0.0
1159,2.13,2.13,3.18,0.0
1160,2.13,2.13,3.18,0.0
1161,2.13,2.13,3.18,0.0
1162,2.13,2.13,3.18,0.0
1163,2.13,2.13,3.18,0.0
1164,2.13,2.13,3.18,0.0
1165,2.13,2.13,3.18,0.0
1166,2.13,2.13,3.18,0.0
1167,2.13,2.13,3.18,0.0
1168,2.13,2.13,3.18,0.0
1169,2.13,2.13,3.18,0.0
1170,2.13,2.13,3.18,0.0
1171,2.13,2.13,3.18,0.0
1172,2.13,2.13,3.18,0.0
1173,2.13,2.13,3.18,0.0
1174,2.13,2.13,3.18,0.0
1175,2.13,2.13,3.18,0.0
1176,2.13,2.13,3.18,0.0
1177,4.09,4.09,3.98,0.0
1178,4.09,4.09,3.98,0.0
1179,4.09,4.09,3.98,0.0
1180,4.09,4.09,3.98,0.0
1181,4.09,4.09,3.98,0.0
1182,4.09,4.09,3.98,0.0
1183,4.09,4.09,3.98,0.0
1184,4.09,4.09,3.98,0.0
1185,4.09,4.09,3.98,0.0
1186,4.09,4.09,3.98,0.0
1187,4.09,4.09,3.98,0.0
1188,4.09,4.09,3.98,0.0
1189,4.09,4.09,3.98,0.0
1190,4.09,4.09,3.98,0.0
1191,4.09,4.09,3.98,0.0
1192,4.09,4.09,3.98,0.0
1193,4.09,4.09,3.98,0.0
1194,4.09,4.09,3.98,0.0
1195,4.09,4.09,3.98,0.0
1196,4.09,4.09,3.98,0.0
1197,4.09,4.09,3.98,0.0
1198,4.09,4.09,3.98,0.0
1199,4.09,4.09,3.98,0.0
1200,4.09,4.09,3.98,0.0
1201,4.09,4.09,3.98,0.0
1202,4.09,4.09,3.98,0.0
1203,4.09,4.09,3.98,0.0
1204,4.09,4.09,3.98,0.0
1205,4.09,4.09,3.98,0.0
1206,4.09,4.09,3.98,0.0
1207,4.09,4.09,3.98,0.0
1208,4.09,4.09,3.98,0.0
1209,4.09,4.09,3.98,0.0
1210,4.09,4.09,3.98,0.0
1211,4.09,4.09,3.98,0.0
1212,4.09,4.09,3.98,0.0
1213,4.09,4.09,3.98,0.0
1214,4.09,4.09,3.98,0.0
1215,4.09,4.09,3.98,0.0
1216,4.09,4.09,3.98,0.0
1217,4.09,4.09,3.98,0.0
1218,4.09,4.09,3.98,0.0
1219,4.09,4.09,3.98,0.0
1220,4.09,4.09,3.98,0.0
1221,4.09,4.09,3.98,0.0
1222,4.09,4.09,3.98,0.0
1223,4.09,4.09,3.98,0.0
1224,4.09,4.09,3.98,0.0
1225,4.09,4.09,3.98,0.0
1226,4.09,4.09,3.98,0.0
1227,4.09,4.09,3.98,0.0
1228,4.09,4.09,3.98,0.0
1229,4.09,4.09,3.98,0.0
1230,4.09,4.09,3.98,0.0
1231,4.09,4.09,3.98,0.0
1232,4.09,4.09,3.98,0.0
1233,4.09,4.09,3.98,0.0
1234,4.09,4.09,3.98,0.0
1235,4.09,4.09,3.98,0.0
1236,4.09,4.09,3.98,0.0
1237,4.09,4.09,3.98,0.0
1238,4.09,4.09,3.98,0.0
1239,4.09,4.09,3.98,0.0
1240,4.09,4.09,3.98,0.0
1241,4.09,4.09,3.98,0.0
1242,4.09,4.09,3.98,0.0
1243,4.09,4.09,3.98,0.0
1244,4.09,4.09,3.98,0.0
1245,4.09,4.09,3.98,0.0
1246,4.09,4.09,3.98,0.0
1247,4.09,4.09,3.98,0.0
1248,4.09,4.09,3.98,0.0
1249,4.09,4.09,3.98,0.0
1250,4.09,4.09,3.98,0.0
1251,4.09,4.09,3.98,0.0
1252,4.09,4.09,3.98,0.0
1253,4.09,4.09,3.98,0.0
1254,4.09,4.09,3.98,0.0
1255,4.09,4.09,3.98,0.0
1256,4.09,4.09,3.98,0.0
1257,4.09,4.09,3.98,0.0
1258,4.09,4.09,3.98,0.0
1259,4.09,4.09,3.98,0.0
1260,4.09,4.09,3.98,0.0
1261,4.09,4.09,3.98,0.0
1262,4.09,4.09,3.98,0.0
1263,4.09,4.09,3.98,0.0
1264,4.09,4.09,3.98,0.0
1265,4.09,4.09,3.98,0.0
1266,4.09,4.09,3.98,0.0
1267,4.09,4.09,3.98,0.0
1268,4.09,4.09,3.98,0.0
1269,4.09,4.09,3.98,0.0
1270,4.09,4.09,3.98,0.0
1271,4.09,4.09,3.98,0.0
1272,4.09,4.09,3.98,0.0
1273,4.09,4.09,3.98,0.0
1274,4.09,4.09,3.98,0.0
1275,4.09,4.09,3.98,0.0
1276,4.09,4.09,3.98,0.0
1277,4.09,4.09,3.98,0.0
1278,4.09,4.09,3.98,0.0
1279,4.09,4.09,3.98,0.0
1280,4.09,4.09,3.98,0.0
1281,4.09,4.09,3.98,0.0
1282,4.09,4.09,3.98,0.0
1283,4.09,4.09,3.98,0.0
1284,4.09,4.09,3.98,0.0
1285,4.09,4.09,3.98,0.0
1286,4.09,4.09,3.98,0.0
1287,4.09,4.09,3.98,0.0
1288,4.09,4.09,3.98,0.0
1289,4.09,4.09,3.98,0.0
1290,4.09,4.09,3.98,0.0
1291,4.09,4.09,3.98,0.0
1292,4.09,4.09,3.98,0.0
1293,4.09,4.09,3.98,0.0
1294,4.09,4.09,3.98,0.0
1295,4.09,4.09,3.98,0.0
1296,4.09,4.09,3.98,0.0
1297,4.09,4.09,3.98,0.0
1298,4.09,4.09,3.98,0.0
1299,4.09,4.09,3.98,0.0
1300,4.09,4.09,3.98,0.0
1301,4.09,4.09,3.98,0.0
1302,4.09,4.09,3.98,0.0
1303,4.09,4.09,3.98,0.0
1304,4.09,4.09,3.98,0.0
1305,4.09,4.09,3.98,0.0
1306,4.09,4.09,3.98,0.0
1307,4.09,4.09,3.98,0.0
1308,4.09,4.09,3.98,0.0
1309,4.09,4.09,3.98,0.0
1310,4.09,4.09,3.98,0.0
1311,4.09,4.09,3.98,0.0
1312,4.09,4.09,3.98,0.0
1313,4.09,4.09,3.98,0.0
1314,4.09,4.09,3.98,0.0
1315,4.09,4.09,3.98,0.0
1316,4.09,4.09,3.98,0.0
1317,4.09,4.09,3.98,0.0
1318,4.09,4.09,3.98,0.0
1319,4.09,4.09,3.98,0.0
1320,4.09,4.09,3.98,0.0
1321,4.09,4.09,3.98,0.0
1322,4.09,4.09,3.98,0.0
1323,4.09,4.09,3.98,0.0
1324,4.09,4.09,3.98,0.0
1325,4.09,4.09,3.98,0.0
1326,4.09,4.09,3.98,0.0
1327,4.09,4.09,3.98,0.0
1328,4.09,4.09,3.98,0.0
1329,4.09,4.09,3.98,0.0
1330,4.09,4.09,3.98,0.0
1331,4.09,4.09,3.98,0.0
1332,4.09,4.09,3.98,0.0
1333,4.09,4.09,3.98,0.0
1334,4.09,4.09,3.98,0.0
1335,4.09,4.09,3.98,0.0
1336,4.09,4.09,3.98,0.0
1337,4.09,4.09,3.98,0.0
1338,4.09,4.09,3.98,0.0
1339,4.09,4.09,3.98,0.0
1340,4.09,4.09,3.98,0.0
1341,4.09,4.09,3.98,0.0
1342,4.09,4.09,3.98,0.0
1343,4.09,4.09,3.98,0.0
1344,4.09,4.09,3.98,0.0
1345,1.76,1.76,2.11,0.0
1346,1.76,1.76,2.11,0.0
1347,1.76,1.76,2.11,0.0
1348,1.76,1.76,2.11,0.0
1349,1.76,1.76,2.11,0.0
1350,1.76,1.76,2.11,0.0
1351,1.76,1.76,2.11,0.0
1352,1.76,1.76,2.11,0.0
1353,1.76,1.76,2.11,0.0
1354,1.76,1.76,2.11,0.0
1355,1.76,1.76,2.11,0.0
1356,1.76,1.76,2.11,0.0
1357,1.76,1.76,2.11,0.0
1358,1.76,1.76,2.11,0.0
1359,1.76,1.76,2.11,0.0
1360,1.76,1.76,2.11,0.0
1361,1.76,1.76,2.11,0.0
1362,1.76,1.76,2.11,0.0
1363,1.76,1.76,2.11,0.0
1364,1.76,1.76,2.11,0.0
1365,1.76,1.76,2.11,0.0
1366,1.76,1.76,2.11,0.0
1367,1.76,1.76,2.11,0.0
1368,1.76,1.76,2.11,0.0
1369,1.76,1.76,2.11,0.0
1370,1.76,1.76,2.11,0.0
1371,1.76,1.76,2.11,0.0
1372,1.76,1.76,2.11,0.0
1373,1.76,1.76,2.11,0.0
1374,1.76,1.76,2.11,0.0
1375,1.76,1.76,2.11,0.0
1376,1.76,1.76,2.11,0.0
1377,1.76,1.76,2.11,0.0
1378,1.76,1.76,2.11,0.0
1379,1.76,1.76,2.11,0.0
1380,1.76,1.76,2.11,0.0
1381,1.76,1.76,2.11,0.0
1382,1.76,1.76,2.11,0.0
1383,1.76,1.76,2.11,0.0
1384,1.76,1.76,2.11,0.0
1385,1.76,1.76,2.11,0.0
1386,1.76,1.76,2.11,0.0
1387,1.76,1.76,2.11,0.0
1388,1.76,1.76,2.11,0.0
1389,1.76,1.76,2.11,0.0
1390,1.76,1.76,2.11,0.0
1391,1.76,1.76,2.11,0.0
1392,1.76,1.76,2.11,0.0
1393,1.76,1.76,2.11,0.0
1394,1.76,1.76,2.11,0.0
1395,1.76,1.76,2.11,0.0
1396,1.76,1.76,2.11,0.0
1397,1.76,1.76,2.11,0.0
1398,1.76,1.76,2.11,0.0
1399,1.76,1.76,2.11,0.0
1400,1.76,1.76,2.11,0.0
1401,1.76,1.76,2.11,0.0
1402,1.76,1.76,2.11,0.0
1403,1.76,1.76,2.11,0.0
1404,1.76,1.76,2.11,0.0
1405,1.76,1.76,2.11,0.0
1406,1.76,1.76,2.11,0.0
1407,1.76,1.76,2.11,0.0
1408,1.76,1.76,2.11,0.0
1409,1.76,1.76,2.11,0.0
1410,1.76,1.76,2.11,0.0
1411,1.76,1.76,2.11,0.0
1412,1.76,1.76,2.11,0.0
1413,1.76,1.76,2.11,0.0
1414,1.76,1.76,2.11,0.0
1415,1.76,1.76,2.11,0.0
1416,1.76,1.76,2.11,0.0
1417,1.76,1.76,2.11,0.0
1418,1.76,1.76,2.11,0.0
1419,1.76,1.76,2.11,0.0
1420,1.76,1.76,2.11,0.0
1421,1.76,1.76,2.11,0.0
1422,1.76,1.76,2.11,0.0
1423,1.76,1.76,2.11,0.0
1424,1.76,1.76,2.11,0.0
1425,1.76,1.76,2.11,0.0
1426,1.76,1.76,2.11,0.0
1427,1.76,1.76,2.11,0.0
1428,1.76,1.76,2.11,0.0
1429,1.76,1.76,2.11,0.0
1430,1.76,1.76,2.11,0.0
1431,1.76,1.76,2.11,0.0
1432,1.76,1.76,2.11,0.0
1433,1.76,1.76,2.11,0.0
1434,1.76,1.76,2.11,0.0
1435,1.76,1.76,2.11,0.0
1436,1.76,1.76,2.11,0.0
1437,1.76,1.76,2.11,0.0
1438,1.76,1.76,2.11,0.0
1439,1.76,1.76,2.11,0.0
1440,1.76,1.76,2.11,0.0
1441,1.76,1.76,2.11,0.0
1442,1.76,1.76,2.11,0.0
1443,1.76,1.76,2.11,0.0
1444,1.76,1.76,2.11,0.0
1445,1.76,1.76,2.11,0.0
1446,1.76,1.76,2.11,0.0
1447,1.76,1.76,2.11,0.0
1448,1.76,1.76,2.11,0.0
1449,1.76,1.76,2.11,0.0
1450,1.76,1.76,2.11,0.0
1451,1.76,1.76,2.11,0.0
1452,1.76,1.76,2.11,0.0
1453,1.76,1.76,2.11,0.0
1454,1.76,1.76,2.11,0.0
1455,1.76,1.76,2.11,0.0
1456,1.76,1.76,2.11,0.0
1457,1.76,1.76,2.11,0.0
1458,1.76,1.76,2.11,0.0
1459,1.76,1.76,2.11,0.0
1460,1.76,1.76,2.11,0.0
1461,1.76,1.76,2.11,0.0
1462,1.76,1.76,2.11,0.0
1463,1.76,1.76,2.11,0.0
1464,1.76,1.76,2.11,0.0
1465,1.76,1.76,2.11,0.0
1466,1.76,1.76,2.11,0.0
1467,1.76,1.76,2.11,0.0
1468,1.76,1.76,2.11,0.0
1469,1.76,1.76,2.11,0.0
1470,1.76,1.76,2.11,0.0
1471,1.76,1.76,2.11,0.0
1472,1.76,1.76,2.11,0.0
1473,1.76,1.76,2.11,0.0
1474,1.76,1.76,2.11,0.0
1475,1.76,1.76,2.11,0.0
1476,1.76,1.76,2.11,0.0
1477,1.76,1.76,2.11,0.0
1478,1.76,1.76,2.11,0.0
1479,1.76,1.76,2.11,0.0
1480,1.76,1.76,2.11,0.0
1481,1.76,1.76,2.11,0.0
1482,1.76,1.76,2.11,0.0
1483,1.76,1.76,2.11,0.0
1484,1.76,1.76,2.11,0.0
1485,1.76,1.76,2.11,0.0
1486,1.76,1.76,2.11,0.0
1487,1.76,1.76,2.11,0.0
1488,1.76,1.76,2.11,0.0
1489,1.76,1.76,2.11,0.0
1490,1.76,1.76,2.11,0.0
1491,1.76,1.76,2.11,0.0
1492,1.76,1.76,2.11,0.0
1493,1.76,1.76,2.11,0.0
1494,1.76,1.76,2.11,0.0
1495,1.76,1.76,2.11,0.0
1496,1.76,1.76,2.11,0.0
1497,1.76,1.76,2.11,0.0
1498,1.76,1.76,2.11,0.0
1499,1.76,1.76,2.11,0.0
1500,1.76,1.76,2.11,0.0
1501,1.76,1.76,2.11,0.0
1502,1.76,1.76,2.11,0.0
1503,1.76,1.76,2.11,0.0
1504,1.76,1.76,2.11,0.0
1505,1.76,1.76,2.11,0.0
1506,1.76,1.76,2.11,0.0
1507,1.76,1.76,2.11,0.0
1508,1.76,1.76,2.11,0.0
1509,1.76,1.76,2.11,0.0
1510,1.76,1.76,2.11,0.0
1511,1.76,1.76,2.11,0.0
1512,1.76,1.76,2.11,0.0
1513,1.75,1.75,2.11,0.0
1514,1.75,1.75,2.11,0.0
1515,1.75,1.75,2.11,0.0
1516,1.75,1.75,2.11,0.0
1517,1.75,1.75,2.11,0.0
1518,1.75,1.75,2.11,0.0
1519,1.75,1.75,2.11,0.0
1520,1.75,1.75,2.11,0.0
