Voll,Demand_Segment,Cost_of_Computing_Demand_Curtailment_per_MW,Max_Computing_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,4509,100,100,100
,,,,,,,,4510,100,100,100
,,,,,,,,4511,100,100,100
,,,,,,,,4512,100,100,100
,,,,,,,,4513,100,100,100
,,,,,,,,4514,100,100,100
,,,,,,,,4515,100,100,100
,,,,,,,,4516,100,100,100
,,,,,,,,4517,100,100,100
,,,,,,,,4518,100,100,100
,,,,,,,,4519,100,100,100
,,,,,,,,4520,100,100,100
,,,,,,,,4521,100,100,100
,,,,,,,,4522,100,100,100
,,,,,,,,4523,100,100,100
,,,,,,,,4524,100,100,100
,,,,,,,,4525,100,100,100
,,,,,,,,4526,100,100,100
,,,,,,,,4527,100,100,100
,,,,,,,,4528,100,100,100
,,,,,,,,4529,100,100,100
,,,,,,,,4530,100,100,100
,,,,,,,,4531,100,100,100
,,,,,,,,4532,100,100,100
,,,,,,,,4533,100,100,100
,,,,,,,,4534,100,100,100
,,,,,,,,4535,100,100,100
,,,,,,,,4536,100,100,100
,,,,,,,,4537,100,100,100
,,,,,,,,4538,100,100,100
,,,,,,,,4539,100,100,100
,,,,,,,,4540,100,100,100
,,,,,,,,4541,100,100,100
,,,,,,,,4542,100,100,100
,,,,,,,,4543,100,100,100
,,,,,,,,4544,100,100,100
,,,,,,,,4545,100,100,100
,,,,,,,,4546,100,100,100
,,,,,,,,4547,100,100,100
,,,,,,,,4548,100,100,100
,,,,,,,,4549,100,100,100
,,,,,,,,4550,100,100,100
,,,,,,,,4551,100,100,100
,,,,,,,,4552,100,100,100
,,,,,,,,4553,100,100,100
,,,,,,,,4554,100,100,100
,,,,,,,,4555,100,100,100
,,,,,,,,4556,100,100,100
,,,,,,,,4557,100,100,100
,,,,,,,,4558,100,100,100
,,,,,,,,4559,100,100,100
,,,,,,,,4560,100,100,100
,,,,,,,,4561,100,100,100
,,,,,,,,4562,100,100,100
,,,,,,,,4563,100,100,100
,,,,,,,,4564,100,100,100
,,,,,,,,4565,100,100,100
,,,,,,,,4566,100,100,100
,,,,,,,,4567,100,100,100
,,,,,,,,4568,100,100,100
,,,,,,,,4569,100,100,100
,,,,,,,,4570,100,100,100
,,,,,,,,4571,100,100,100
,,,,,,,,4572,100,100,100
,,,,,,,,4573,100,100,100
,,,,,,,,4574,100,100,100
,,,,,,,,4575,100,100,100
,,,,,,,,4576,100,100,100
,,,,,,,,4577,100,100,100
,,,,,,,,4578,100,100,100
,,,,,,,,4579,100,100,100
,,,,,,,,4580,100,100,100
,,,,,,,,4581,100,100,100
,,,,,,,,4582,100,100,100
,,,,,,,,4583,100,100,100
,,,,,,,,4584,100,100,100
,,,,,,,,4585,100,100,100
,,,,,,,,4586,100,100,100
,,,,,,,,4587,100,100,100
,,,,,,,,4588,100,100,100
,,,,,,,,4589,100,100,100
,,,,,,,,4590,100,100,100
,,,,,,,,4591,100,100,100
,,,,,,,,4592,100,100,100
,,,,,,,,4593,100,100,100
,,,,,,,,4594,100,100,100
,,,,,,,,4595,100,100,100
,,,,,,,,4596,100,100,100
,,,,,,,,4597,100,100,100
,,,,,,,,4598,100,100,100
,,,,,,,,4599,100,100,100
,,,,,,,,4600,100,100,100
,,,,,,,,4601,100,100,100
,,,,,,,,4602,100,100,100
,,,,,,,,4603,100,100,100
,,,,,,,,4604,100,100,100
,,,,,,,,4605,100,100,100
,,,,,,,,4606,100,100,100
,,,,,,,,4607,100,100,100
,,,,,,,,4608,100,100,100
,,,,,,,,4609,100,100,100
,,,,,,,,4610,100,100,100
,,,,,,,,4611,100,100,100
,,,,,,,,4612,100,100,100
,,,,,,,,4613,100,100,100
,,,,,,,,4614,100,100,100
,,,,,,,,4615,100,100,100
,,,,,,,,4616,100,100,100
,,,,,,,,4617,100,100,100
,,,,,,,,4618,100,100,100
,,,,,,,,4619,100,100,100
,,,,,,,,4620,100,100,100
,,,,,,,,4621,100,100,100
,,,,,,,,4622,100,100,100
,,,,,,,,4623,100,100,100
,,,,,,,,4624,100,100,100
,,,,,,,,4625,100,100,100
,,,,,,,,4626,100,100,100
,,,,,,,,4627,100,100,100
,,,,,,,,4628,100,100,100
,,,,,,,,4629,100,100,100
,,,,,,,,4630,100,100,100
,,,,,,,,4631,100,100,100
,,,,,,,,4632,100,100,100
,,,,,,,,4633,100,100,100
,,,,,,,,4634,100,100,100
,,,,,,,,4635,100,100,100
,,,,,,,,4636,100,100,100
,,,,,,,,4637,100,100,100
,,,,,,,,4638,100,100,100
,,,,,,,,4639,100,100,100
,,,,,,,,4640,100,100,100
,,,,,,,,4641,100,100,100
,,,,,,,,4642,100,100,100
,,,,,,,,4643,100,100,100
,,,,,,,,4644,100,100,100
,,,,,,,,4645,100,100,100
,,,,,,,,4646,100,100,100
,,,,,,,,4647,100,100,100
,,,,,,,,4648,100,100,100
,,,,,,,,4649,100,100,100
,,,,,,,,4650,100,100,100
,,,,,,,,4651,100,100,100
,,,,,,,,4652,100,100,100
,,,,,,,,4653,100,100,100
,,,,,,,,4654,100,100,100
,,,,,,,,4655,100,100,100
,,,,,,,,4656,100,100,100
,,,,,,,,4657,100,100,100
,,,,,,,,4658,100,100,100
,,,,,,,,4659,100,100,100
,,,,,,,,4660,100,100,100
,,,,,,,,4661,100,100,100
,,,,,,,,4662,100,100,100
,,,,,,,,4663,100,100,100
,,,,,,,,4664,100,100,100
,,,,,,,,4665,100,100,100
,,,,,,,,4666,100,100,100
,,,,,,,,4667,100,100,100
,,,,,,,,4668,100,100,100
,,,,,,,,4669,100,100,100
,,,,,,,,4670,100,100,100
,,,,,,,,4671,100,100,100
,,,,,,,,4672,100,100,100
,,,,,,,,4673,100,100,100
,,,,,,,,4674,100,100,100
,,,,,,,,4675,100,100,100
,,,,,,,,4676,100,100,100
,,,,,,,,4677,100,100,100
,,,,,,,,4678,100,100,100
,,,,,,,,4679,100,100,100
,,,,,,,,4680,100,100,100
,,,,,,,,4681,100,100,100
,,,,,,,,4682,100,100,100
,,,,,,,,4683,100,100,100
,,,,,,,,4684,100,100,100
,,,,,,,,4685,100,100,100
,,,,,,,,4686,100,100,100
,,,,,,,,4687,100,100,100
,,,,,,,,4688,100,100,100
,,,,,,,,4689,100,100,100
,,,,,,,,4690,100,100,100
,,,,,,,,4691,100,100,100
,,,,,,,,4692,100,100,100
,,,,,,,,4693,100,100,100
,,,,,,,,4694,100,100,100
,,,,,,,,4695,100,100,100
,,,,,,,,4696,100,100,100
,,,,,,,,4697,100,100,100
,,,,,,,,4698,100,100,100
,,,,,,,,4699,100,100,100
,,,,,,,,4700,100,100,100
,,,,,,,,4701,100,100,100
,,,,,,,,4702,100,100,100
,,,,,,,,4703,100,100,100
,,,,,,,,4704,100,100,100
,,,,,,,,4705,100,100,100
,,,,,,,,4706,100,100,100
,,,,,,,,4707,100,100,100
,,,,,,,,4708,100,100,100
,,,,,,,,4709,100,100,100
,,,,,,,,4710,100,100,100
,,,,,,,,4711,100,100,100
,,,,,,,,4712,100,100,100
,,,,,,,,4713,100,100,100
,,,,,,,,4714,100,100,100
,,,,,,,,4715,100,100,100
,,,,,,,,4716,100,100,100
,,,,,,,,4717,100,100,100
,,,,,,,,4718,100,100,100
,,,,,,,,4719,100,100,100
,,,,,,,,4720,100,100,100
,,,,,,,,4721,100,100,100
,,,,,,,,4722,100,100,100
,,,,,,,,4723,100,100,100
,,,,,,,,4724,100,100,100
,,,,,,,,4725,100,100,100
,,,,,,,,4726,100,100,100
,,,,,,,,4727,100,100,100
,,,,,,,,4728,100,100,100
,,,,,,,,4729,100,100,100
,,,,,,,,4730,100,100,100
,,,,,,,,4731,100,100,100
,,,,,,,,4732,100,100,100
,,,,,,,,4733,100,100,100
,,,,,,,,4734,100,100,100
,,,,,,,,4735,100,100,100
,,,,,,,,4736,100,100,100
,,,,,,,,4737,100,100,100
,,,,,,,,4738,100,100,100
,,,,,,,,4739,100,100,100
,,,,,,,,4740,100,100,100
,,,,,,,,4741,100,100,100
,,,,,,,,4742,100,100,100
,,,,,,,,4743,100,100,100
,,,,,,,,4744,100,100,100
,,,,,,,,4745,100,100,100
,,,,,,,,4746,100,100,100
,,,,,,,,4747,100,100,100
,,,,,,,,4748,100,100,100
,,,,,,,,4749,100,100,100
,,,,,,,,4750,100,100,100
,,,,,,,,4751,100,100,100
,,,,,,,,4752,100,100,100
,,,,,,,,4753,100,100,100
,,,,,,,,4754,100,100,100
,,,,,,,,4755,100,100,100
,,,,,,,,4756,100,100,100
,,,,,,,,4757,100,100,100
,,,,,,,,4758,100,100,100
,,,,,,,,4759,100,100,100
,,,,,,,,4760,100,100,100
,,,,,,,,4761,100,100,100
,,,,,,,,4762,100,100,100
,,,,,,,,4763,100,100,100
,,,,,,,,4764,100,100,100
,,,,,,,,4765,100,100,100
,,,,,,,,4766,100,100,100
,,,,,,,,4767,100,100,100
,,,,,,,,4768,100,100,100
,,,,,,,,4769,100,100,100
,,,,,,,,4770,100,100,100
,,,,,,,,4771,100,100,100
,,,,,,,,4772,100,100,100
,,,,,,,,4773,100,100,100
,,,,,,,,4774,100,100,100
,,,,,,,,4775,100,100,100
,,,,,,,,4776,100,100,100
,,,,,,,,4777,100,100,100
,,,,,,,,4778,100,100,100
,,,,,,,,4779,100,100,100
,,,,,,,,4780,100,100,100
,,,,,,,,4781,100,100,100
,,,,,,,,4782,100,100,100
,,,,,,,,4783,100,100,100
,,,,,,,,4784,100,100,100
,,,,,,,,4785,100,100,100
,,,,,,,,4786,100,100,100
,,,,,,,,4787,100,100,100
,,,,,,,,4788,100,100,100
,,,,,,,,4789,100,100,100
,,,,,,,,4790,100,100,100
,,,,,,,,4791,100,100,100
,,,,,,,,4792,100,100,100
,,,,,,,,4793,100,100,100
,,,,,,,,4794,100,100,100
,,,,,,,,4795,100,100,100
,,,,,,,,4796,100,100,100
,,,,,,,,4797,100,100,100
,,,,,,,,4798,100,100,100
,,,,,,,,4799,100,100,100
,,,,,,,,4800,100,100,100
,,,,,,,,4801,100,100,100
,,,,,,,,4802,100,100,100
,,,,,,,,4803,100,100,100
,,,,,,,,4804,100,100,100
,,,,,,,,4805,100,100,100
,,,,,,,,4806,100,100,100
,,,,,,,,4807,100,100,100
,,,,,,,,4808,100,100,100
,,,,,,,,4809,100,100,100
,,,,,,,,4810,100,100,100
,,,,,,,,4811,100,100,100
,,,,,,,,4812,100,100,100
,,,,,,,,4813,100,100,100
,,,,,,,,4814,100,100,100
,,,,,,,,4815,100,100,100
,,,,,,,,4816,100,100,100
,,,,,,,,4817,100,100,100
,,,,,,,,4818,100,100,100
,,,,,,,,4819,100,100,100
,,,,,,,,4820,100,100,100
,,,,,,,,4821,100,100,100
,,,,,,,,4822,100,100,100
,,,,,,,,4823,100,100,100
,,,,,,,,4824,100,100,100
,,,,,,,,4825,100,100,100
,,,,,,,,4826,100,100,100
,,,,,,,,4827,100,100,100
,,,,,,,,4828,100,100,100
,,,,,,,,4829,100,100,100
,,,,,,,,4830,100,100,100
,,,,,,,,4831,100,100,100
,,,,,,,,4832,100,100,100
,,,,,,,,4833,100,100,100
,,,,,,,,4834,100,100,100
,,,,,,,,4835,100,100,100
,,,,,,,,4836,100,100,100
,,,,,,,,4837,100,100,100
,,,,,,,,4838,100,100,100
,,,,,,,,4839,100,100,100
,,,,,,,,4840,100,100,100
,,,,,,,,4841,100,100,100
,,,,,,,,4842,100,100,100
,,,,,,,,4843,100,100,100
,,,,,,,,4844,100,100,100
,,,,,,,,4845,100,100,100
,,,,,,,,4846,100,100,100
,,,,,,,,4847,100,100,100
,,,,,,,,4848,100,100,100
,,,,,,,,4849,100,100,100
,,,,,,,,4850,100,100,100
,,,,,,,,4851,100,100,100
,,,,,,,,4852,100,100,100
,,,,,,,,4853,100,100,100
,,,,,,,,4854,100,100,100
,,,,,,,,4855,100,100,100
,,,,,,,,4856,100,100,100
,,,,,,,,4857,100,100,100
,,,,,,,,4858,100,100,100
,,,,,,,,4859,100,100,100
,,,,,,,,4860,100,100,100
,,,,,,,,4861,100,100,100
,,,,,,,,4862,100,100,100
,,,,,,,,4863,100,100,100
,,,,,,,,4864,100,100,100
,,,,,,,,4865,100,100,100
,,,,,,,,4866,100,100,100
,,,,,,,,4867,100,100,100
,,,,,,,,4868,100,100,100
,,,,,,,,4869,100,100,100
,,,,,,,,4870,100,100,100
,,,,,,,,4871,100,100,100
,,,,,,,,4872,100,100,100
,,,,,,,,4873,100,100,100
,,,,,,,,4874,100,100,100
,,,,,,,,4875,100,100,100
,,,,,,,,4876,100,100,100
,,,,,,,,4877,100,100,100
,,,,,,,,4878,100,100,100
,,,,,,,,4879,100,100,100
,,,,,,,,4880,100,100,100
,,,,,,,,4881,100,100,100
,,,,,,,,4882,100,100,100
,,,,,,,,4883,100,100,100
,,,,,,,,4884,100,100,100
,,,,,,,,4885,100,100,100
,,,,,,,,4886,100,100,100
,,,,,,,,4887,100,100,100
,,,,,,,,4888,100,100,100
,,,,,,,,4889,100,100,100
,,,,,,,,4890,100,100,100
,,,,,,,,4891,100,100,100
,,,,,,,,4892,100,100,100
,,,,,,,,4893,100,100,100
,,,,,,,,4894,100,100,100
,,,,,,,,4895,100,100,100
,,,,,,,,4896,100,100,100
,,,,,,,,4897,100,100,100
,,,,,,,,4898,100,100,100
,,,,,,,,4899,100,100,100
,,,,,,,,4900,100,100,100
,,,,,,,,4901,100,100,100
,,,,,,,,4902,100,100,100
,,,,,,,,4903,100,100,100
,,,,,,,,4904,100,100,100
,,,,,,,,4905,100,100,100
,,,,,,,,4906,100,100,100
,,,,,,,,4907,100,100,100
,,,,,,,,4908,100,100,100
,,,,,,,,4909,100,100,100
,,,,,,,,4910,100,100,100
,,,,,,,,4911,100,100,100
,,,,,,,,4912,100,100,100
,,,,,,,,4913,100,100,100
,,,,,,,,4914,100,100,100
,,,,,,,,4915,100,100,100
,,,,,,,,4916,100,100,100
,,,,,,,,4917,100,100,100
,,,,,,,,4918,100,100,100
,,,,,,,,4919,100,100,100
,,,,,,,,4920,100,100,100
,,,,,,,,4921,100,100,100
,,,,,,,,4922,100,100,100
,,,,,,,,4923,100,100,100
,,,,,,,,4924,100,100,100
,,,,,,,,4925,100,100,100
,,,,,,,,4926,100,100,100
,,,,,,,,4927,100,100,100
,,,,,,,,4928,100,100,100
,,,,,,,,4929,100,100,100
,,,,,,,,4930,100,100,100
,,,,,,,,4931,100,100,100
,,,,,,,,4932,100,100,100
,,,,,,,,4933,100,100,100
,,,,,,,,4934,100,100,100
,,,,,,,,4935,100,100,100
,,,,,,,,4936,100,100,100
,,,,,,,,4937,100,100,100
,,,,,,,,4938,100,100,100
,,,,,,,,4939,100,100,100
,,,,,,,,4940,100,100,100
,,,,,,,,4941,100,100,100
,,,,,,,,4942,100,100,100
,,,,,,,,4943,100,100,100
,,,,,,,,4944,100,100,100
,,,,,,,,4945,100,100,100
,,,,,,,,4946,100,100,100
,,,,,,,,4947,100,100,100
,,,,,,,,4948,100,100,100
,,,,,,,,4949,100,100,100
,,,,,,,,4950,100,100,100
,,,,,,,,4951,100,100,100
,,,,,,,,4952,100,100,100
,,,,,,,,4953,100,100,100
,,,,,,,,4954,100,100,100
,,,,,,,,4955,100,100,100
,,,,,,,,4956,100,100,100
,,,,,,,,4957,100,100,100
,,,,,,,,4958,100,100,100
,,,,,,,,4959,100,100,100
,,,,,,,,4960,100,100,100
,,,,,,,,4961,100,100,100
,,,,,,,,4962,100,100,100
,,,,,,,,4963,100,100,100
,,,,,,,,4964,100,100,100
,,,,,,,,4965,100,100,100
,,,,,,,,4966,100,100,100
,,,,,,,,4967,100,100,100
,,,,,,,,4968,100,100,100
,,,,,,,,4969,100,100,100
,,,,,,,,4970,100,100,100
,,,,,,,,4971,100,100,100
,,,,,,,,4972,100,100,100
,,,,,,,,4973,100,100,100
,,,,,,,,4974,100,100,100
,,,,,,,,4975,100,100,100
,,,,,,,,4976,100,100,100
,,,,,,,,4977,100,100,100
,,,,,,,,4978,100,100,100
,,,,,,,,4979,100,100,100
,,,,,,,,4980,100,100,100
,,,,,,,,4981,100,100,100
,,,,,,,,4982,100,100,100
,,,,,,,,4983,100,100,100
,,,,,,,,4984,100,100,100
,,,,,,,,4985,100,100,100
,,,,,,,,4986,100,100,100
,,,,,,,,4987,100,100,100
,,,,,,,,4988,100,100,100
,,,,,,,,4989,100,100,100
,,,,,,,,4990,100,100,100
,,,,,,,,4991,100,100,100
,,,,,,,,4992,100,100,100
,,,,,,,,4993,100,100,100
,,,,,,,,4994,100,100,100
,,,,,,,,4995,100,100,100
,,,,,,,,4996,100,100,100
,,,,,,,,4997,100,100,100
,,,,,,,,4998,100,100,100
,,,,,,,,4999,100,100,100
,,,,,,,,5000,100,100,100
,,,,,,,,5001,100,100,100
,,,,,,,,5002,100,100,100
,,,,,,,,5003,100,100,100
,,,,,,,,5004,100,100,100
,,,,,,,,5005,100,100,100
,,,,,,,,5006,100,100,100
,,,,,,,,5007,100,100,100
,,,,,,,,5008,100,100,100
,,,,,,,,5009,100,100,100
,,,,,,,,5010,100,100,100
,,,,,,,,5011,100,100,100
,,,,,,,,5012,100,100,100
,,,,,,,,5013,100,100,100
,,,,,,,,5014,100,100,100
,,,,,,,,5015,100,100,100
,,,,,,,,5016,100,100,100
,,,,,,,,5017,100,100,100
,,,,,,,,5018,100,100,100
,,,,,,,,5019,100,100,100
,,,,,,,,5020,100,100,100
,,,,,,,,5021,100,100,100
,,,,,,,,5022,100,100,100
,,,,,,,,5023,100,100,100
,,,,,,,,5024,100,100,100
,,,,,,,,5025,100,100,100
,,,,,,,,5026,100,100,100
,,,,,,,,5027,100,100,100
,,,,,,,,5028,100,100,100
,,,,,,,,5029,100,100,100
,,,,,,,,5030,100,100,100
,,,,,,,,5031,100,100,100
,,,,,,,,5032,100,100,100
,,,,,,,,5033,100,100,100
,,,,,,,,5034,100,100,100
,,,,,,,,5035,100,100,100
,,,,,,,,5036,100,100,100
,,,,,,,,5037,100,100,100
,,,,,,,,5038,100,100,100
,,,,,,,,5039,100,100,100
,,,,,,,,5040,100,100,100
,,,,,,,,5041,100,100,100
,,,,,,,,5042,100,100,100
,,,,,,,,5043,100,100,100
,,,,,,,,5044,100,100,100
,,,,,,,,5045,100,100,100
,,,,,,,,5046,100,100,100
,,,,,,,,5047,100,100,100
,,,,,,,,5048,100,100,100
,,,,,,,,5049,100,100,100
,,,,,,,,5050,100,100,100
,,,,,,,,5051,100,100,100
,,,,,,,,5052,100,100,100
,,,,,,,,5053,100,100,100
,,,,,,,,5054,100,100,100
,,,,,,,,5055,100,100,100
,,,,,,,,5056,100,100,100
,,,,,,,,5057,100,100,100
,,,,,,,,5058,100,100,100
,,,,,,,,5059,100,100,100
,,,,,,,,5060,100,100,100
,,,,,,,,5061,100,100,100
,,,,,,,,5062,100,100,100
,,,,,,,,5063,100,100,100
,,,,,,,,5064,100,100,100
,,,,,,,,5065,100,100,100
,,,,,,,,5066,100,100,100
,,,,,,,,5067,100,100,100
,,,,,,,,5068,100,100,100
,,,,,,,,5069,100,100,100
,,,,,,,,5070,100,100,100
,,,,,,,,5071,100,100,100
,,,,,,,,5072,100,100,100
,,,,,,,,5073,100,100,100
,,,,,,,,5074,100,100,100
,,,,,,,,5075,100,100,100
,,,,,,,,5076,100,100,100
,,,,,,,,5077,100,100,100
,,,,,,,,5078,100,100,100
,,,,,,,,5079,100,100,100
,,,,,,,,5080,100,100,100
,,,,,,,,5081,100,100,100
,,,,,,,,5082,100,100,100
,,,,,,,,5083,100,100,100
,,,,,,,,5084,100,100,100
,,,,,,,,5085,100,100,100
,,,,,,,,5086,100,100,100
,,,,,,,,5087,100,100,100
,,,,,,,,5088,100,100,100
,,,,,,,,5089,100,100,100
,,,,,,,,5090,100,100,100
,,,,,,,,5091,100,100,100
,,,,,,,,5092,100,100,100
,,,,,,,,5093,100,100,100
,,,,,,,,5094,100,100,100
,,,,,,,,5095,100,100,100
,,,,,,,,5096,100,100,100
,,,,,,,,5097,100,100,100
,,,,,,,,5098,100,100,100
,,,,,,,,5099,100,100,100
,,,,,,,,5100,100,100,100
,,,,,,,,5101,100,100,100
,,,,,,,,5102,100,100,100
,,,,,,,,5103,100,100,100
,,,,,,,,5104,100,100,100
,,,,,,,,5105,100,100,100
,,,,,,,,5106,100,100,100
,,,,,,,,5107,100,100,100
,,,,,,,,5108,100,100,100
,,,,,,,,5109,100,100,100
,,,,,,,,5110,100,100,100
,,,,,,,,5111,100,100,100
,,,,,,,,5112,100,100,100
,,,,,,,,5113,100,100,100
,,,,,,,,5114,100,100,100
,,,,,,,,5115,100,100,100
,,,,,,,,5116,100,100,100
,,,,,,,,5117,100,100,100
,,,,,,,,5118,100,100,100
,,,,,,,,5119,100,100,100
,,,,,,,,5120,100,100,100
,,,,,,,,5121,100,100,100
,,,,,,,,5122,100,100,100
,,,,,,,,5123,100,100,100
,,,,,,,,5124,100,100,100
,,,,,,,,5125,100,100,100
,,,,,,,,5126,100,100,100
,,,,,,,,5127,100,100,100
,,,,,,,,5128,100,100,100
,,,,,,,,5129,100,100,100
,,,,,,,,5130,100,100,100
,,,,,,,,5131,100,100,100
,,,,,,,,5132,100,100,100
,,,,,,,,5133,100,100,100
,,,,,,,,5134,100,100,100
,,,,,,,,5135,100,100,100
,,,,,,,,5136,100,100,100
,,,,,,,,5137,100,100,100
,,,,,,,,5138,100,100,100
,,,,,,,,5139,100,100,100
,,,,,,,,5140,100,100,100
,,,,,,,,5141,100,100,100
,,,,,,,,5142,100,100,100
,,,,,,,,5143,100,100,100
,,,,,,,,5144,100,100,100
,,,,,,,,5145,100,100,100
,,,,,,,,5146,100,100,100
,,,,,,,,5147,100,100,100
,,,,,,,,5148,100,100,100
,,,,,,,,5149,100,100,100
,,,,,,,,5150,100,100,100
,,,,,,,,5151,100,100,100
,,,,,,,,5152,100,100,100
,,,,,,,,5153,100,100,100
,,,,,,,,5154,100,100,100
,,,,,,,,5155,100,100,100
,,,,,,,,5156,100,100,100
,,,,,,,,5157,100,100,100
,,,,,,,,5158,100,100,100
,,,,,,,,5159,100,100,100
,,,,,,,,5160,100,100,100
,,,,,,,,5161,100,100,100
,,,,,,,,5162,100,100,100
,,,,,,,,5163,100,100,100
,,,,,,,,5164,100,100,100
,,,,,,,,5165,100,100,100
,,,,,,,,5166,100,100,100
,,,,,,,,5167,100,100,100
,,,,,,,,5168,100,100,100
,,,,,,,,5169,100,100,100
,,,,,,,,5170,100,100,100
,,,,,,,,5171,100,100,100
,,,,,,,,5172,100,100,100
,,,,,,,,5173,100,100,100
,,,,,,,,5174,100,100,100
,,,,,,,,5175,100,100,100
,,,,,,,,5176,100,100,100
,,,,,,,,5177,100,100,100
,,,,,,,,5178,100,100,100
,,,,,,,,5179,100,100,100
,,,,,,,,5180,100,100,100
,,,,,,,,5181,100,100,100
,,,,,,,,5182,100,100,100
,,,,,,,,5183,100,100,100
,,,,,,,,5184,100,100,100
,,,,,,,,5185,100,100,100
,,,,,,,,5186,100,100,100
,,,,,,,,5187,100,100,100
,,,,,,,,5188,100,100,100
,,,,,,,,5189,100,100,100
,,,,,,,,5190,100,100,100
,,,,,,,,5191,100,100,100
,,,,,,,,5192,100,100,100
,,,,,,,,5193,100,100,100
,,,,,,,,5194,100,100,100
,,,,,,,,5195,100,100,100
,,,,,,,,5196,100,100,100
,,,,,,,,5197,100,100,100
,,,,,,,,5198,100,100,100
,,,,,,,,5199,100,100,100
,,,,,,,,5200,100,100,100
,,,,,,,,5201,100,100,100
,,,,,,,,5202,100,100,100
,,,,,,,,5203,100,100,100
,,,,,,,,5204,100,100,100
,,,,,,,,5205,100,100,100
,,,,,,,,5206,100,100,100
,,,,,,,,5207,100,100,100
,,,,,,,,5208,100,100,100
,,,,,,,,5209,100,100,100
,,,,,,,,5210,100,100,100
,,,,,,,,5211,100,100,100
,,,,,,,,5212,100,100,100
,,,,,,,,5213,100,100,100
,,,,,,,,5214,100,100,100
,,,,,,,,5215,100,100,100
,,,,,,,,5216,100,100,100
,,,,,,,,5217,100,100,100
,,,,,,,,5218,100,100,100
,,,,,,,,5219,100,100,100
,,,,,,,,5220,100,100,100
,,,,,,,,5221,100,100,100
,,,,,,,,5222,100,100,100
,,,,,,,,5223,100,100,100
,,,,,,,,5224,100,100,100
,,,,,,,,5225,100,100,100
,,,,,,,,5226,100,100,100
,,,,,,,,5227,100,100,100
,,,,,,,,5228,100,100,100
,,,,,,,,5229,100,100,100
,,,,,,,,5230,100,100,100
,,,,,,,,5231,100,100,100
,,,,,,,,5232,100,100,100
,,,,,,,,5233,100,100,100
,,,,,,,,5234,100,100,100
,,,,,,,,5235,100,100,100
,,,,,,,,5236,100,100,100
,,,,,,,,5237,100,100,100
,,,,,,,,5238,100,100,100
,,,,,,,,5239,100,100,100
,,,,,,,,5240,100,100,100
,,,,,,,,5241,100,100,100
,,,,,,,,5242,100,100,100
,,,,,,,,5243,100,100,100
,,,,,,,,5244,100,100,100
,,,,,,,,5245,100,100,100
,,,,,,,,5246,100,100,100
,,,,,,,,5247,100,100,100
,,,,,,,,5248,100,100,100
,,,,,,,,5249,100,100,100
,,,,,,,,5250,100,100,100
,,,,,,,,5251,100,100,100
,,,,,,,,5252,100,100,100
,,,,,,,,5253,100,100,100
,,,,,,,,5254,100,100,100
,,,,,,,,5255,100,100,100
,,,,,,,,5256,100,100,100
,,,,,,,,5257,100,100,100
,,,,,,,,5258,100,100,100
,,,,,,,,5259,100,100,100
,,,,,,,,5260,100,100,100
,,,,,,,,5261,100,100,100
,,,,,,,,5262,100,100,100
,,,,,,,,5263,100,100,100
,,,,,,,,5264,100,100,100
,,,,,,,,5265,100,100,100
,,,,,,,,5266,100,100,100
,,,,,,,,5267,100,100,100
,,,,,,,,5268,100,100,100
,,,,,,,,5269,100,100,100
,,,,,,,,5270,100,100,100
,,,,,,,,5271,100,100,100
,,,,,,,,5272,100,100,100
,,,,,,,,5273,100,100,100
,,,,,,,,5274,100,100,100
,,,,,,,,5275,100,100,100
,,,,,,,,5276,100,100,100
,,,,,,,,5277,100,100,100
,,,,,,,,5278,100,100,100
,,,,,,,,5279,100,100,100
,,,,,,,,5280,100,100,100
,,,,,,,,5281,100,100,100
,,,,,,,,5282,100,100,100
,,,,,,,,5283,100,100,100
,,,,,,,,5284,100,100,100
,,,,,,,,5285,100,100,100
,,,,,,,,5286,100,100,100
,,,,,,,,5287,100,100,100
,,,,,,,,5288,100,100,100
,,,,,,,,5289,100,100,100
,,,,,,,,5290,100,100,100
,,,,,,,,5291,100,100,100
,,,,,,,,5292,100,100,100
,,,,,,,,5293,100,100,100
,,,,,,,,5294,100,100,100
,,,,,,,,5295,100,100,100
,,,,,,,,5296,100,100,100
,,,,,,,,5297,100,100,100
,,,,,,,,5298,100,100,100
,,,,,,,,5299,100,100,100
,,,,,,,,5300,100,100,100
,,,,,,,,5301,100,100,100
,,,,,,,,5302,100,100,100
,,,,,,,,5303,100,100,100
,,,,,,,,5304,100,100,100
,,,,,,,,5305,100,100,100
,,,,,,,,5306,100,100,100
,,,,,,,,5307,100,100,100
,,,,,,,,5308,100,100,100
,,,,,,,,5309,100,100,100
,,,,,,,,5310,100,100,100
,,,,,,,,5311,100,100,100
,,,,,,,,5312,100,100,100
,,,,,,,,5313,100,100,100
,,,,,,,,5314,100,100,100
,,,,,,,,5315,100,100,100
,,,,,,,,5316,100,100,100
,,,,,,,,5317,100,100,100
,,,,,,,,5318,100,100,100
,,,,,,,,5319,100,100,100
,,,,,,,,5320,100,100,100
,,,,,,,,5321,100,100,100
,,,,,,,,5322,100,100,100
,,,,,,,,5323,100,100,100
,,,,,,,,5324,100,100,100
