Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,172,9743
,,,,,,,173,9817
,,,,,,,174,10103
,,,,,,,175,10655
,,,,,,,176,11234
,,,,,,,177,12040
,,,,,,,178,12664
,,,,,,,179,13058
,,,,,,,180,13304
,,,,,,,181,13346
,,,,,,,182,13271
,,,,,,,183,13225
,,,,,,,184,13411
,,,,,,,185,14561
,,,,,,,186,15757
,,,,,,,187,15733
,,,,,,,188,15326
,,,,,,,189,14794
,,,,,,,190,13922
,,,,,,,191,12773
,,,,,,,192,11768
,,,,,,,193,11109
,,,,,,,194,10793
,,,,,,,195,10675
,,,,,,,196,10715
,,,,,,,197,11103
,,,,,,,198,12217
,,,,,,,199,14223
,,,,,,,200,15383
,,,,,,,201,15496
,,,,,,,202,15511
,,,,,,,203,15504
,,,,,,,204,15371
,,,,,,,205,15111
,,,,,,,206,14949
,,,,,,,207,14740
,,,,,,,208,14789
,,,,,,,209,15785
,,,,,,,210,17126
,,,,,,,211,17084
,,,,,,,212,16626
,,,,,,,213,15960
,,,,,,,214,14863
,,,,,,,215,13465
,,,,,,,216,12228
,,,,,,,217,11417
,,,,,,,218,11012
,,,,,,,219,10791
,,,,,,,220,10775
,,,,,,,221,11087
,,,,,,,222,12116
,,,,,,,223,14067
,,,,,,,224,15110
,,,,,,,225,15165
,,,,,,,226,15241
,,,,,,,227,15247
,,,,,,,228,15100
,,,,,,,229,14851
,,,,,,,230,14724
,,,,,,,231,14591
,,,,,,,232,14690
,,,,,,,233,15653
,,,,,,,234,16746
,,,,,,,235,16624
,,,,,,,236,16212
,,,,,,,237,15603
,,,,,,,238,14575
,,,,,,,239,13219
,,,,,,,240,12040
,,,,,,,241,11294
,,,,,,,242,10919
,,,,,,,243,10746
,,,,,,,244,10795
,,,,,,,245,11133
,,,,,,,246,12246
,,,,,,,247,14208
,,,,,,,248,15246
,,,,,,,249,15247
,,,,,,,250,15156
,,,,,,,251,15102
,,,,,,,252,14981
,,,,,,,253,14770
,,,,,,,254,14686
,,,,,,,255,14545
,,,,,,,256,14644
,,,,,,,257,15591
,,,,,,,258,16752
,,,,,,,259,16689
,,,,,,,260,16278
,,,,,,,261,15654
,,,,,,,262,14582
,,,,,,,263,13189
,,,,,,,264,11960
,,,,,,,265,11150
,,,,,,,266,10705
,,,,,,,267,10495
,,,,,,,268,10490
,,,,,,,269,10816
,,,,,,,270,11833
,,,,,,,271,13662
,,,,,,,272,14926
,,,,,,,273,15276
,,,,,,,274,15527
,,,,,,,275,15744
,,,,,,,276,15800
,,,,,,,277,15738
,,,,,,,278,15668
,,,,,,,279,15460
,,,,,,,280,15424
,,,,,,,281,16160
,,,,,,,282,16994
,,,,,,,283,16821
,,,,,,,284,16322
,,,,,,,285,15636
,,,,,,,286,14537
,,,,,,,287,13154
,,,,,,,288,11951
,,,,,,,289,11107
,,,,,,,290,10682
,,,,,,,291,10480
,,,,,,,292,10443
,,,,,,,293,10724
,,,,,,,294,11684
,,,,,,,295,13509
,,,,,,,296,14702
,,,,,,,297,14935
,,,,,,,298,14998
,,,,,,,299,15018
,,,,,,,300,14953
,,,,,,,301,14817
,,,,,,,302,14757
,,,,,,,303,14701
,,,,,,,304,14914
,,,,,,,305,15842
,,,,,,,306,16772
,,,,,,,307,16620
,,,,,,,308,16195
,,,,,,,309,15656
,,,,,,,310,14852
,,,,,,,311,13774
,,,,,,,312,12698
,,,,,,,313,11860
,,,,,,,314,11370
,,,,,,,315,11095
,,,,,,,316,11008
,,,,,,,317,11123
,,,,,,,318,11514
,,,,,,,319,12244
,,,,,,,320,12979
,,,,,,,321,13811
,,,,,,,322,14465
,,,,,,,323,14741
,,,,,,,324,14648
,,,,,,,325,14416
,,,,,,,326,14145
,,,,,,,327,14017
,,,,,,,328,14131
,,,,,,,329,15053
,,,,,,,330,16310
,,,,,,,331,16306
,,,,,,,332,15940
,,,,,,,333,15438
,,,,,,,334,14827
,,,,,,,335,14100
,,,,,,,336,13254
,,,,,,,337,12458
,,,,,,,338,11981
,,,,,,,339,11788
,,,,,,,340,11765
,,,,,,,341,11896
,,,,,,,342,12228
,,,,,,,343,12800
,,,,,,,344,13417
,,,,,,,345,14289
,,,,,,,346,14944
,,,,,,,347,15302
,,,,,,,348,15422
,,,,,,,349,15410
,,,,,,,350,15254
,,,,,,,351,15160
,,,,,,,352,15281
,,,,,,,353,16271
,,,,,,,354,17565
,,,,,,,355,17586
,,,,,,,356,17098
,,,,,,,357,16608
,,,,,,,358,15781
,,,,,,,359,14792
,,,,,,,360,13802
,,,,,,,361,13108
,,,,,,,362,12744
,,,,,,,363,12598
,,,,,,,364,12604
,,,,,,,365,12895
,,,,,,,366,13656
,,,,,,,367,14913
,,,,,,,368,15839
,,,,,,,369,16476
,,,,,,,370,16832
,,,,,,,371,16968
,,,,,,,372,16833
,,,,,,,373,16562
,,,,,,,374,16374
,,,,,,,375,16167
,,,,,,,376,16199
,,,,,,,377,17023
,,,,,,,378,18122
,,,,,,,379,17922
,,,,,,,380,17380
,,,,,,,381,16590
,,,,,,,382,15454
,,,,,,,383,14092
,,,,,,,384,12838
,,,,,,,385,11975
,,,,,,,386,11489
,,,,,,,387,11270
,,,,,,,388,11212
,,,,,,,389,11495
,,,,,,,390,12471
,,,,,,,391,14244
,,,,,,,392,15283
,,,,,,,393,15437
,,,,,,,394,15442
,,,,,,,395,15432
,,,,,,,396,15372
,,,,,,,397,15291
,,,,,,,398,15273
,,,,,,,399,15221
,,,,,,,400,15368
,,,,,,,401,16221
,,,,,,,402,17049
,,,,,,,403,16811
,,,,,,,404,16305
,,,,,,,405,15551
,,,,,,,406,14425
,,,,,,,407,13021
,,,,,,,408,11759
,,,,,,,409,10910
,,,,,,,410,10476
,,,,,,,411,10252
,,,,,,,412,10226
,,,,,,,413,10562
,,,,,,,414,11652
,,,,,,,415,13652
,,,,,,,416,14698
,,,,,,,417,14807
,,,,,,,418,14897
,,,,,,,419,15012
,,,,,,,420,15020
,,,,,,,421,14951
,,,,,,,422,14934
,,,,,,,423,14862
,,,,,,,424,14987
,,,,,,,425,15879
,,,,,,,426,17379
,,,,,,,427,17506
,,,,,,,428,17201
,,,,,,,429,16609
,,,,,,,430,15606
,,,,,,,431,14327
,,,,,,,432,13151
,,,,,,,433,12419
,,,,,,,434,12069
,,,,,,,435,11924
,,,,,,,436,11951
,,,,,,,437,12330
,,,,,,,438,13432
,,,,,,,439,15441
,,,,,,,440,16495
,,,,,,,441,16541
,,,,,,,442,16458
,,,,,,,443,16368
,,,,,,,444,16164
,,,,,,,445,15911
,,,,,,,446,15752
,,,,,,,447,15565
,,,,,,,448,15672
,,,,,,,449,16462
,,,,,,,450,17564
,,,,,,,451,17532
,,,,,,,452,17230
,,,,,,,453,16538
,,,,,,,454,15449
,,,,,,,455,14077
,,,,,,,456,12834
,,,,,,,457,11993
,,,,,,,458,11519
,,,,,,,459,11299
,,,,,,,460,11252
,,,,,,,461,11592
,,,,,,,462,12607
,,,,,,,463,14487
,,,,,,,464,15486
,,,,,,,465,15598
,,,,,,,466,15644
,,,,,,,467,15688
,,,,,,,468,15624
,,,,,,,469,15449
,,,,,,,470,15337
,,,,,,,471,15152
,,,,,,,472,15178
,,,,,,,473,15852
,,,,,,,474,17100
,,,,,,,475,17034
,,,,,,,476,16616
,,,,,,,477,16075
,,,,,,,478,15301
,,,,,,,479,14246
,,,,,,,480,13142
,,,,,,,481,12357
,,,,,,,482,11915
,,,,,,,483,11645
,,,,,,,484,11540
,,,,,,,485,11639
,,,,,,,486,12016
,,,,,,,487,12759
,,,,,,,488,13644
,,,,,,,489,14632
,,,,,,,490,15491
,,,,,,,491,16021
,,,,,,,492,16247
,,,,,,,493,16246
,,,,,,,494,16039
,,,,,,,495,15778
,,,,,,,496,15666
,,,,,,,497,16265
,,,,,,,498,17292
,,,,,,,499,17114
,,,,,,,500,16521
,,,,,,,501,15910
,,,,,,,502,15120
,,,,,,,503,14150
,,,,,,,504,13200
,,,,,,,505,12458
,,,,,,,506,12050
,,,,,,,507,11852
,,,,,,,508,11767
,,,,,,,509,11845
,,,,,,,510,12167
,,,,,,,511,12740
,,,,,,,512,13365
,,,,,,,513,14193
,,,,,,,514,14704
,,,,,,,515,14906
,,,,,,,516,14902
,,,,,,,517,14813
,,,,,,,518,14701
,,,,,,,519,14657
,,,,,,,520,14683
,,,,,,,521,15368
,,,,,,,522,16390
,,,,,,,523,16396
,,,,,,,524,16097
,,,,,,,525,15507
,,,,,,,526,14535
,,,,,,,527,13448
,,,,,,,528,12346
,,,,,,,529,11555
,,,,,,,530,11150
,,,,,,,531,10988
,,,,,,,532,10997
,,,,,,,533,11337
,,,,,,,534,12375
,,,,,,,535,14267
,,,,,,,536,15329
,,,,,,,537,15560
,,,,,,,538,15688
,,,,,,,539,15811
,,,,,,,540,15787
,,,,,,,541,15635
,,,,,,,542,15529
,,,,,,,543,15361
,,,,,,,544,15368
,,,,,,,545,16068
,,,,,,,546,17090
,,,,,,,547,16948
,,,,,,,548,16411
,,,,,,,549,15636
,,,,,,,550,14499
,,,,,,,551,13072
,,,,,,,552,11781
,,,,,,,553,10958
,,,,,,,554,10438
,,,,,,,555,10183
,,,,,,,556,10118
,,,,,,,557,10407
,,,,,,,558,11367
,,,,,,,559,13276
,,,,,,,560,14330
,,,,,,,561,14437
,,,,,,,562,14377
,,,,,,,563,14394
,,,,,,,564,14334
,,,,,,,565,14169
,,,,,,,566,14062
,,,,,,,567,13910
,,,,,,,568,13922
,,,,,,,569,14619
,,,,,,,570,15901
,,,,,,,571,15914
,,,,,,,572,15535
,,,,,,,573,14920
,,,,,,,574,13900
,,,,,,,575,12627
,,,,,,,576,11435
,,,,,,,577,10669
,,,,,,,578,10283
,,,,,,,579,10111
,,,,,,,580,10120
,,,,,,,581,10445
,,,,,,,582,11498
,,,,,,,583,13494
,,,,,,,584,14608
,,,,,,,585,14699
,,,,,,,586,14783
,,,,,,,587,14849
,,,,,,,588,14811
,,,,,,,589,14663
,,,,,,,590,14583
,,,,,,,591,14416
,,,,,,,592,14393
,,,,,,,593,15041
,,,,,,,594,16457
,,,,,,,595,16552
,,,,,,,596,16175
,,,,,,,597,15582
,,,,,,,598,14519
,,,,,,,599,13142
,,,,,,,600,11922
,,,,,,,601,11127
,,,,,,,602,10720
,,,,,,,603,10528
,,,,,,,604,10520
,,,,,,,605,10852
,,,,,,,606,11863
,,,,,,,607,13845
,,,,,,,608,14905
,,,,,,,609,14976
,,,,,,,610,14931
,,,,,,,611,14893
,,,,,,,612,14795
,,,,,,,613,14677
,,,,,,,614,14665
,,,,,,,615,14624
,,,,,,,616,14737
,,,,,,,617,15454
,,,,,,,618,16580
,,,,,,,619,16536
,,,,,,,620,16155
,,,,,,,621,15515
,,,,,,,622,14490
,,,,,,,623,13144
,,,,,,,624,11939
,,,,,,,625,11122
,,,,,,,626,10655
,,,,,,,627,10441
,,,,,,,628,10365
,,,,,,,629,10639
,,,,,,,630,11577
,,,,,,,631,13349
,,,,,,,632,14550
,,,,,,,633,14922
,,,,,,,634,15165
,,,,,,,635,15328
,,,,,,,636,15380
,,,,,,,637,15275
,,,,,,,638,15154
,,,,,,,639,14953
,,,,,,,640,14885
,,,,,,,641,15340
,,,,,,,642,16003
,,,,,,,643,15767
,,,,,,,644,15236
,,,,,,,645,14663
,,,,,,,646,13889
,,,,,,,647,12855
,,,,,,,648,11809
,,,,,,,649,10967
,,,,,,,650,10460
,,,,,,,651,10200
,,,,,,,652,10104
,,,,,,,653,10196
,,,,,,,654,10623
,,,,,,,655,11360
,,,,,,,656,12147
,,,,,,,657,12981
,,,,,,,658,13515
,,,,,,,659,13751
,,,,,,,660,13619
,,,,,,,661,13362
,,,,,,,662,13013
,,,,,,,663,12800
,,,,,,,664,12804
,,,,,,,665,13416
,,,,,,,666,14704
,,,,,,,667,14811
,,,,,,,668,14378
,,,,,,,669,13939
,,,,,,,670,13268
,,,,,,,671,12413
,,,,,,,672,11501
,,,,,,,673,10759
,,,,,,,674,10315
,,,,,,,675,10078
,,,,,,,676,10001
,,,,,,,677,10097
,,,,,,,678,10398
,,,,,,,679,10948
,,,,,,,680,11503
,,,,,,,681,12332
,,,,,,,682,12895
,,,,,,,683,13203
,,,,,,,684,13311
,,,,,,,685,13269
,,,,,,,686,13134
,,,,,,,687,12993
,,,,,,,688,13049
,,,,,,,689,13801
,,,,,,,690,15331
,,,,,,,691,15570
,,,,,,,692,15202
,,,,,,,693,14629
,,,,,,,694,13705
,,,,,,,695,12582
,,,,,,,696,11539
,,,,,,,697,10834
,,,,,,,698,10485
,,,,,,,699,10349
,,,,,,,700,10390
,,,,,,,701,10765
,,,,,,,702,11827
,,,,,,,703,13830
,,,,,,,704,14902
,,,,,,,705,15044
,,,,,,,706,15171
,,,,,,,707,15160
,,,,,,,708,15093
,,,,,,,709,14976
,,,,,,,710,14864
,,,,,,,711,14707
,,,,,,,712,14759
,,,,,,,713,15380
,,,,,,,714,16843
,,,,,,,715,17027
,,,,,,,716,16625
,,,,,,,717,16002
,,,,,,,718,14909
,,,,,,,719,13521
,,,,,,,720,12274
,,,,,,,721,11495
,,,,,,,722,11069
,,,,,,,723,10863
,,,,,,,724,10844
,,,,,,,725,11157
,,,,,,,726,12167
,,,,,,,727,14091
,,,,,,,728,15157
,,,,,,,729,15260
,,,,,,,730,15244
,,,,,,,731,15171
,,,,,,,732,14997
,,,,,,,733,14740
,,,,,,,734,14532
,,,,,,,735,14288
,,,,,,,736,14205
,,,,,,,737,14693
,,,,,,,738,16059
,,,,,,,739,16242
,,,,,,,740,15852
,,,,,,,741,15206
,,,,,,,742,14178
,,,,,,,743,12819
,,,,,,,744,11609
,,,,,,,745,10830
,,,,,,,746,10401
,,,,,,,747,10195
,,,,,,,748,10196
,,,,,,,749,10483
,,,,,,,750,11511
,,,,,,,751,13433
,,,,,,,752,14543
,,,,,,,753,14653
,,,,,,,754,14663
,,,,,,,755,14652
,,,,,,,756,14622
,,,,,,,757,14471
,,,,,,,758,14332
,,,,,,,759,14044
,,,,,,,760,13923
,,,,,,,761,14325
,,,,,,,762,15598
,,,,,,,763,15772
,,,,,,,764,15385
,,,,,,,765,14765
,,,,,,,766,13761
,,,,,,,767,12424
,,,,,,,768,11239
,,,,,,,769,10472
,,,,,,,770,10077
,,,,,,,771,9897
,,,,,,,772,9912
,,,,,,,773,10242
,,,,,,,774,11308
,,,,,,,775,13302
,,,,,,,776,14359
,,,,,,,777,14554
,,,,,,,778,14687
,,,,,,,779,14830
,,,,,,,780,14862
,,,,,,,781,14802
,,,,,,,782,14777
,,,,,,,783,14729
,,,,,,,784,14863
,,,,,,,785,15507
,,,,,,,786,16466
,,,,,,,787,16512
,,,,,,,788,16134
,,,,,,,789,15548
,,,,,,,790,14540
,,,,,,,791,13229
,,,,,,,792,12054
,,,,,,,793,11283
,,,,,,,794,10872
,,,,,,,795,10725
,,,,,,,796,10746
,,,,,,,797,11078
,,,,,,,798,12152
,,,,,,,799,14134
,,,,,,,800,15110
,,,,,,,801,15229
,,,,,,,802,15193
,,,,,,,803,15159
,,,,,,,804,15011
,,,,,,,805,14738
,,,,,,,806,14553
,,,,,,,807,14327
,,,,,,,808,14253
,,,,,,,809,14677
,,,,,,,810,15851
,,,,,,,811,16011
,,,,,,,812,15615
,,,,,,,813,15090
,,,,,,,814,14306
,,,,,,,815,13237
,,,,,,,816,12085
,,,,,,,817,11234
,,,,,,,818,10764
,,,,,,,819,10503
,,,,,,,820,10402
,,,,,,,821,10480
,,,,,,,822,10860
,,,,,,,823,11607
,,,,,,,824,12374
,,,,,,,825,13184
,,,,,,,826,13678
,,,,,,,827,13847
,,,,,,,828,13741
,,,,,,,829,13513
,,,,,,,830,13228
,,,,,,,831,13051
,,,,,,,832,13066
,,,,,,,833,13581
,,,,,,,834,14892
,,,,,,,835,15177
,,,,,,,836,14827
,,,,,,,837,14409
,,,,,,,838,13771
,,,,,,,839,12921
,,,,,,,840,12028
,,,,,,,841,11313
,,,,,,,842,10907
,,,,,,,843,10719
,,,,,,,844,10666
,,,,,,,845,10747
,,,,,,,846,11061
,,,,,,,847,11582
,,,,,,,848,12220
,,,,,,,849,13066
,,,,,,,850,13608
,,,,,,,851,13833
,,,,,,,852,13909
,,,,,,,853,13852
,,,,,,,854,13656
,,,,,,,855,13517
,,,,,,,856,13592
,,,,,,,857,14184
,,,,,,,858,15456
,,,,,,,859,15253
,,,,,,,860,14510
,,,,,,,861,14134
,,,,,,,862,13524
,,,,,,,863,13059
,,,,,,,864,11988
,,,,,,,865,11184
,,,,,,,866,10805
,,,,,,,867,10668
,,,,,,,868,10705
,,,,,,,869,11046
,,,,,,,870,12082
,,,,,,,871,13973
,,,,,,,872,14914
,,,,,,,873,15047
,,,,,,,874,14967
,,,,,,,875,14927
,,,,,,,876,14794
,,,,,,,877,14532
,,,,,,,878,14329
,,,,,,,879,14074
,,,,,,,880,13969
,,,,,,,881,14404
,,,,,,,882,15775
,,,,,,,883,16170
,,,,,,,884,15769
,,,,,,,885,15075
,,,,,,,886,13995
,,,,,,,887,12694
,,,,,,,888,11511
,,,,,,,889,10764
,,,,,,,890,10373
,,,,,,,891,10219
,,,,,,,892,10239
,,,,,,,893,10580
,,,,,,,894,11655
,,,,,,,895,13570
,,,,,,,896,14529
,,,,,,,897,14631
,,,,,,,898,14640
,,,,,,,899,14655
,,,,,,,900,14607
,,,,,,,901,14459
,,,,,,,902,14349
,,,,,,,903,14169
,,,,,,,904,14180
,,,,,,,905,14670
,,,,,,,906,15963
,,,,,,,907,16286
,,,,,,,908,15958
,,,,,,,909,15376
,,,,,,,910,14378
,,,,,,,911,13068
,,,,,,,912,11940
,,,,,,,913,11228
,,,,,,,914,10889
,,,,,,,915,10777
,,,,,,,916,10846
,,,,,,,917,11211
,,,,,,,918,12341
,,,,,,,919,14333
,,,,,,,920,15300
,,,,,,,921,15419
,,,,,,,922,15341
,,,,,,,923,15246
,,,,,,,924,15074
,,,,,,,925,14839
,,,,,,,926,14714
,,,,,,,927,14585
,,,,,,,928,14724
,,,,,,,929,15333
,,,,,,,930,16519
,,,,,,,931,16707
,,,,,,,932,16289
,,,,,,,933,15647
,,,,,,,934,14586
,,,,,,,935,13173
,,,,,,,936,11978
,,,,,,,937,11194
,,,,,,,938,10799
,,,,,,,939,10615
,,,,,,,940,10627
,,,,,,,941,10984
,,,,,,,942,12097
,,,,,,,943,14067
,,,,,,,944,14975
,,,,,,,945,14977
,,,,,,,946,14856
,,,,,,,947,14772
,,,,,,,948,14608
,,,,,,,949,14371
,,,,,,,950,14219
,,,,,,,951,13994
,,,,,,,952,13956
,,,,,,,953,14369
,,,,,,,954,15663
,,,,,,,955,16150
,,,,,,,956,15855
,,,,,,,957,15325
,,,,,,,958,14379
,,,,,,,959,13063
,,,,,,,960,11920
,,,,,,,961,11208
,,,,,,,962,10837
,,,,,,,963,10679
,,,,,,,964,10710
,,,,,,,965,11055
,,,,,,,966,12095
,,,,,,,967,13984
,,,,,,,968,14936
,,,,,,,969,14937
,,,,,,,970,14774
,,,,,,,971,14660
,,,,,,,972,14471
,,,,,,,973,14177
,,,,,,,974,14010
,,,,,,,975,13819
,,,,,,,976,13756
,,,,,,,977,14162
,,,,,,,978,15292
,,,,,,,979,15479
,,,,,,,980,15038
,,,,,,,981,14473
,,,,,,,982,13688
,,,,,,,983,12647
,,,,,,,984,11606
,,,,,,,985,10825
,,,,,,,986,10388
,,,,,,,987,10127
,,,,,,,988,10032
,,,,,,,989,10141
,,,,,,,990,10544
,,,,,,,991,11292
,,,,,,,992,12114
,,,,,,,993,13080
,,,,,,,994,13826
,,,,,,,995,14177
,,,,,,,996,14228
,,,,,,,997,14097
,,,,,,,998,13893
,,,,,,,999,13689
,,,,,,,1000,13592
,,,,,,,1001,14009
,,,,,,,1002,15053
,,,,,,,1003,15259
,,,,,,,1004,14819
,,,,,,,1005,14335
,,,,,,,1006,13691
,,,,,,,1007,12881
,,,,,,,1008,12042
,,,,,,,1009,11422
,,,,,,,1010,11081
,,,,,,,1011,10965
,,,,,,,1012,10974
,,,,,,,1013,11122
,,,,,,,1014,11464
,,,,,,,1015,12017
,,,,,,,1016,12630
,,,,,,,1017,13492
,,,,,,,1018,14114
,,,,,,,1019,14421
,,,,,,,1020,14488
,,,,,,,1021,14427
,,,,,,,1022,14270
,,,,,,,1023,14114
,,,,,,,1024,14192
,,,,,,,1025,14793
,,,,,,,1026,16166
,,,,,,,1027,16719
,,,,,,,1028,16432
,,,,,,,1029,15857
,,,,,,,1030,14907
,,,,,,,1031,13823
,,,,,,,1032,12793
,,,,,,,1033,12094
,,,,,,,1034,11751
,,,,,,,1035,11615
,,,,,,,1036,11644
,,,,,,,1037,11984
,,,,,,,1038,13006
,,,,,,,1039,14872
,,,,,,,1040,15783
,,,,,,,1041,15852
,,,,,,,1042,15756
,,,,,,,1043,15663
,,,,,,,1044,15524
,,,,,,,1045,15229
,,,,,,,1046,15001
,,,,,,,1047,14729
,,,,,,,1048,14632
,,,,,,,1049,14981
,,,,,,,1050,16214
,,,,,,,1051,16728
,,,,,,,1052,16414
,,,,,,,1053,15831
,,,,,,,1054,14818
,,,,,,,1055,13486
,,,,,,,1056,12276
,,,,,,,1057,11503
,,,,,,,1058,11107
,,,,,,,1059,10962
,,,,,,,1060,10958
,,,,,,,1061,11295
,,,,,,,1062,12342
,,,,,,,1063,14253
,,,,,,,1064,15157
,,,,,,,1065,15216
,,,,,,,1066,15168
,,,,,,,1067,15141
,,,,,,,1068,15010
,,,,,,,1069,14837
,,,,,,,1070,14704
,,,,,,,1071,14539
,,,,,,,1072,14459
,,,,,,,1073,14763
,,,,,,,1074,15903
,,,,,,,1075,16335
,,,,,,,1076,15921
,,,,,,,1077,15302
,,,,,,,1078,14299
,,,,,,,1079,12988
,,,,,,,1080,11827
,,,,,,,1081,11038
,,,,,,,1082,10616
,,,,,,,1083,10411
,,,,,,,1084,10390
,,,,,,,1085,10678
,,,,,,,1086,11734
,,,,,,,1087,13623
,,,,,,,1088,14633
,,,,,,,1089,14832
,,,,,,,1090,14881
,,,,,,,1091,14923
,,,,,,,1092,14857
,,,,,,,1093,14681
,,,,,,,1094,14597
,,,,,,,1095,14431
,,,,,,,1096,14375
,,,,,,,1097,14731
,,,,,,,1098,15782
,,,,,,,1099,16146
,,,,,,,1100,15767
,,,,,,,1101,15123
,,,,,,,1102,14115
,,,,,,,1103,12788
,,,,,,,1104,11577
,,,,,,,1105,10843
,,,,,,,1106,10453
,,,,,,,1107,10304
,,,,,,,1108,10375
,,,,,,,1109,10710
,,,,,,,1110,11821
,,,,,,,1111,13709
,,,,,,,1112,14628
,,,,,,,1113,14745
,,,,,,,1114,14767
,,,,,,,1115,14738
,,,,,,,1116,14660
,,,,,,,1117,14570
,,,,,,,1118,14566
,,,,,,,1119,14458
,,,,,,,1120,14510
,,,,,,,1121,15033
,,,,,,,1122,16010
,,,,,,,1123,16218
,,,,,,,1124,15813
,,,,,,,1125,15185
,,,,,,,1126,14170
,,,,,,,1127,12834
,,,,,,,1128,11641
,,,,,,,1129,10823
,,,,,,,1130,10357
,,,,,,,1131,10110
,,,,,,,1132,10070
,,,,,,,1133,10331
,,,,,,,1134,11292
,,,,,,,1135,13068
,,,,,,,1136,14126
,,,,,,,1137,14425
,,,,,,,1138,14502
