BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t450,2662.1611193119998,0.0,-0.0,0.0,0.0,0.0,0.0,-682.868319312,-0.0,-1979.2928,5831.522126005151,0.0,-0.0,0.0,0.0,0.0,0.0,1051.3535169948498,-0.0,-6882.875643,4464.123053534504,0.0,-0.0,0.0,0.0,0.0,0.0,-586.7287365345046,-0.0,-3877.394317,14204.187502000845,0.0,-0.0,0.0,0.0,0.0,0.0,-4019.780122000845,-0.0,-10184.40738,3686.375756795999,0.0,-0.0,0.0,0.0,0.0,0.0,-605.8011327959991,-0.0,-3080.574624,11860.619534431238,0.0,-0.0,0.0,0.0,0.0,0.0,-811.2929844312391,-0.0,-11049.32655,14801.867313936536,0.0,-0.0,0.0,0.0,0.0,0.0,1529.4965360634635,-0.0,-16331.36385,12374.835606511346,0.0,-0.0,0.0,0.0,0.0,0.0,-2782.061350511346,-0.0,-9592.774256,4610.646112019001,0.0,-0.0,0.0,0.0,0.0,0.0,-84.81229101900034,-0.0,-4525.833821,1591.067280204001,0.0,-0.0,0.0,0.0,0.0,0.0,657.8011327959994,-0.0,-2248.868413,5883.24983295197,0.0,-0.0,0.0,0.0,0.0,0.0,-1299.1773149519695,-0.0,-4584.072518,14444.477621111495,0.0,-0.0,0.0,0.0,0.0,0.0,2486.6807788885053,-0.0,-16931.1584,2096.0686908482126,0.0,-0.0,0.0,0.0,0.0,0.0,367.55504715178733,-0.0,-2463.623738,3301.5625431509425,0.0,-0.0,0.0,0.0,0.0,0.0,-101.77492515094232,-0.0,-3199.787618,9919.085078867445,0.0,-0.0,0.0,0.0,0.0,0.0,-3138.0683188674443,-0.0,-6781.01676,18554.528181132555,0.0,-0.0,0.0,0.0,0.0,0.0,-2593.9316811325557,-0.0,-15960.5965,10635.002169618,0.0,-0.0,0.0,0.0,0.0,0.0,1420.1171803820007,-0.0,-12055.11935,15618.244855568759,0.0,-0.0,0.0,0.0,0.0,0.0,9193.29298443124,-0.0,-24811.53784
t451,2693.347363902,0.0,-0.0,0.0,0.0,0.0,0.0,-712.9741639019996,-0.0,-1980.3732,5329.403281680152,0.0,-0.0,0.0,0.0,0.0,0.0,1706.3384063198478,-0.0,-7035.741688,4752.379954552779,0.0,-0.0,0.0,0.0,0.0,0.0,-808.1156905527797,-0.0,-3944.264264,15874.065168901669,0.0,-0.0,0.0,0.0,0.0,0.0,-5565.090528901668,-0.0,-10308.97464,4705.630683907401,0.0,-0.0,0.0,0.0,0.0,0.0,-1593.082530907401,-0.0,-3112.548153,12832.13393,0.0,-0.0,0.0,0.0,0.0,0.0,-1400.0,-0.0,-11432.13393,11693.915610000002,0.0,-0.0,0.0,0.0,0.0,0.0,4586.0,-0.0,-16279.91561,11624.53504278385,0.0,-0.0,0.0,0.0,0.0,0.0,-1852.2410927838475,-0.0,-9772.29395,5938.889385,0.0,-0.0,0.0,0.0,0.0,0.0,-1240.0000000000005,-0.0,-4698.889385,3026.119069098332,0.0,-0.0,0.0,0.0,0.0,0.0,-753.909471098332,-0.0,-2272.209598,5088.078904224043,0.0,-0.0,0.0,0.0,0.0,0.0,-545.2020012240417,-0.0,-4542.876903,14516.687598775956,0.0,-0.0,0.0,0.0,0.0,0.0,2914.202001224042,-0.0,-17430.8896,1141.2572160000002,0.0,-0.0,0.0,0.0,0.0,0.0,1329.9999999999998,-0.0,-2471.257216,3389.2388720925987,0.0,-0.0,0.0,0.0,0.0,0.0,14.08253090740108,-0.0,-3403.321403,9254.6740801419,0.0,-0.0,0.0,0.0,0.0,0.0,-2279.8219961419,-0.0,-6974.852084,16883.503809403323,0.0,-0.0,0.0,0.0,0.0,0.0,-563.0881494033204,-0.0,-16320.415660000002,10967.204323536,0.0,-0.0,0.0,0.0,0.0,0.0,1218.9026864639998,-0.0,-12186.10701,18799.53864,0.0,-0.0,0.0,0.0,0.0,0.0,5544.000000000001,-0.0,-24343.53864
t452,2711.204012673,0.0,-0.0,0.0,0.0,0.0,0.0,-542.8412126730003,-0.0,-2168.3628,5061.5108516555565,0.0,-0.0,0.0,0.0,0.0,0.0,2305.800900344443,-0.0,-7367.311752,4455.36,0.0,-0.0,0.0,0.0,0.0,0.0,-277.7612329999992,-0.0,-4177.598767,16111.658536436,0.0,-0.0,0.0,0.0,0.0,0.0,-5460.477826435999,-0.0,-10651.18071,5117.279355256,0.0,-0.0,0.0,0.0,0.0,0.0,-1832.313912256,-0.0,-3284.965443,12788.775627003824,0.0,-0.0,0.0,0.0,0.0,0.0,-987.9925870038244,-0.0,-11800.78304,14130.066693791683,0.0,-0.0,0.0,0.0,0.0,0.0,1835.9211362083156,-0.0,-15965.98783,16907.12525691715,0.0,-0.0,0.0,0.0,0.0,0.0,-6685.800336917149,-0.0,-10221.32492,7024.009358748,0.0,-0.0,0.0,0.0,0.0,0.0,-2127.828287748,-0.0,-4896.181071,3256.5991325640002,0.0,-0.0,0.0,0.0,0.0,0.0,-858.5221735640002,-0.0,-2398.076959,4489.113564763376,0.0,-0.0,0.0,0.0,0.0,0.0,-52.37902676337658,-0.0,-4436.734538,13649.887499314002,0.0,-0.0,0.0,0.0,0.0,0.0,4112.682100685998,-0.0,-17762.5696,755.3377028091062,0.0,-0.0,0.0,0.0,0.0,0.0,1616.7407401908936,-0.0,-2372.078443,3398.3701159141874,0.0,-0.0,0.0,0.0,0.0,0.0,68.381010085812,-0.0,-3466.751126,6880.416241149813,0.0,-0.0,0.0,0.0,0.0,0.0,-22.29034514981132,-0.0,-6858.125896,13987.680522308125,0.0,-0.0,0.0,0.0,0.0,0.0,2120.9073476918734,-0.0,-16108.587870000001,10724.736250700002,0.0,-0.0,0.0,0.0,0.0,0.0,1655.7811192999989,-0.0,-12380.51737,17942.41283299617,0.0,-0.0,0.0,0.0,0.0,0.0,5131.992587003825,-0.0,-23074.40542
t453,2705.738521556,0.0,-0.0,0.0,0.0,0.0,0.0,-610.8429215560001,-0.0,-2094.8956,4897.469157883,0.0,-0.0,0.0,0.0,0.0,0.0,2455.122026117,-0.0,-7352.591184,4455.36,0.0,-0.0,0.0,0.0,0.0,0.0,-242.16099899999978,-0.0,-4213.199001,15884.480754555723,0.0,-0.0,0.0,0.0,0.0,0.0,-4938.874914555722,-0.0,-10945.60584,5180.260317659,0.0,-0.0,0.0,0.0,0.0,0.0,-1871.9626476590006,-0.0,-3308.29767,12623.931466094002,0.0,-0.0,0.0,0.0,0.0,0.0,-1246.6012260940013,-0.0,-11377.33024,14130.066693791683,0.0,-0.0,0.0,0.0,0.0,0.0,725.4668362083165,-0.0,-14855.53353,15530.276383885848,0.0,-0.0,0.0,0.0,0.0,0.0,-5290.758923885849,-0.0,-10239.51746,6779.638101627001,0.0,-0.0,0.0,0.0,0.0,0.0,-2007.5480056269996,-0.0,-4772.090096,3411.9152224440004,0.0,-0.0,0.0,0.0,0.0,0.0,-996.805367444,-0.0,-2415.109855,4489.113564763376,0.0,-0.0,0.0,0.0,0.0,0.0,-379.13263676337584,-0.0,-4109.980928,13650.250371239,0.0,-0.0,0.0,0.0,0.0,0.0,3495.394428761,-0.0,-17145.6448,770.037781368,0.0,-0.0,0.0,0.0,0.0,0.0,1465.3708706320006,-0.0,-2235.408652,3251.2308572979478,0.0,-0.0,0.0,0.0,0.0,0.0,115.93860570205239,-0.0,-3367.169463,6698.757784606951,0.0,-0.0,0.0,0.0,0.0,0.0,-76.54611660694988,-0.0,-6622.211668,12394.787242884495,0.0,-0.0,0.0,0.0,0.0,0.0,3100.779677115503,-0.0,-15495.56692,10668.098349056001,0.0,-0.0,0.0,0.0,0.0,0.0,1369.0628409439998,-0.0,-12037.16119,16648.192536287977,0.0,-0.0,0.0,0.0,0.0,0.0,4934.098473712026,-0.0,-21582.29101
t454,2692.385589987,0.0,-0.0,0.0,0.0,0.0,0.0,-679.6003899869999,-0.0,-2012.7852000000003,4898.366033112,0.0,-0.0,0.0,0.0,0.0,0.0,2100.456133888001,-0.0,-6998.822167,4455.36,0.0,-0.0,0.0,0.0,0.0,0.0,-451.76514199999974,-0.0,-4003.5948579999995,15379.304279537,0.0,-0.0,0.0,0.0,0.0,0.0,-4791.661849536999,-0.0,-10587.64243,4998.062112774,0.0,-0.0,0.0,0.0,0.0,0.0,-1864.3629627739995,-0.0,-3133.69915,11093.52751579937,0.0,-0.0,0.0,0.0,0.0,0.0,-392.42580579936754,-0.0,-10701.10171,9279.58237,0.0,-0.0,0.0,0.0,0.0,0.0,4586.0,-0.0,-13865.58237,13813.518865441989,0.0,-0.0,0.0,0.0,0.0,0.0,-3971.4930264419886,-0.0,-9842.025839,6579.930205236,0.0,-0.0,0.0,0.0,0.0,0.0,-2075.772630236001,-0.0,-4504.157575,3814.988312463001,0.0,-0.0,0.0,0.0,0.0,0.0,-1527.3381504630006,-0.0,-2287.650162,4154.583743858999,0.0,-0.0,0.0,0.0,0.0,0.0,-316.002671858999,-0.0,-3838.581072,13650.237328141,0.0,-0.0,0.0,0.0,0.0,0.0,2685.002671858999,-0.0,-16335.239999999998,873.146360806,0.0,-0.0,0.0,0.0,0.0,0.0,1467.2828381940003,-0.0,-2340.429199,2998.1841884200016,0.0,-0.0,0.0,0.0,0.0,0.0,148.0801245799992,-0.0,-3146.264313,6711.410446980014,0.0,-0.0,0.0,0.0,0.0,0.0,-438.7006139800129,-0.0,-6272.709833,13954.451945851,0.0,-0.0,0.0,0.0,0.0,0.0,680.9257741489994,-0.0,-14635.37772,11072.930055392,0.0,-0.0,0.0,0.0,0.0,0.0,304.94989460800116,-0.0,-11377.87995,16103.523154200633,0.0,-0.0,0.0,0.0,0.0,0.0,4536.425805799368,-0.0,-20639.94896
t455,2784.566268865,0.0,-0.0,0.0,0.0,0.0,0.0,-863.6150688650002,-0.0,-1920.9512,4905.0227049840005,0.0,-0.0,0.0,0.0,0.0,0.0,1816.3659470160005,-0.0,-6721.388652,4455.36,0.0,-0.0,0.0,0.0,0.0,0.0,-672.4398379999994,-0.0,-3782.920162,15077.773888655998,0.0,-0.0,0.0,0.0,0.0,0.0,-5105.076122656,-0.0,-9972.697766,4692.359797984668,0.0,-0.0,0.0,0.0,0.0,0.0,-1701.0258819846683,-0.0,-2991.333916,9306.280078012132,0.0,-0.0,0.0,0.0,0.0,0.0,990.8165819878662,-0.0,-10297.09666,8641.71224,0.0,-0.0,0.0,0.0,0.0,0.0,4586.0,-0.0,-13227.71224,11544.75256923373,0.0,-0.0,0.0,0.0,0.0,0.0,-2052.129635233726,-0.0,-9492.622934,6388.073948937001,0.0,-0.0,0.0,0.0,0.0,0.0,-2101.4998009369997,-0.0,-4286.574148,3397.6451563439996,0.0,-0.0,0.0,0.0,0.0,0.0,-1213.9238773440004,-0.0,-2183.721279,3794.289,0.0,-0.0,0.0,0.0,0.0,0.0,-127.00457200000015,-0.0,-3667.284428,13650.484969436,0.0,-0.0,0.0,0.0,0.0,0.0,1965.0094305639998,-0.0,-15615.4944,888.7580693399999,0.0,-0.0,0.0,0.0,0.0,0.0,1438.8640676599998,-0.0,-2327.622137,3036.2590776753314,0.0,-0.0,0.0,0.0,0.0,0.0,13.161814324669008,-0.0,-3049.420892,6982.699942171737,0.0,-0.0,0.0,0.0,0.0,0.0,-884.4936181717374,-0.0,-6098.206324,13252.036843424536,0.0,-0.0,0.0,0.0,0.0,0.0,747.038546575463,-0.0,-13999.07539,11304.664792384001,0.0,-0.0,0.0,0.0,0.0,0.0,-520.2265323840005,-0.0,-10784.43826,16273.765570551866,0.0,-0.0,0.0,0.0,0.0,0.0,3684.178559448134,-0.0,-19957.94413
t456,2751.9691311909996,0.0,-0.0,0.0,0.0,0.0,0.0,-910.967531191,-0.0,-1841.0016,4933.9069527130005,0.0,-0.0,0.0,0.0,0.0,0.0,1937.7369022870012,-0.0,-6871.643855,4455.36,0.0,-0.0,0.0,0.0,0.0,0.0,-709.3051249999993,-0.0,-3746.054875,15101.707040712003,0.0,-0.0,0.0,0.0,0.0,0.0,-5073.871080712001,-0.0,-10027.83596,4541.034809968,0.0,-0.0,0.0,0.0,0.0,0.0,-1521.3460899680001,-0.0,-3019.68872,9320.217002835818,0.0,-0.0,0.0,0.0,0.0,0.0,1178.9934271641823,-0.0,-10499.21043,9039.72696,0.0,-0.0,0.0,0.0,0.0,0.0,4586.0,-0.0,-13625.72696,11328.533198000001,0.0,-0.0,0.0,0.0,0.0,0.0,-1685.0000000000005,-0.0,-9643.533198,5240.3297325340645,0.0,-0.0,0.0,0.0,0.0,0.0,-861.9564735340648,-0.0,-4378.373259,3449.549655288,0.0,-0.0,0.0,0.0,0.0,0.0,-1245.128919288,-0.0,-2204.420736,3794.289,0.0,-0.0,0.0,0.0,0.0,0.0,-6.469932000000345,-0.0,-3787.819068,13649.872076215,0.0,-0.0,0.0,0.0,0.0,0.0,1408.3999237850007,-0.0,-15058.272,854.921881395491,0.0,-0.0,0.0,0.0,0.0,0.0,1429.7474816045087,-0.0,-2284.669363,3196.0316006365088,0.0,-0.0,0.0,0.0,0.0,0.0,-157.4013916365089,-0.0,-3038.630209,7189.588728733229,0.0,-0.0,0.0,0.0,0.0,0.0,-1218.244001733229,-0.0,-5971.344727,13838.817565796708,0.0,-0.0,0.0,0.0,0.0,0.0,-284.2816457967068,-0.0,-13554.53592,11196.270215032002,0.0,-0.0,0.0,0.0,0.0,0.0,-798.9821250320008,-0.0,-10397.28809,15820.841078949179,0.0,-0.0,0.0,0.0,0.0,0.0,3932.0765810508174,-0.0,-19752.91766
t457,2762.7666478479996,0.0,-0.0,0.0,0.0,0.0,0.0,-968.2222478479999,-0.0,-1794.5444,4978.192038823,0.0,-0.0,0.0,0.0,0.0,0.0,1436.8178151769998,-0.0,-6415.009854,4361.714957181832,0.0,-0.0,0.0,0.0,0.0,0.0,-913.5214821818316,-0.0,-3448.193475,14637.708960038,0.0,-0.0,0.0,0.0,0.0,0.0,-5346.396370038,-0.0,-9291.31259,4505.552074218999,0.0,-0.0,0.0,0.0,0.0,0.0,-1672.2681552189997,-0.0,-2833.283919,9273.311561872817,0.0,-0.0,0.0,0.0,0.0,0.0,594.7754771271834,-0.0,-9868.087039,8154.726199999999,0.0,-0.0,0.0,0.0,0.0,0.0,4586.0,-0.0,-12740.7262,10693.759164,0.0,-0.0,0.0,0.0,0.0,0.0,-1685.0000000000005,-0.0,-9008.759164,3218.261270462,0.0,-0.0,0.0,0.0,0.0,0.0,898.2867975380002,-0.0,-4116.548068,3040.945900962001,0.0,-0.0,0.0,0.0,0.0,0.0,-972.6036299620002,-0.0,-2068.342271,3794.289,0.0,-0.0,0.0,0.0,0.0,0.0,-257.19280699999956,-0.0,-3537.096193,13649.633255676,0.0,-0.0,0.0,0.0,0.0,0.0,1313.557144324,-0.0,-14963.1904,674.582071094,0.0,-0.0,0.0,0.0,0.0,0.0,1634.4610389059999,-0.0,-2309.04311,3240.3739726870003,0.0,-0.0,0.0,0.0,0.0,0.0,-211.19288368700006,-0.0,-3029.181089,7149.149082700789,0.0,-0.0,0.0,0.0,0.0,0.0,-1206.3943157007886,-0.0,-5942.754767,14321.02373217638,0.0,-0.0,0.0,0.0,0.0,0.0,-960.23368217638,-0.0,-13360.79005,11302.684184808,0.0,-0.0,0.0,0.0,0.0,0.0,-1132.7328848079994,-0.0,-10169.9513,14879.975104451181,0.0,-0.0,0.0,0.0,0.0,0.0,4861.860185548816,-0.0,-19741.83529
t458,2743.1381231719997,0.0,-0.0,0.0,0.0,0.0,0.0,-943.1917231719992,-0.0,-1799.9464,4919.164645335199,0.0,-0.0,0.0,0.0,0.0,0.0,1419.4772696648026,-0.0,-6338.641915,4253.4,0.0,-0.0,0.0,0.0,0.0,0.0,-869.2240129999993,-0.0,-3384.175987,14441.286602007001,0.0,-0.0,0.0,0.0,0.0,0.0,-5298.626058007,-0.0,-9142.660544,4546.297331962,0.0,-0.0,0.0,0.0,0.0,0.0,-1742.0183949620002,-0.0,-2804.278937,9257.405195666817,0.0,-0.0,0.0,0.0,0.0,0.0,525.7113333331836,-0.0,-9783.116529,8189.562299999999,0.0,-0.0,0.0,0.0,0.0,0.0,4586.0,-0.0,-12775.5623,10593.822618,0.0,-0.0,0.0,0.0,0.0,0.0,-1685.0000000000005,-0.0,-8908.822618,3292.634343296,0.0,-0.0,0.0,0.0,0.0,0.0,802.1154487040005,-0.0,-4094.749792,3067.5421149930003,0.0,-0.0,0.0,0.0,0.0,0.0,-1020.373941993,-0.0,-2047.1681730000003,3794.289,0.0,-0.0,0.0,0.0,0.0,0.0,-227.11689300000026,-0.0,-3567.172107,13651.374300922998,0.0,-0.0,0.0,0.0,0.0,0.0,1333.928099077,-0.0,-14985.3024,739.036208902,0.0,-0.0,0.0,0.0,0.0,0.0,1611.6706450980007,-0.0,-2350.706854,3162.4560331360003,0.0,-0.0,0.0,0.0,0.0,0.0,-118.65225013600033,-0.0,-3043.803783,6785.959733933659,0.0,-0.0,0.0,0.0,0.0,0.0,-814.5612849336575,-0.0,-5971.398449,14369.372046595148,0.0,-0.0,0.0,0.0,0.0,0.0,-1156.8141765951473,-0.0,-13212.55787,11325.974550668001,0.0,-0.0,0.0,0.0,0.0,0.0,-1283.8015206679993,-0.0,-10042.17303,15190.693249410177,0.0,-0.0,0.0,0.0,0.0,0.0,4880.4774605898165,-0.0,-20071.17071
t459,2766.320104462,0.0,-0.0,0.0,0.0,0.0,0.0,-902.6301044620003,-0.0,-1863.69,4526.490626388116,0.0,-0.0,0.0,0.0,0.0,0.0,1724.3522176118859,-0.0,-6250.842844,4253.4,0.0,-0.0,0.0,0.0,0.0,0.0,-912.6810449999997,-0.0,-3340.718955,14617.641167785,0.0,-0.0,0.0,0.0,0.0,0.0,-5610.354136785,-0.0,-9007.287031,4477.852223618,0.0,-0.0,0.0,0.0,0.0,0.0,-1727.6955176179993,-0.0,-2750.156706,9161.868416922818,0.0,-0.0,0.0,0.0,0.0,0.0,609.7254260771825,-0.0,-9771.593843,8485.53917,0.0,-0.0,0.0,0.0,0.0,0.0,4586.0,-0.0,-13071.53917,10504.625071000002,0.0,-0.0,0.0,0.0,0.0,0.0,-1685.0000000000005,-0.0,-8819.625071,3450.489357221,0.0,-0.0,0.0,0.0,0.0,0.0,636.1251347790001,-0.0,-4086.6144919999997,2716.3039482150007,0.0,-0.0,0.0,0.0,0.0,0.0,-708.645863215,-0.0,-2007.658085,3794.289,0.0,-0.0,0.0,0.0,0.0,0.0,-117.1908269999995,-0.0,-3677.098173,13651.527229668001,0.0,-0.0,0.0,0.0,0.0,0.0,1603.5415703319984,-0.0,-15255.0688,774.5611338586573,0.0,-0.0,0.0,0.0,0.0,0.0,1609.2614251413431,-0.0,-2383.822559,3176.5814675233437,0.0,-0.0,0.0,0.0,0.0,0.0,-130.56590752334384,-0.0,-3046.01556,7013.634559587135,0.0,-0.0,0.0,0.0,0.0,0.0,-896.8122195871347,-0.0,-6116.82234,14517.409286333752,0.0,-0.0,0.0,0.0,0.0,0.0,-1387.908676333753,-0.0,-13129.50061,11149.399127008,0.0,-0.0,0.0,0.0,0.0,0.0,-1106.445307007998,-0.0,-10042.95382,16936.631879409182,0.0,-0.0,0.0,0.0,0.0,0.0,4416.923830590818,-0.0,-21353.55571
t460,2794.123617803,0.0,-0.0,0.0,0.0,0.0,0.0,-902.3432178029997,-0.0,-1891.7804,4979.085115305001,0.0,-0.0,0.0,0.0,0.0,0.0,1231.7704936950001,-0.0,-6210.855609,4253.4,0.0,-0.0,0.0,0.0,0.0,0.0,-919.3658239999991,-0.0,-3334.034176,14583.408673000002,0.0,-0.0,0.0,0.0,0.0,0.0,-5675.0,-0.0,-8908.408673,4515.772224600217,0.0,-0.0,0.0,0.0,0.0,0.0,-1757.4599826002166,-0.0,-2758.312242,10909.163557760397,0.0,-0.0,0.0,0.0,0.0,0.0,-915.289143760398,-0.0,-9993.874414,9156.65493,0.0,-0.0,0.0,0.0,0.0,0.0,4586.0,-0.0,-13742.65493,10478.424338000004,0.0,-0.0,0.0,0.0,0.0,0.0,-1685.0000000000005,-0.0,-8793.424338,3609.561998606,0.0,-0.0,0.0,0.0,0.0,0.0,551.9405103940005,-0.0,-4161.502509,2657.611756,0.0,-0.0,0.0,0.0,0.0,0.0,-644.0,-0.0,-2013.611756,3794.289,0.0,-0.0,0.0,0.0,0.0,0.0,105.74779899999997,-0.0,-3900.036799,13650.704141228001,0.0,-0.0,0.0,0.0,0.0,0.0,2041.076658772,-0.0,-15691.7808,934.0482569999999,0.0,-0.0,0.0,0.0,0.0,0.0,1611.2799890000001,-0.0,-2545.328246,3216.6523683997834,0.0,-0.0,0.0,0.0,0.0,0.0,-102.82000639978305,-0.0,-3113.832362,6983.374225950562,0.0,-0.0,0.0,0.0,0.0,0.0,-637.2448289505624,-0.0,-6346.129397,14547.050891715438,0.0,-0.0,0.0,0.0,0.0,0.0,-1329.1008117154392,-0.0,-13217.95008,11072.752231620001,0.0,-0.0,0.0,0.0,0.0,0.0,-841.6563216199997,-0.0,-10231.09591,17698.004354011602,0.0,-0.0,0.0,0.0,0.0,0.0,5281.464685988398,-0.0,-22979.46904
t461,2783.317450347,0.0,-0.0,0.0,0.0,0.0,0.0,-795.3814503469997,-0.0,-1987.936,5059.443164656001,0.0,-0.0,0.0,0.0,0.0,0.0,1336.9390113440004,-0.0,-6396.382176,4455.36,0.0,-0.0,0.0,0.0,0.0,0.0,-965.6564559999994,-0.0,-3489.703544,14099.910863926001,0.0,-0.0,0.0,0.0,0.0,0.0,-4997.397938925999,-0.0,-9102.512925,4755.050366059,0.0,-0.0,0.0,0.0,0.0,0.0,-1939.7916930589995,-0.0,-2815.258673,12039.67377,0.0,-0.0,0.0,0.0,0.0,0.0,-1400.0,-0.0,-10639.67377,10720.131996670938,0.0,-0.0,0.0,0.0,0.0,0.0,3325.618933329063,-0.0,-14045.75093,10741.193160000004,0.0,-0.0,0.0,0.0,0.0,0.0,-1685.0000000000005,-0.0,-9056.19316,4793.690622731387,0.0,-0.0,0.0,0.0,0.0,0.0,-349.3511877313873,-0.0,-4444.339435,3376.7856160740007,0.0,-0.0,0.0,0.0,0.0,0.0,-1321.602061074,-0.0,-2055.183555,3794.289,0.0,-0.0,0.0,0.0,0.0,0.0,176.82695000000015,-0.0,-3971.11595,13649.985289402,0.0,-0.0,0.0,0.0,0.0,0.0,2792.497910597999,-0.0,-16442.4832,842.7503206411005,0.0,-0.0,0.0,0.0,0.0,0.0,1712.5173793588995,-0.0,-2555.2677,3291.0093902998997,0.0,-0.0,0.0,0.0,0.0,0.0,-21.725686299900016,-0.0,-3269.283704,7469.786033844512,0.0,-0.0,0.0,0.0,0.0,0.0,-893.9331928445116,-0.0,-6575.852841,13946.576918457104,0.0,-0.0,0.0,0.0,0.0,0.0,-149.39601845710547,-0.0,-13797.1809,11773.788515964,0.0,-0.0,0.0,0.0,0.0,0.0,-1029.2207059639964,-0.0,-10744.56781,17517.16923392706,0.0,-0.0,0.0,0.0,0.0,0.0,6204.056206072938,-0.0,-23721.22544
