Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
89,1,0.028,1,5.04E-05,0.0783,1,0.033698864,1,1,1
90,1,0,1,0.097491965,0,1,0.225880757,1,1,1
91,1,0,1,0.291266352,0,1,0.277302444,1,1,1
92,1,0,1,0.210415676,0,1,0.370590001,1,1,1
93,1,0,1,0.223368809,0,1,0.342927366,1,1,1
94,1,0,1,0.409326077,0,1,0.468558729,1,1,1
95,1,0,1,0.685454428,0,1,0.585748136,1,1,1
96,1,0,1,0.560226202,0,1,0.687084079,1,1,1
97,1,0,1,0.414616615,0,1,0.582934856,1,1,1
98,1,0,1,0.492882252,0,1,0.574557364,1,1,1
99,1,0,1,0.543901205,0,1,0.535381913,1,1,1
100,1,0,1,0.584094465,0,1,0.601786137,1,1,1
101,1,0,1,0.575396657,0,1,0.5711748,1,1,1
102,1,0,1,0.222339511,0,1,0.524353385,1,1,1
103,1,0,1,0.063489825,0,1,0.469980359,1,1,1
104,1,0,1,0.034827486,0,1,0.364646316,1,1,1
105,1,0.1033,1,0.0359466,0.1154,1,0.391142845,1,1,1
106,1,0.2804,1,0.168909371,0.2997,1,0.372059673,1,1,1
107,1,0.4372,1,0.119043224,0.4896,1,0.292032659,1,1,1
108,1,0.5913,1,0.057592459,0.5795,1,0.214939833,1,1,1
109,1,0.5349,1,0.084502511,0.5517,1,0.320211053,1,1,1
110,1,0.4854,1,0.249637455,0.4408,1,0.390997708,1,1,1
111,1,0.3973,1,0.350143909,0.4072,1,0.371668875,1,1,1
112,1,0.2948,1,0.742475271,0.3063,1,0.564464331,1,1,1
113,1,0.0897,1,0.870121062,0.1054,1,0.659781039,1,1,1
114,1,0,1,0.958805382,0,1,0.668345809,1,1,1
115,1,0,1,0.799080312,0,1,0.775924802,1,1,1
116,1,0,1,0.399789095,0,1,0.654665828,1,1,1
117,1,0,1,0.343781441,0,1,0.754780889,1,1,1
118,1,0,1,0.002315517,0,1,0.167690724,1,1,1
119,1,0,1,0.094827555,0,1,0.573313653,1,1,1
120,1,0,1,0.031066958,0,1,0.43366161,1,1,1
121,1,0,1,0.097598262,0,1,0.349793971,1,1,1
122,1,0,1,0.058144085,0,1,0.266512692,1,1,1
123,1,0,1,0.142925054,0,1,0.180226371,1,1,1
124,1,0,1,0.373674929,0,1,0.118735507,1,1,1
125,1,0,1,0.434153348,0,1,0.091907203,1,1,1
126,1,0,1,0.435889482,0,1,0.070327573,1,1,1
127,1,0,1,0.563583791,0,1,0.099923894,1,1,1
128,1,0,1,0.845474541,0,1,0.154476166,1,1,1
129,1,0.1023,1,0.694941878,0.139,1,0.193684876,1,1,1
130,1,0.2939,1,0.832901537,0.4082,1,0.242370129,1,1,1
131,1,0.5036,1,0.784772754,0.5689,1,0.246076912,1,1,1
132,1,0.62,1,0.584573805,0.6386,1,0.237035424,1,1,1
133,1,0.5947,1,0.526055634,0.5749,1,0.226963848,1,1,1
134,1,0.4261,1,0.535089731,0.557,1,0.258899093,1,1,1
135,1,0.3649,1,0.20891723,0.3724,1,0.195579961,1,1,1
136,1,0.1992,1,0.3200486,0.1936,1,0.375185788,1,1,1
137,1,0.0151,1,0.762181401,0.0704,1,0.408885181,1,1,1
138,1,0,1,0.967575073,0,1,0.427647233,1,1,1
139,1,0,1,0.947055817,0,1,0.428736746,1,1,1
140,1,0,1,0.922798336,0,1,0.413813174,1,1,1
141,1,0,1,0.981649756,0,1,0.354275286,1,1,1
142,1,0,1,0.987221539,0,1,0.335782766,1,1,1
143,1,0,1,0.972513497,0,1,0.419259131,1,1,1
144,1,0,1,0.921534657,0,1,0.374869168,1,1,1
145,1,0,1,0.942537785,0,1,0.301030874,1,1,1
146,1,0,1,0.942126811,0,1,0.325035155,1,1,1
147,1,0,1,0.740993917,0,1,0.387509257,1,1,1
148,1,0,1,0.56838423,0,1,0.436268449,1,1,1
149,1,0,1,0.254551947,0,1,0.409830958,1,1,1
150,1,0,1,0.088092998,0,1,0.362387031,1,1,1
151,1,0,1,0.153454423,0,1,0.333725303,1,1,1
152,1,0,1,0.125184193,0,1,0.27631855,1,1,1
153,1,0.1883,1,0.232314631,0.1888,1,0.156356975,1,1,1
154,1,0.4067,1,0.527668715,0.418,1,0.096909747,1,1,1
155,1,0.5478,1,0.643087626,0.5584,1,0.082197607,1,1,1
156,1,0.6386,1,0.444231838,0.6543,1,0.094594836,1,1,1
157,1,0.6504,1,0.497035325,0.6701,1,0.102840483,1,1,1
158,1,0.6311,1,0.564896762,0.647,1,0.105240457,1,1,1
159,1,0.5093,1,0.640720606,0.5124,1,0.067702353,1,1,1
160,1,0.299,1,0.400899559,0.316,1,0.140837073,1,1,1
161,1,0.0553,1,0.538941324,0.1148,1,0.161545038,1,1,1
162,1,0,1,0.923362017,0,1,0.168319955,1,1,1
163,1,0,1,0.840292275,0,1,0.248747885,1,1,1
164,1,0,1,0.243614614,0,1,0.357263148,1,1,1
165,1,0,1,0.643543959,0,1,0.407699734,1,1,1
166,1,0,1,0.796087563,0,1,0.559159398,1,1,1
167,1,0,1,0.903208315,0,1,0.730784357,1,1,1
168,1,0,1,0.935438216,0,1,0.753751397,1,1,1
169,1,0,1,0.997932076,0,1,0.818970919,1,1,1
170,1,0,1,0.982208312,0,1,0.724056244,1,1,1
171,1,0,1,0.986259937,0,1,0.717351198,1,1,1
172,1,0,1,0.994179308,0,1,0.723726153,1,1,1
173,1,0,1,0.966724813,0,1,0.723625481,1,1,1
174,1,0,1,0.938414276,0,1,0.731772125,1,1,1
175,1,0,1,0.819656253,0,1,0.790290594,1,1,1
176,1,0,1,0.804335475,0,1,0.554285526,1,1,1
177,1,0.2056,1,0.796525359,0.1964,1,0.616902471,1,1,1
178,1,0.4097,1,0.6475963,0.35,1,0.659731388,1,1,1
179,1,0.5584,1,0.803939998,0.4004,1,0.512989461,1,1,1
180,1,0.4656,1,0.813347638,0.5397,1,0.467998236,1,1,1
181,1,0.5802,1,0.786184669,0.5759,1,0.373288602,1,1,1
182,1,0.5964,1,0.809754848,0.508,1,0.438009381,1,1,1
183,1,0.5111,1,0.920710862,0.4839,1,0.587767482,1,1,1
184,1,0.3605,1,0.424674869,0.3378,1,0.65806514,1,1,1
185,1,0.1202,1,0.673590124,0.1348,1,0.666335702,1,1,1
186,1,0,1,0.722590208,0,1,0.702498555,1,1,1
187,1,0,1,0.807032704,0,1,0.735339999,1,1,1
188,1,0,1,0.794338346,0,1,0.639792442,1,1,1
189,1,0,1,0.920866907,0,1,0.592087984,1,1,1
190,1,0,1,0.775906444,0,1,0.523823261,1,1,1
191,1,0,1,0.790116549,0,1,0.516953051,1,1,1
192,1,0,1,0.313982964,0,1,0.425170183,1,1,1
193,1,0,1,0.228863105,0,1,0.42695722,1,1,1
194,1,0,1,0.186610132,0,1,0.299720883,1,1,1
195,1,0,1,0.168072969,0,1,0.244982213,1,1,1
196,1,0,1,0.099481188,0,1,0.266644388,1,1,1
197,1,0,1,0.07131198,0,1,0.336548865,1,1,1
198,1,0,1,0.141474232,0,1,0.403077483,1,1,1
199,1,0,1,0.174716681,0,1,0.409066558,1,1,1
200,1,0,1,0.109989181,0,1,0.39652282,1,1,1
201,1,0.1584,1,0.090794012,0.1776,1,0.398093283,1,1,1
202,1,0.3603,1,0.030788897,0.3604,1,0.361599565,1,1,1
203,1,0.4586,1,0.016659057,0.4766,1,0.296996891,1,1,1
204,1,0.4847,1,0.026496863,0.5273,1,0.182485133,1,1,1
205,1,0.5907,1,0.016100235,0.6539,1,0.123761773,1,1,1
206,1,0.7654,1,0.063318081,0.7914,1,0.1468952,1,1,1
207,1,0.5757,1,0.212307662,0.5949,1,0.240729049,1,1,1
208,1,0.4019,1,0.184758514,0.4277,1,0.319725215,1,1,1
209,1,0.1541,1,0.409239978,0.1815,1,0.499451488,1,1,1
210,1,0,1,0.85537678,0,1,0.735057831,1,1,1
211,1,0,1,0.717418909,0,1,0.768220544,1,1,1
212,1,0,1,0.363580614,0,1,0.875060856,1,1,1
213,1,0,1,0.317670733,0,1,0.820344567,1,1,1
214,1,0,1,0.271577805,0,1,0.910065353,1,1,1
215,1,0,1,0.311569244,0,1,0.957307518,1,1,1
216,1,0,1,0.221334517,0,1,0.946516454,1,1,1
217,1,0,1,0.171090662,0,1,0.934381068,1,1,1
218,1,0,1,0.079606064,0,1,0.913996696,1,1,1
219,1,0,1,0.189559758,0,1,0.945908904,1,1,1
220,1,0,1,0.259287894,0,1,0.926405728,1,1,1
221,1,0,1,0.127237305,0,1,0.849615216,1,1,1
222,1,0,1,0.17743887,0,1,0.885867298,1,1,1
223,1,0,1,0.27053991,0,1,0.903562665,1,1,1
224,1,0,1,0.18752566,0,1,0.900292158,1,1,1
225,1,0.1709,1,0.695573568,0.1778,1,0.789421737,1,1,1
226,1,0.3428,1,0.131348357,0.3614,1,0.802557707,1,1,1
227,1,0.4545,1,0.239212155,0.4885,1,0.730632544,1,1,1
228,1,0.5223,1,0.310001045,0.5863,1,0.699638247,1,1,1
229,1,0.5971,1,0.416327089,0.5876,1,0.509494543,1,1,1
230,1,0.6098,1,0.421913445,0.5302,1,0.48682785,1,1,1
231,1,0.5176,1,0.579014182,0.4279,1,0.620525122,1,1,1
232,1,0.3503,1,0.643352985,0.2873,1,0.686781466,1,1,1
233,1,0.1105,1,0.790205538,0.1142,1,0.834916592,1,1,1
234,1,0,1,0.734749496,0,1,0.961258769,1,1,1
235,1,0,1,0.901278973,0,1,0.985307395,1,1,1
236,1,0,1,0.443615586,0,1,0.975257516,1,1,1
237,1,0,1,0.563726008,0,1,0.99187088,1,1,1
238,1,0,1,0.776801109,0,1,0.995504022,1,1,1
239,1,0,1,0.593942106,0,1,0.938395023,1,1,1
240,1,0,1,0.759970427,0,1,0.930854142,1,1,1
241,1,0,1,0.504448533,0,1,0.889441252,1,1,1
242,1,0,1,0.487716585,0,1,0.884310007,1,1,1
243,1,0,1,0.197554901,0,1,0.762876272,1,1,1
244,1,0,1,0.051789507,0,1,0.630009115,1,1,1
245,1,0,1,0.297564685,0,1,0.414530814,1,1,1
246,1,0,1,0.620805919,0,1,0.377632737,1,1,1
247,1,0,1,0.506251514,0,1,0.347323477,1,1,1
248,1,0,1,0.369528323,0,1,0.218754575,1,1,1
249,1,0.1904,1,0.075398572,0.1817,1,0.348196238,1,1,1
250,1,0.3998,1,0.052092776,0.3776,1,0.275951982,1,1,1
251,1,0.5013,1,0.000912532,0.5216,1,0.167353988,1,1,1
252,1,0.5482,1,0.003804801,0.6342,1,0.096209385,1,1,1
253,1,0.5471,1,0.004665192,0.6809,1,0.024136219,1,1,1
254,1,0.5638,1,0.034942862,0.6637,1,0.017962135,1,1,1
255,1,0.4942,1,0.130620405,0.5758,1,0.026331495,1,1,1
256,1,0.358,1,0.209739819,0.4076,1,0.050122589,1,1,1
257,1,0.1237,1,0.270353645,0.1352,1,0.076377168,1,1,1
258,1,0,1,0.587898731,0,1,0.160285532,1,1,1
259,1,0,1,0.801127791,0,1,0.250386924,1,1,1
260,1,0,1,0.471754193,0,1,0.234963924,1,1,1
261,1,0,1,0.497119367,0,1,0.377899528,1,1,1
262,1,0,1,0.433294594,0,1,0.383023888,1,1,1
263,1,0,1,0.464815438,0,1,0.388597429,1,1,1
264,1,0,1,0.495626986,0,1,0.359877288,1,1,1
265,1,0,1,0.773328662,0,1,0.376229882,1,1,1
266,1,0,1,0.922425091,0,1,0.42322576,1,1,1
267,1,0,1,0.975681365,0,1,0.425420642,1,1,1
268,1,0,1,0.998668909,0,1,0.474283308,1,1,1
269,1,0,1,0.96816361,0,1,0.513089657,1,1,1
270,1,0,1,0.995454729,0,1,0.691806316,1,1,1
271,1,0,1,0.987193763,0,1,0.568521321,1,1,1
272,1,0,1,0.9938519,0,1,0.524209619,1,1,1
273,1,0,1,0.997879922,0.0001,1,0.65563798,1,1,1
274,1,0.0026,1,0.994140625,0.0041,1,0.655473053,1,1,1
275,1,0.0598,1,0.999531507,0.0626,1,0.686019301,1,1,1
276,1,0.1045,1,1,0.0905,1,0.958478153,1,1,1
277,1,0.0515,1,1,0.1765,1,0.988630712,1,1,1
278,1,0.0671,1,0.999296963,0.3062,1,0.989668608,1,1,1
279,1,0.1956,1,0.987912178,0.369,1,0.97400701,1,1,1
280,1,0.1553,1,0.973082304,0.2813,1,0.943269491,1,1,1
281,1,0.0357,1,0.908562422,0.0903,1,0.918866634,1,1,1
282,1,0,1,0.863576651,0,1,0.912455797,1,1,1
283,1,0,1,0.441652387,0,1,0.918765068,1,1,1
284,1,0,1,0.133826673,0,1,0.914151609,1,1,1
285,1,0,1,0.18830952,0,1,0.914121866,1,1,1
286,1,0,1,0.080651544,0,1,0.886783063,1,1,1
287,1,0,1,0.102896959,0,1,0.897890389,1,1,1
288,1,0,1,0.292079359,0,1,0.725169301,1,1,1
289,1,0,1,0.240472272,0,1,0.664602697,1,1,1
290,1,0,1,0.247440055,0,1,0.570896208,1,1,1
291,1,0,1,0.237611532,0,1,0.460848123,1,1,1
292,1,0,1,0.436896056,0,1,0.481707722,1,1,1
293,1,0,1,0.34168756,0,1,0.280787885,1,1,1
294,1,0,1,0.466558039,0,1,0.166776717,1,1,1
295,1,0,1,0.813244164,0,1,0.205677763,1,1,1
296,1,0,1,0.302878886,0,1,0.300532162,1,1,1
297,1,0.0041,1,0.373046428,0.0067,1,0.267592192,1,1,1
298,1,0.0805,1,0.228007585,0.1502,1,0.422922343,1,1,1
299,1,0.2869,1,0.705251694,0.4189,1,0.396006346,1,1,1
300,1,0.4127,1,0.98025769,0.4948,1,0.389075994,1,1,1
301,1,0.5241,1,1,0.5722,1,0.531895161,1,1,1
302,1,0.5732,1,1,0.5483,1,0.695458591,1,1,1
303,1,0.4743,1,1,0.4087,1,0.841732681,1,1,1
304,1,0.305,1,1,0.313,1,0.831212223,1,1,1
305,1,0.0978,1,1,0.1318,1,0.771754384,1,1,1
306,1,0,1,1,0,1,0.859164715,1,1,1
307,1,0,1,1,0,1,0.964129448,1,1,1
308,1,0,1,1,0,1,0.989314437,1,1,1
309,1,0,1,1,0,1,0.997104347,1,1,1
310,1,0,1,1,0,1,0.989203095,1,1,1
311,1,0,1,1,0,1,0.999962449,1,1,1
312,1,0,1,0.990385175,0,1,1,1,1,1
313,1,0,1,0.974543273,0,1,1,1,1,1
314,1,0,1,1,0,1,1,1,1,1
315,1,0,1,0.998923659,0,1,0.996925354,1,1,1
316,1,0,1,1,0,1,0.980939925,1,1,1
317,1,0,1,0.9999156,0,1,0.995903492,1,1,1
318,1,0,1,0.989916205,0,1,0.986650288,1,1,1
319,1,0,1,0.989458561,0,1,0.967746377,1,1,1
320,1,0,1,0.752799571,0,1,0.973660171,1,1,1
321,1,0.1892,1,0.907200992,0.164,1,0.986133695,1,1,1
322,1,0.3808,1,0.940828919,0.3817,1,0.990893126,1,1,1
323,1,0.5055,1,0.985960245,0.5261,1,0.950878024,1,1,1
324,1,0.6058,1,0.993910849,0.6015,1,0.955344141,1,1,1
325,1,0.6621,1,0.985459149,0.6392,1,0.987513661,1,1,1
326,1,0.6563,1,0.984604716,0.6448,1,0.975212336,1,1,1
327,1,0.5704,1,0.991283655,0.5771,1,0.957569599,1,1,1
328,1,0.4009,1,0.977170289,0.422,1,0.991573811,1,1,1
329,1,0.1757,1,0.987855911,0.2093,1,0.948312104,1,1,1
330,1,0,1,0.838460803,0,1,0.950389743,1,1,1
331,1,0,1,0.869346082,0,1,0.958247781,1,1,1
332,1,0,1,0.794923484,0,1,0.927831471,1,1,1
333,1,0,1,0.913891792,0,1,0.979082227,1,1,1
334,1,0,1,0.940207124,0,1,0.989470422,1,1,1
335,1,0,1,0.90137291,0,1,0.985802889,1,1,1
336,1,0,1,0.939054847,0,1,0.985857069,1,1,1
337,1,0,1,0.998811007,0,1,0.988991022,1,1,1
338,1,0,1,0.999851406,0,1,0.926579535,1,1,1
339,1,0,1,1,0,1,0.893211186,1,1,1
340,1,0,1,1,0,1,0.873010397,1,1,1
341,1,0,1,1,0,1,0.843749166,1,1,1
342,1,0,1,1,0,1,0.773206413,1,1,1
343,1,0,1,0.998225033,0,1,0.719817936,1,1,1
344,1,0,1,0.949328542,0,1,0.680471957,1,1,1
345,1,0.2406,1,0.994878829,0.2384,1,0.724686265,1,1,1
346,1,0.4691,1,0.993906379,0.4718,1,0.735474169,1,1,1
347,1,0.6312,1,0.911872685,0.6341,1,0.822281063,1,1,1
348,1,0.7083,1,0.806655169,0.7179,1,0.927098632,1,1,1
349,1,0.7193,1,0.99997896,0.7315,1,0.946814895,1,1,1
350,1,0.7062,1,0.946918428,0.7192,1,0.948075414,1,1,1
351,1,0.6127,1,0.998580515,0.6369,1,0.961242318,1,1,1
352,1,0.4407,1,0.999340951,0.4702,1,0.977752447,1,1,1
353,1,0.1983,1,1,0.2351,1,0.971139312,1,1,1
354,1,0,1,0.98964864,0,1,0.953722835,1,1,1
355,1,0,1,0.993235052,0,1,0.974653244,1,1,1
356,1,0,1,0.898518324,0,1,0.976738095,1,1,1
357,1,0,1,0.944250226,0,1,0.958328366,1,1,1
358,1,0,1,0.784093738,0,1,0.966344357,1,1,1
359,1,0,1,0.894709051,0,1,0.97134763,1,1,1
360,1,0,1,0.854348719,0,1,0.975006104,1,1,1
361,1,0,1,0.965387285,0,1,0.983192205,1,1,1
362,1,0,1,0.954362154,0,1,0.957826257,1,1,1
363,1,0,1,0.922331035,0,1,0.91556865,1,1,1
364,1,0,1,0.844062388,0,1,0.915687263,1,1,1
365,1,0,1,0.802231789,0,1,0.844007134,1,1,1
366,1,0,1,0.828511536,0,1,0.770301104,1,1,1
367,1,0,1,0.583996654,0,1,0.751060247,1,1,1
368,1,0,1,0.202603534,0,1,0.69873786,1,1,1
369,1,0.2391,1,0.058440641,0.2371,1,0.694000363,1,1,1
370,1,0.4586,1,0.001883788,0.4656,1,0.494121283,1,1,1
371,1,0.6179,1,0.003065184,0.6211,1,0.302468121,1,1,1
372,1,0.6974,1,0.071478568,0.6556,1,0.140806243,1,1,1
373,1,0.6672,1,0.195936367,0.6465,1,0.066042975,1,1,1
374,1,0.6136,1,0.439520001,0.6058,1,0.120706722,1,1,1
375,1,0.4943,1,0.688237429,0.435,1,0.394359469,1,1,1
376,1,0.2741,1,0.875738084,0.2901,1,0.722384691,1,1,1
377,1,0.0666,1,0.916852057,0.1376,1,0.802013457,1,1,1
378,1,0,1,1,0,1,0.928440034,1,1,1
379,1,0,1,1,0,1,0.980508447,1,1,1
380,1,0,1,0.981884241,0,1,1,1,1,1
381,1,0,1,0.482720077,0,1,0.211268544,1,1,1
382,1,0,1,0.994872808,0,1,0.981729686,1,1,1
383,1,0,1,0.993279934,0,1,0.914292037,1,1,1
384,1,0,1,0.962603092,0,1,0.918717086,1,1,1
385,1,0,1,0.851262867,0,1,0.840904474,1,1,1
386,1,0,1,0.733260453,0,1,0.942228436,1,1,1
387,1,0,1,0.889862716,0,1,0.971532941,1,1,1
388,1,0,1,0.981966197,0,1,0.94686377,1,1,1
389,1,0,1,0.963828266,0,1,0.830248654,1,1,1
390,1,0,1,0.802278817,0,1,0.735838115,1,1,1
391,1,0,1,0.617577553,0,1,0.598002791,1,1,1
392,1,0,1,0.460653722,0,1,0.578174472,1,1,1
393,1,0.063,1,0.38251406,0.0851,1,0.410699368,1,1,1
394,1,0.2298,1,0.3961761,0.3003,1,0.253641337,1,1,1
395,1,0.3955,1,0.371211141,0.4133,1,0.161515325,1,1,1
396,1,0.4576,1,0.407442391,0.3578,1,0.143813014,1,1,1
397,1,0.4251,1,0.229040965,0.355,1,0.095633775,1,1,1
398,1,0.397,1,0.238406986,0.307,1,0.072829321,1,1,1
399,1,0.2726,1,0.381467015,0.2953,1,0.078589194,1,1,1
400,1,0.148,1,0.481076956,0.1986,1,0.165635929,1,1,1
401,1,0.0133,1,0.554682076,0.0092,1,0.287639439,1,1,1
402,1,0,1,0.525467098,0,1,0.542099476,1,1,1
403,1,0,1,0.815117538,0,1,0.795086622,1,1,1
404,1,0,1,0.698978364,0,1,0.921057999,1,1,1
405,1,0,1,0.809930027,0,1,0.811082602,1,1,1
406,1,0,1,0.880454421,0,1,0.802461147,1,1,1
407,1,0,1,0.960390031,0,1,0.814354539,1,1,1
408,1,0,1,0.90731144,0,1,0.823664665,1,1,1
409,1,0,1,0.970664501,0,1,0.854990482,1,1,1
410,1,0,1,0.972734034,0,1,0.884801865,1,1,1
411,1,0,1,0.999877095,0,1,0.943833709,1,1,1
412,1,0,1,1,0,1,0.979152799,1,1,1
413,1,0,1,1,0,1,0.975944519,1,1,1
414,1,0,1,1,0,1,0.996503949,1,1,1
415,1,0,1,1,0,1,1,1,1,1
416,1,0,1,1,0,1,1,1,1,1
417,1,0.2194,1,0.999924064,0.1986,1,1,1,1,1
418,1,0.4257,1,0.998786271,0.4033,1,1,1,1,1
419,1,0.5872,1,1,0.5454,1,1,1,1,1
420,1,0.6481,1,1,0.5963,1,1,1,1,1
421,1,0.6592,1,1,0.6098,1,1,1,1,1
422,1,0.6547,1,1,0.6572,1,1,1,1,1
423,1,0.5823,1,1,0.6051,1,1,1,1,1
424,1,0.4386,1,1,0.4694,1,1,1,1,1
425,1,0.2089,1,1,0.2449,1,1,1,1,1
426,1,0,1,1,0,1,1,1,1,1
427,1,0,1,0.999886274,0,1,1,1,1,1
428,1,0,1,0.99157542,0,1,0.999686539,1,1,1
429,1,0,1,0.962742686,0,1,0.999597847,1,1,1
430,1,0,1,0.913824022,0,1,0.975982428,1,1,1
431,1,0,1,0.833752632,0,1,0.94244796,1,1,1
432,1,0,1,0.649850965,0,1,0.952756107,1,1,1
433,1,0,1,0.627161443,0,1,0.929395556,1,1,1
434,1,0,1,0.217612281,0,1,0.900235772,1,1,1
435,1,0,1,0.116163731,0,1,0.866942644,1,1,1
436,1,0,1,0.272952229,0,1,0.741459072,1,1,1
