Zone,1,2,3
t76,0.0,0.0,0.0
t77,0.0,0.0,0.0
t78,0.0,0.0,0.0
t79,0.0,0.0,0.0
t80,0.0,0.0,0.0
t81,0.0,0.0,0.0
t82,0.0,0.0,0.0
t83,0.0,0.0,0.0
t84,0.0,0.0,0.0
t85,0.0,0.0,0.0
t86,0.0,0.0,0.0
t87,0.0,0.0,0.0
t88,0.0,0.0,0.0
t89,0.0,0.0,0.0
t90,0.0,0.0,0.0
t91,0.0,0.0,0.0
t92,0.0,0.0,0.0
t93,0.0,0.0,0.0
t94,0.0,0.0,0.0
t95,0.0,0.0,0.0
t96,0.0,0.0,0.0
t97,0.0,0.0,0.0
t98,0.0,0.0,0.0
t99,0.0,0.0,0.0
t100,0.0,0.0,0.0
t101,0.0,0.0,0.0
t102,0.0,0.0,0.0
t103,0.0,0.0,0.0
t104,0.0,0.0,0.0
t105,0.0,0.0,0.0
t106,0.0,0.0,0.0
t107,0.0,0.0,0.0
t108,0.0,0.0,0.0
t109,0.0,0.0,0.0
t110,0.0,0.0,0.0
t111,0.0,0.0,0.0
t112,0.0,0.0,0.0
t113,0.0,0.0,0.0
t114,0.0,0.0,0.0
t115,0.0,0.0,0.0
t116,0.0,0.0,0.0
t117,0.0,0.0,0.0
t118,0.0,0.0,0.0
t119,0.0,0.0,0.0
t120,0.0,0.0,0.0
t121,0.0,0.0,0.0
t122,0.0,0.0,0.0
t123,0.0,0.0,0.0
t124,0.0,0.0,0.0
t125,0.0,0.0,0.0
t126,0.0,0.0,0.0
t127,0.0,0.0,0.0
t128,0.0,0.0,0.0
t129,0.0,0.0,0.0
t130,0.0,0.0,0.0
t131,0.0,0.0,0.0
t132,0.0,0.0,0.0
t133,0.0,0.0,0.0
t134,0.0,0.0,0.0
t135,0.0,0.0,0.0
t136,0.0,0.0,0.0
t137,0.0,0.0,0.0
t138,0.0,0.0,0.0
t139,0.0,0.0,0.0
t140,0.0,0.0,0.0
t141,0.0,0.0,0.0
t142,0.0,0.0,0.0
t143,0.0,0.0,0.0
t144,0.0,0.0,0.0
t145,0.0,0.0,0.0
t146,0.0,0.0,0.0
t147,0.0,0.0,0.0
t148,0.0,0.0,0.0
t149,0.0,0.0,0.0
t150,0.0,0.0,0.0
t151,0.0,0.0,0.0
t152,0.0,0.0,0.0
t153,0.0,0.0,0.0
t154,0.0,0.0,0.0
t155,0.0,0.0,0.0
t156,0.0,0.0,0.0
t157,0.0,0.0,0.0
t158,0.0,0.0,0.0
t159,0.0,0.0,0.0
t160,0.0,0.0,0.0
t161,0.0,0.0,0.0
t162,0.0,0.0,0.0
t163,0.0,0.0,0.0
t164,0.0,0.0,0.0
t165,0.0,0.0,0.0
t166,0.0,0.0,0.0
t167,0.0,0.0,0.0
t168,0.0,0.0,0.0
t169,0.0,0.0,0.0
t170,0.0,0.0,0.0
t171,0.0,0.0,0.0
t172,0.0,0.0,0.0
t173,0.0,0.0,0.0
t174,0.0,0.0,0.0
t175,0.0,0.0,0.0
t176,0.0,0.0,0.0
t177,0.0,0.0,0.0
t178,0.0,0.0,0.0
t179,0.0,0.0,0.0
t180,0.0,0.0,0.0
t181,0.0,0.0,0.0
t182,0.0,0.0,0.0
t183,0.0,0.0,0.0
t184,0.0,0.0,0.0
t185,0.0,0.0,0.0
t186,0.0,0.0,0.0
t187,0.0,0.0,0.0
t188,0.0,0.0,0.0
t189,0.0,0.0,0.0
t190,0.0,0.0,0.0
t191,0.0,0.0,0.0
t192,0.0,0.0,0.0
t193,0.0,0.0,0.0
t194,0.0,0.0,0.0
t195,0.0,0.0,0.0
t196,0.0,0.0,0.0
t197,0.0,0.0,0.0
t198,0.0,0.0,0.0
t199,0.0,0.0,0.0
t200,0.0,0.0,0.0
t201,0.0,0.0,0.0
t202,0.0,0.0,0.0
t203,0.0,0.0,0.0
t204,0.0,0.0,0.0
t205,0.0,0.0,0.0
t206,0.0,0.0,0.0
t207,0.0,0.0,0.0
t208,0.0,0.0,0.0
t209,0.0,0.0,0.0
t210,0.0,0.0,0.0
t211,0.0,0.0,0.0
t212,0.0,0.0,0.0
t213,0.0,0.0,0.0
t214,0.0,0.0,0.0
t215,0.0,0.0,0.0
t216,0.0,0.0,0.0
t217,0.0,0.0,0.0
t218,0.0,0.0,0.0
t219,0.0,0.0,0.0
t220,0.0,0.0,0.0
t221,0.0,0.0,0.0
t222,0.0,0.0,0.0
t223,0.0,0.0,0.0
t224,0.0,0.0,0.0
t225,0.0,0.0,0.0
t226,0.0,0.0,0.0
t227,0.0,0.0,0.0
t228,0.0,0.0,0.0
t229,0.0,0.0,0.0
t230,0.0,0.0,0.0
t231,0.0,0.0,0.0
t232,0.0,0.0,0.0
t233,0.0,0.0,0.0
t234,0.0,0.0,0.0
t235,0.0,0.0,0.0
t236,0.0,0.0,0.0
t237,0.0,0.0,0.0
t238,0.0,0.0,0.0
t239,0.0,0.0,0.0
t240,0.0,0.0,0.0
t241,0.0,0.0,0.0
t242,0.0,0.0,0.0
t243,0.0,0.0,0.0
t244,0.0,0.0,0.0
t245,0.0,0.0,0.0
t246,0.0,0.0,0.0
t247,0.0,0.0,0.0
t248,0.0,0.0,0.0
t249,0.0,0.0,0.0
t250,0.0,0.0,0.0
t251,0.0,0.0,0.0
t252,0.0,0.0,0.0
t253,0.0,0.0,0.0
t254,0.0,0.0,0.0
t255,0.0,0.0,0.0
t256,0.0,0.0,0.0
t257,0.0,0.0,0.0
t258,0.0,0.0,0.0
t259,0.0,0.0,0.0
t260,0.0,0.0,0.0
t261,0.0,0.0,0.0
t262,0.0,0.0,0.0
t263,0.0,0.0,0.0
t264,0.0,0.0,0.0
t265,0.0,0.0,0.0
t266,0.0,0.0,0.0
t267,0.0,0.0,0.0
t268,0.0,0.0,0.0
t269,0.0,0.0,0.0
t270,0.0,0.0,0.0
t271,0.0,0.0,0.0
t272,0.0,0.0,0.0
t273,0.0,0.0,0.0
t274,0.0,0.0,0.0
t275,0.0,0.0,0.0
t276,0.0,0.0,0.0
t277,0.0,0.0,0.0
t278,0.0,0.0,0.0
t279,0.0,0.0,0.0
t280,0.0,0.0,0.0
t281,0.0,0.0,0.0
t282,0.0,0.0,0.0
t283,0.0,0.0,0.0
t284,0.0,0.0,0.0
t285,0.0,0.0,0.0
t286,0.0,0.0,0.0
t287,0.0,0.0,0.0
t288,0.0,0.0,0.0
t289,0.0,0.0,0.0
t290,0.0,0.0,0.0
t291,0.0,0.0,0.0
t292,0.0,0.0,0.0
t293,0.0,0.0,0.0
t294,0.0,0.0,0.0
t295,0.0,0.0,0.0
t296,0.0,0.0,0.0
t297,0.0,0.0,0.0
t298,0.0,0.0,0.0
t299,0.0,0.0,0.0
t300,0.0,0.0,0.0
t301,0.0,0.0,0.0
t302,0.0,0.0,0.0
t303,0.0,0.0,0.0
t304,0.0,0.0,0.0
t305,0.0,0.0,0.0
t306,0.0,0.0,0.0
t307,0.0,0.0,0.0
t308,0.0,0.0,0.0
t309,0.0,0.0,0.0
t310,0.0,0.0,0.0
t311,0.0,0.0,0.0
t312,0.0,0.0,0.0
t313,0.0,0.0,0.0
t314,0.0,0.0,0.0
t315,0.0,0.0,0.0
t316,0.0,0.0,0.0
t317,0.0,0.0,0.0
t318,0.0,0.0,0.0
t319,0.0,0.0,0.0
t320,0.0,0.0,0.0
t321,0.0,0.0,0.0
t322,0.0,0.0,0.0
t323,0.0,0.0,0.0
t324,0.0,0.0,0.0
t325,0.0,0.0,0.0
t326,0.0,0.0,0.0
t327,0.0,0.0,0.0
t328,0.0,0.0,0.0
t329,0.0,0.0,0.0
t330,0.0,0.0,0.0
t331,0.0,0.0,0.0
t332,0.0,0.0,0.0
t333,0.0,0.0,0.0
t334,0.0,0.0,0.0
t335,0.0,0.0,0.0
t336,0.0,0.0,0.0
t337,NaN,NaN,NaN
t338,NaN,NaN,NaN
t339,NaN,NaN,NaN
t340,NaN,NaN,NaN
t341,NaN,NaN,NaN
t342,NaN,NaN,NaN
t343,NaN,NaN,NaN
t344,NaN,NaN,NaN
t345,NaN,NaN,NaN
t346,NaN,NaN,NaN
t347,NaN,NaN,NaN
t348,NaN,NaN,NaN
t349,NaN,NaN,NaN
t350,NaN,NaN,NaN
t351,NaN,NaN,NaN
t352,NaN,NaN,NaN
t353,NaN,NaN,NaN
t354,NaN,NaN,NaN
t355,NaN,NaN,NaN
t356,NaN,NaN,NaN
t357,NaN,NaN,NaN
t358,NaN,NaN,NaN
t359,NaN,NaN,NaN
t360,NaN,NaN,NaN
t361,NaN,NaN,NaN
t362,NaN,NaN,NaN
t363,NaN,NaN,NaN
t364,NaN,NaN,NaN
t365,NaN,NaN,NaN
t366,NaN,NaN,NaN
t367,NaN,NaN,NaN
t368,NaN,NaN,NaN
t369,NaN,NaN,NaN
t370,NaN,NaN,NaN
t371,NaN,NaN,NaN
t372,NaN,NaN,NaN
t373,NaN,NaN,NaN
t374,NaN,NaN,NaN
t375,NaN,NaN,NaN
t376,NaN,NaN,NaN
t377,NaN,NaN,NaN
t378,NaN,NaN,NaN
t379,NaN,NaN,NaN
t380,NaN,NaN,NaN
t381,NaN,NaN,NaN
t382,NaN,NaN,NaN
t383,NaN,NaN,NaN
t384,NaN,NaN,NaN
t385,NaN,NaN,NaN
t386,NaN,NaN,NaN
t387,NaN,NaN,NaN
t388,NaN,NaN,NaN
t389,NaN,NaN,NaN
t390,NaN,NaN,NaN
t391,NaN,NaN,NaN
t392,NaN,NaN,NaN
t393,NaN,NaN,NaN
t394,NaN,NaN,NaN
t395,NaN,NaN,NaN
t396,NaN,NaN,NaN
t397,NaN,NaN,NaN
t398,NaN,NaN,NaN
t399,NaN,NaN,NaN
t400,NaN,NaN,NaN
t401,NaN,NaN,NaN
t402,NaN,NaN,NaN
t403,NaN,NaN,NaN
t404,NaN,NaN,NaN
t405,NaN,NaN,NaN
t406,NaN,NaN,NaN
t407,NaN,NaN,NaN
t408,NaN,NaN,NaN
t409,NaN,NaN,NaN
t410,NaN,NaN,NaN
t411,NaN,NaN,NaN
t412,NaN,NaN,NaN
t413,NaN,NaN,NaN
t414,NaN,NaN,NaN
t415,NaN,NaN,NaN
t416,NaN,NaN,NaN
t417,NaN,NaN,NaN
t418,NaN,NaN,NaN
t419,NaN,NaN,NaN
t420,NaN,NaN,NaN
t421,NaN,NaN,NaN
t422,NaN,NaN,NaN
t423,NaN,NaN,NaN
t424,NaN,NaN,NaN
t425,NaN,NaN,NaN
t426,NaN,NaN,NaN
t427,NaN,NaN,NaN
t428,NaN,NaN,NaN
t429,NaN,NaN,NaN
t430,NaN,NaN,NaN
t431,NaN,NaN,NaN
t432,NaN,NaN,NaN
t433,NaN,NaN,NaN
t434,NaN,NaN,NaN
t435,NaN,NaN,NaN
t436,NaN,NaN,NaN
t437,NaN,NaN,NaN
t438,NaN,NaN,NaN
t439,NaN,NaN,NaN
t440,NaN,NaN,NaN
t441,NaN,NaN,NaN
t442,NaN,NaN,NaN
t443,NaN,NaN,NaN
t444,NaN,NaN,NaN
t445,NaN,NaN,NaN
t446,NaN,NaN,NaN
t447,NaN,NaN,NaN
t448,NaN,NaN,NaN
t449,NaN,NaN,NaN
t450,NaN,NaN,NaN
t451,NaN,NaN,NaN
t452,NaN,NaN,NaN
t453,NaN,NaN,NaN
t454,NaN,NaN,NaN
t455,NaN,NaN,NaN
t456,NaN,NaN,NaN
t457,NaN,NaN,NaN
t458,NaN,NaN,NaN
t459,NaN,NaN,NaN
t460,NaN,NaN,NaN
t461,NaN,NaN,NaN
t462,NaN,NaN,NaN
t463,NaN,NaN,NaN
t464,NaN,NaN,NaN
t465,NaN,NaN,NaN
t466,NaN,NaN,NaN
t467,NaN,NaN,NaN
t468,NaN,NaN,NaN
t469,NaN,NaN,NaN
t470,NaN,NaN,NaN
t471,NaN,NaN,NaN
t472,NaN,NaN,NaN
t473,NaN,NaN,NaN
t474,NaN,NaN,NaN
t475,NaN,NaN,NaN
t476,NaN,NaN,NaN
t477,NaN,NaN,NaN
t478,NaN,NaN,NaN
t479,NaN,NaN,NaN
t480,NaN,NaN,NaN
t481,NaN,NaN,NaN
t482,NaN,NaN,NaN
t483,NaN,NaN,NaN
t484,NaN,NaN,NaN
t485,NaN,NaN,NaN
t486,NaN,NaN,NaN
t487,NaN,NaN,NaN
t488,NaN,NaN,NaN
t489,NaN,NaN,NaN
t490,NaN,NaN,NaN
t491,NaN,NaN,NaN
t492,NaN,NaN,NaN
t493,NaN,NaN,NaN
t494,NaN,NaN,NaN
t495,NaN,NaN,NaN
t496,NaN,NaN,NaN
t497,NaN,NaN,NaN
t498,NaN,NaN,NaN
t499,NaN,NaN,NaN
t500,NaN,NaN,NaN
t501,NaN,NaN,NaN
t502,NaN,NaN,NaN
t503,NaN,NaN,NaN
t504,NaN,NaN,NaN
t505,0.0,0.0,0.0
t506,0.0,0.0,0.0
t507,0.0,0.0,0.0
t508,0.0,0.0,0.0
t509,0.0,0.0,0.0
t510,0.0,0.0,0.0
t511,0.0,0.0,0.0
t512,0.0,0.0,0.0
t513,0.0,0.0,0.0
t514,0.0,0.0,0.0
t515,0.0,0.0,0.0
t516,0.0,0.0,0.0
t517,0.0,0.0,0.0
t518,0.0,0.0,0.0
t519,0.0,0.0,0.0
t520,0.0,0.0,0.0
t521,0.0,0.0,0.0
t522,0.0,0.0,0.0
t523,0.0,0.0,0.0
t524,0.0,0.0,0.0
t525,0.0,0.0,0.0
t526,0.0,0.0,0.0
t527,0.0,0.0,0.0
t528,0.0,0.0,0.0
t529,0.0,0.0,0.0
t530,0.0,0.0,0.0
t531,0.0,0.0,0.0
t532,0.0,0.0,0.0
t533,0.0,0.0,0.0
t534,0.0,0.0,0.0
t535,0.0,0.0,0.0
t536,0.0,0.0,0.0
t537,0.0,0.0,0.0
t538,0.0,0.0,0.0
t539,0.0,0.0,0.0
t540,0.0,0.0,0.0
t541,0.0,0.0,0.0
t542,0.0,0.0,0.0
t543,0.0,0.0,0.0
t544,0.0,0.0,0.0
t545,0.0,0.0,0.0
t546,0.0,0.0,0.0
t547,0.0,0.0,0.0
t548,0.0,0.0,0.0
t549,0.0,0.0,0.0
t550,0.0,0.0,0.0
t551,0.0,0.0,0.0
t552,0.0,0.0,0.0
t553,0.0,0.0,0.0
t554,0.0,0.0,0.0
t555,0.0,0.0,0.0
t556,0.0,0.0,0.0
t557,0.0,0.0,0.0
t558,0.0,0.0,0.0
t559,0.0,0.0,0.0
t560,0.0,0.0,0.0
t561,0.0,0.0,0.0
t562,0.0,0.0,0.0
t563,0.0,0.0,0.0
t564,0.0,0.0,0.0
t565,0.0,0.0,0.0
t566,0.0,0.0,0.0
t567,0.0,0.0,0.0
t568,0.0,0.0,0.0
t569,0.0,0.0,0.0
t570,0.0,0.0,0.0
t571,0.0,0.0,0.0
t572,0.0,0.0,0.0
t573,0.0,0.0,0.0
t574,0.0,0.0,0.0
t575,0.0,0.0,0.0
t576,0.0,0.0,0.0
t577,0.0,0.0,0.0
t578,0.0,0.0,0.0
t579,0.0,0.0,0.0
t580,0.0,0.0,0.0
t581,0.0,0.0,0.0
t582,0.0,0.0,0.0
t583,0.0,0.0,0.0
t584,0.0,0.0,0.0
t585,0.0,0.0,0.0
t586,0.0,0.0,0.0
t587,0.0,0.0,0.0
t588,0.0,0.0,0.0
t589,0.0,0.0,0.0
t590,0.0,0.0,0.0
t591,0.0,0.0,0.0
t592,0.0,0.0,0.0
t593,0.0,0.0,0.0
t594,0.0,0.0,0.0
t595,0.0,0.0,0.0
t596,0.0,0.0,0.0
t597,0.0,0.0,0.0
t598,0.0,0.0,0.0
t599,0.0,0.0,0.0
t600,0.0,0.0,0.0
t601,0.0,0.0,0.0
t602,0.0,0.0,0.0
t603,0.0,0.0,0.0
t604,0.0,0.0,0.0
t605,0.0,0.0,0.0
t606,0.0,0.0,0.0
t607,0.0,0.0,0.0
t608,0.0,0.0,0.0
t609,0.0,0.0,0.0
t610,0.0,0.0,0.0
t611,0.0,0.0,0.0
t612,0.0,0.0,0.0
t613,0.0,0.0,0.0
t614,0.0,0.0,0.0
t615,0.0,0.0,0.0
t616,0.0,0.0,0.0
t617,0.0,0.0,0.0
t618,0.0,0.0,0.0
t619,0.0,0.0,0.0
t620,0.0,0.0,0.0
t621,0.0,0.0,0.0
t622,0.0,0.0,0.0
t623,0.0,0.0,0.0
t624,0.0,0.0,0.0
t625,0.0,0.0,0.0
t626,0.0,0.0,0.0
t627,0.0,0.0,0.0
t628,0.0,0.0,0.0
t629,0.0,0.0,0.0
t630,0.0,0.0,0.0
t631,0.0,0.0,0.0
t632,0.0,0.0,0.0
t633,0.0,0.0,0.0
t634,0.0,0.0,0.0
t635,0.0,0.0,0.0
t636,0.0,0.0,0.0
t637,0.0,0.0,0.0
t638,0.0,0.0,0.0
t639,0.0,0.0,0.0
t640,0.0,0.0,0.0
t641,0.0,0.0,0.0
t642,0.0,0.0,0.0
t643,0.0,0.0,0.0
t644,0.0,0.0,0.0
t645,0.0,0.0,0.0
t646,0.0,0.0,0.0
t647,0.0,0.0,0.0
t648,0.0,0.0,0.0
t649,0.0,0.0,0.0
t650,0.0,0.0,0.0
t651,0.0,0.0,0.0
t652,0.0,0.0,0.0
t653,0.0,0.0,0.0
t654,0.0,0.0,0.0
t655,0.0,0.0,0.0
t656,0.0,0.0,0.0
t657,0.0,0.0,0.0
t658,0.0,0.0,0.0
t659,0.0,0.0,0.0
t660,0.0,0.0,0.0
t661,0.0,0.0,0.0
t662,0.0,0.0,0.0
t663,0.0,0.0,0.0
t664,0.0,0.0,0.0
t665,0.0,0.0,0.0
t666,0.0,0.0,0.0
t667,0.0,0.0,0.0
t668,0.0,0.0,0.0
t669,0.0,0.0,0.0
t670,0.0,0.0,0.0
t671,0.0,0.0,0.0
t672,0.0,0.0,0.0
t673,0.0,0.0,0.0
t674,0.0,0.0,0.0
t675,0.0,0.0,0.0
t676,0.0,0.0,0.0
t677,0.0,0.0,0.0
t678,0.0,0.0,0.0
t679,0.0,0.0,0.0
t680,0.0,0.0,0.0
t681,0.0,0.0,0.0
t682,0.0,0.0,0.0
t683,0.0,0.0,0.0
t684,0.0,0.0,0.0
t685,0.0,0.0,0.0
t686,0.0,0.0,0.0
t687,0.0,0.0,0.0
t688,0.0,0.0,0.0
t689,0.0,0.0,0.0
t690,0.0,0.0,0.0
t691,0.0,0.0,0.0
t692,0.0,0.0,0.0
t693,0.0,0.0,0.0
t694,0.0,0.0,0.0
t695,0.0,0.0,0.0
t696,0.0,0.0,0.0
t697,0.0,0.0,0.0
t698,0.0,0.0,0.0
t699,0.0,0.0,0.0
t700,0.0,0.0,0.0
t701,0.0,0.0,0.0
t702,0.0,0.0,0.0
t703,0.0,0.0,0.0
t704,0.0,0.0,0.0
t705,0.0,0.0,0.0
t706,0.0,0.0,0.0
t707,0.0,0.0,0.0
t708,0.0,0.0,0.0
t709,0.0,0.0,0.0
t710,0.0,0.0,0.0
t711,0.0,0.0,0.0
t712,0.0,0.0,0.0
t713,0.0,0.0,0.0
t714,0.0,0.0,0.0
t715,0.0,0.0,0.0
t716,0.0,0.0,0.0
t717,0.0,0.0,0.0
t718,0.0,0.0,0.0
t719,0.0,0.0,0.0
t720,0.0,0.0,0.0
t721,0.0,0.0,0.0
t722,0.0,0.0,0.0
t723,0.0,0.0,0.0
t724,0.0,0.0,0.0
t725,0.0,0.0,0.0
t726,0.0,0.0,0.0
t727,0.0,0.0,0.0
t728,0.0,0.0,0.0
t729,0.0,0.0,0.0
t730,0.0,0.0,0.0
t731,0.0,0.0,0.0
t732,0.0,0.0,0.0
t733,0.0,0.0,0.0
t734,0.0,0.0,0.0
t735,0.0,0.0,0.0
t736,0.0,0.0,0.0
t737,0.0,0.0,0.0
t738,0.0,0.0,0.0
t739,0.0,0.0,0.0
t740,0.0,0.0,0.0
t741,0.0,0.0,0.0
t742,0.0,0.0,0.0
t743,0.0,0.0,0.0
t744,0.0,0.0,0.0
t745,0.0,0.0,0.0
t746,0.0,0.0,0.0
t747,0.0,0.0,0.0
t748,0.0,0.0,0.0
t749,0.0,0.0,0.0
t750,0.0,0.0,0.0
t751,0.0,0.0,0.0
t752,0.0,0.0,0.0
t753,0.0,0.0,0.0
t754,0.0,0.0,0.0
t755,0.0,0.0,0.0
t756,0.0,0.0,0.0
t757,0.0,0.0,0.0
t758,0.0,0.0,0.0
t759,0.0,0.0,0.0
t760,0.0,0.0,0.0
t761,0.0,0.0,0.0
t762,0.0,0.0,0.0
t763,0.0,0.0,0.0
t764,0.0,0.0,0.0
t765,0.0,0.0,0.0
t766,0.0,0.0,0.0
t767,0.0,0.0,0.0
t768,0.0,0.0,0.0
t769,0.0,0.0,0.0
t770,0.0,0.0,0.0
t771,0.0,0.0,0.0
t772,0.0,0.0,0.0
t773,0.0,0.0,0.0
t774,0.0,0.0,0.0
t775,0.0,0.0,0.0
t776,0.0,0.0,0.0
t777,0.0,0.0,0.0
t778,0.0,0.0,0.0
t779,0.0,0.0,0.0
t780,0.0,0.0,0.0
t781,0.0,0.0,0.0
t782,0.0,0.0,0.0
t783,0.0,0.0,0.0
t784,0.0,0.0,0.0
t785,0.0,0.0,0.0
t786,0.0,0.0,0.0
t787,0.0,0.0,0.0
t788,0.0,0.0,0.0
t789,0.0,0.0,0.0
t790,0.0,0.0,0.0
t791,0.0,0.0,0.0
t792,0.0,0.0,0.0
t793,0.0,0.0,0.0
t794,0.0,0.0,0.0
t795,0.0,0.0,0.0
t796,0.0,0.0,0.0
t797,0.0,0.0,0.0
t798,0.0,0.0,0.0
t799,0.0,0.0,0.0
t800,0.0,0.0,0.0
t801,0.0,0.0,0.0
t802,0.0,0.0,0.0
t803,0.0,0.0,0.0
t804,0.0,0.0,0.0
t805,0.0,0.0,0.0
t806,0.0,0.0,0.0
t807,0.0,0.0,0.0
t808,0.0,0.0,0.0
t809,0.0,0.0,0.0
t810,0.0,0.0,0.0
t811,0.0,0.0,0.0
t812,0.0,0.0,0.0
t813,0.0,0.0,0.0
t814,0.0,0.0,0.0
t815,0.0,0.0,0.0
t816,0.0,0.0,0.0
t817,0.0,0.0,0.0
t818,0.0,0.0,0.0
t819,0.0,0.0,0.0
t820,0.0,0.0,0.0
t821,0.0,0.0,0.0
t822,0.0,0.0,0.0
t823,0.0,0.0,0.0
t824,0.0,0.0,0.0
t825,0.0,0.0,0.0
t826,0.0,0.0,0.0
t827,0.0,0.0,0.0
t828,0.0,0.0,0.0
t829,0.0,0.0,0.0
t830,0.0,0.0,0.0
t831,0.0,0.0,0.0
t832,0.0,0.0,0.0
t833,0.0,0.0,0.0
t834,0.0,0.0,0.0
t835,0.0,0.0,0.0
t836,0.0,0.0,0.0
t837,0.0,0.0,0.0
t838,0.0,0.0,0.0
t839,0.0,0.0,0.0
t840,0.0,0.0,0.0
t841,NaN,NaN,NaN
t842,NaN,NaN,NaN
t843,NaN,NaN,NaN
t844,NaN,NaN,NaN
t845,NaN,NaN,NaN
t846,NaN,NaN,NaN
t847,NaN,NaN,NaN
t848,NaN,NaN,NaN
t849,NaN,NaN,NaN
t850,NaN,NaN,NaN
t851,NaN,NaN,NaN
t852,NaN,NaN,NaN
t853,NaN,NaN,NaN
t854,NaN,NaN,NaN
t855,NaN,NaN,NaN
t856,NaN,NaN,NaN
t857,NaN,NaN,NaN
t858,NaN,NaN,NaN
t859,NaN,NaN,NaN
t860,NaN,NaN,NaN
t861,NaN,NaN,NaN
t862,NaN,NaN,NaN
t863,NaN,NaN,NaN
t864,NaN,NaN,NaN
t865,NaN,NaN,NaN
t866,NaN,NaN,NaN
t867,NaN,NaN,NaN
t868,NaN,NaN,NaN
t869,NaN,NaN,NaN
t870,NaN,NaN,NaN
t871,NaN,NaN,NaN
t872,NaN,NaN,NaN
t873,NaN,NaN,NaN
t874,NaN,NaN,NaN
t875,NaN,NaN,NaN
t876,NaN,NaN,NaN
t877,NaN,NaN,NaN
t878,NaN,NaN,NaN
t879,NaN,NaN,NaN
t880,NaN,NaN,NaN
t881,NaN,NaN,NaN
t882,NaN,NaN,NaN
t883,NaN,NaN,NaN
t884,NaN,NaN,NaN
t885,NaN,NaN,NaN
t886,NaN,NaN,NaN
t887,NaN,NaN,NaN
t888,NaN,NaN,NaN
t889,NaN,NaN,NaN
t890,NaN,NaN,NaN
t891,NaN,NaN,NaN
t892,NaN,NaN,NaN
t893,NaN,NaN,NaN
t894,NaN,NaN,NaN
t895,NaN,NaN,NaN
t896,NaN,NaN,NaN
t897,NaN,NaN,NaN
t898,NaN,NaN,NaN
t899,NaN,NaN,NaN
t900,NaN,NaN,NaN
t901,NaN,NaN,NaN
t902,NaN,NaN,NaN
t903,NaN,NaN,NaN
t904,NaN,NaN,NaN
t905,NaN,NaN,NaN
t906,NaN,NaN,NaN
t907,NaN,NaN,NaN
t908,NaN,NaN,NaN
t909,NaN,NaN,NaN
t910,NaN,NaN,NaN
t911,NaN,NaN,NaN
t912,NaN,NaN,NaN
t913,NaN,NaN,NaN
t914,NaN,NaN,NaN
t915,NaN,NaN,NaN
t916,NaN,NaN,NaN
t917,NaN,NaN,NaN
t918,NaN,NaN,NaN
t919,NaN,NaN,NaN
t920,NaN,NaN,NaN
t921,NaN,NaN,NaN
t922,NaN,NaN,NaN
t923,NaN,NaN,NaN
t924,NaN,NaN,NaN
t925,NaN,NaN,NaN
t926,NaN,NaN,NaN
t927,NaN,NaN,NaN
t928,NaN,NaN,NaN
t929,NaN,NaN,NaN
t930,NaN,NaN,NaN
t931,NaN,NaN,NaN
t932,NaN,NaN,NaN
