BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t438,3223.530515511976,0.0,-0.0,0.0,0.0,0.0,2.5882019324696004e-6,-308.6113159684486,-0.0,-2914.9192,6310.033102321859,0.0,-0.0,0.0,0.0,0.0,2.5962718196959413e-6,1713.735333904697,-0.0,-8023.768434999999,3166.187636893056,0.0,-0.0,0.0,0.0,0.0,2.590535242958745e-6,999.0168527913219,-0.0,-4165.20449,16067.511718717284,0.0,-0.0,0.0,0.0,0.0,2.6006810947659386e-6,-4573.436050528111,-0.0,-11494.07566,2338.9248621475613,0.0,-0.0,0.0,0.0,0.0,2.5884548915949303e-6,1269.992753991633,-0.0,-3608.917615,14597.178027539736,0.0,-0.0,0.0,0.0,0.0,2.5969410242738185e-6,-1356.0287446476552,-0.0,-13241.14928,12273.126409015553,0.0,-0.0,0.0,0.0,0.0,2.612816196088626e-6,4549.519099008935,-0.0,-16822.64551,3720.6578285585233,0.0,-0.0,0.0,0.0,0.0,2.5982774745884444e-6,7175.584830452436,-0.0,-10896.24266,6580.149291578272,0.0,-0.0,0.0,0.0,0.0,2.5898525517758474e-6,-1301.2527741670856,-0.0,-5278.896513,2952.81694271229,0.0,-0.0,0.0,0.0,0.0,2.58580625445683e-6,-318.2497473170509,-0.0,-2634.56719,3039.721593481441,0.0,-0.0,0.0,0.0,0.0,2.602477774758368e-6,1699.7344798476377,-0.0,-4739.456071,21193.981654897405,0.0,-0.0,0.0,0.0,0.0,2.6277346689336317e-6,705.7431564484734,-0.0,-21899.7248,760.8143252572962,0.0,-0.0,0.0,0.0,0.0,2.5889939491257434e-6,2285.0580700059286,-0.0,-3045.872392,5596.714893596728,0.0,-0.0,0.0,0.0,0.0,2.587762717106867e-6,-1639.3664078072006,-0.0,-3957.348482,11474.358151166076,0.0,-0.0,0.0,0.0,0.0,2.5937309581747676e-6,-3513.5941435506106,-0.0,-7960.764003,14349.526812381977,0.0,-0.0,0.0,0.0,0.0,2.609152970611268e-6,2301.7309937351984,-0.0,-16651.25779,14357.41043446537,0.0,-0.0,0.0,0.0,0.0,2.59900299196222e-6,-2663.614036380446,-0.0,-11693.79639,30404.975437700814,0.0,-0.0,0.0,0.0,0.0,2.614437731105722e-6,-7025.962349819652,-0.0,-23379.01307
t439,2972.98830337299,0.0,-0.0,0.0,0.0,0.0,2.5863017470293436e-6,-83.99870329936287,-0.0,-2888.9896,5433.26958107709,0.0,-0.0,0.0,0.0,0.0,2.594943929615762e-6,2679.9514946854792,-0.0,-8113.221074,4484.970283944087,0.0,-0.0,0.0,0.0,0.0,2.5889836942997294e-6,-94.95781872413164,-0.0,-4390.012465,17100.805126105843,0.0,-0.0,0.0,0.0,0.0,2.596205451492078e-6,-4937.586257458583,-0.0,-12163.21886,2360.591279259851,0.0,-0.0,0.0,0.0,0.0,2.586377926866407e-6,1361.844243410228,-0.0,-3722.435521,13383.822141794322,0.0,-0.0,0.0,0.0,0.0,2.596820406809221e-6,-180.8001388998308,-0.0,-13203.022,12364.03514975333,0.0,-0.0,0.0,0.0,0.0,2.6005353278184247e-6,4585.929898815764,-0.0,-16949.96505,3663.567784059171,0.0,-0.0,0.0,0.0,0.0,2.596495867506904e-6,7420.874214941172,-0.0,-11084.442,6209.6923163867295,0.0,-0.0,0.0,0.0,0.0,2.587729059144429e-6,-897.5490494417495,-0.0,-5312.143262,2812.3406892506214,0.0,-0.0,0.0,0.0,0.0,2.5836090170604935e-6,-94.9036183212193,-0.0,-2717.437065,4105.254504894857,0.0,-0.0,0.0,0.0,0.0,2.5872315435730675e-6,684.9703379819334,-0.0,-4790.22484,19772.806481140677,0.0,-0.0,0.0,0.0,0.0,2.6125174376767023e-6,1661.4607307546044,-0.0,-21434.2672,1244.3094732548118,0.0,-0.0,0.0,0.0,0.0,2.5867313789687696e-6,1685.7456895433468,-0.0,-2930.055159,4704.577054280572,0.0,-0.0,0.0,0.0,0.0,2.5850328909433333e-6,-758.3015779498025,-0.0,-3946.275472,11229.255562941482,0.0,-0.0,0.0,0.0,0.0,2.59052161504848e-6,-3272.8538868313913,-0.0,-7956.401671,16022.63041250358,0.0,-0.0,0.0,0.0,0.0,2.609411527755548e-6,637.0636040420382,-0.0,-16659.694,14406.143727474488,0.0,-0.0,0.0,0.0,0.0,2.5975999005946573e-6,-2195.7389388594834,-0.0,-12210.40478,31883.35658281298,0.0,-0.0,0.0,0.0,0.0,2.608441598347015e-6,-8201.150224389012,-0.0,-23682.20634
t440,2799.50098166196,0.0,-0.0,0.0,0.0,0.0,2.5841755223681558e-6,-180.61138158595236,-0.0,-2618.8896,5266.155817995676,0.0,-0.0,0.0,0.0,0.0,2.590126725164424e-6,2679.986860835637,-0.0,-7946.142676,6164.1364324152555,0.0,-0.0,0.0,0.0,0.0,2.5870753590493353e-6,-1788.2329931941877,-0.0,-4375.903439,16832.30487807485,0.0,-0.0,0.0,0.0,0.0,2.5995924862507024e-6,-4582.386310449906,-0.0,-12249.91856,2408.4052620348803,0.0,-0.0,0.0,0.0,0.0,2.584553392333991e-6,1270.2789356373114,-0.0,-3678.684196,12835.637045269208,0.0,-0.0,0.0,0.0,0.0,2.590552887009409e-6,25.818298156486506,-0.0,-12861.45534,15740.678242558215,0.0,-0.0,0.0,0.0,0.0,2.6019639539484997e-6,1127.552936007354,-0.0,-16868.23118,4061.714972194583,0.0,-0.0,0.0,0.0,0.0,2.595120513048561e-6,6811.923267338622,-0.0,-10873.63824,5478.474131823714,0.0,-0.0,0.0,0.0,0.0,2.5865122115639343e-6,-279.4634738752124,-0.0,-5199.010653,1895.6068920970774,0.0,-0.0,0.0,0.0,0.0,2.5819948679860973e-6,789.891016834122,-0.0,-2685.497903,5148.392169112619,0.0,-0.0,0.0,0.0,0.0,2.5854098715200466e-6,-375.188458233854,-0.0,-4773.203708,15764.94380831378,0.0,-0.0,0.0,0.0,0.0,2.6172746281074497e-6,4466.4306035764985,-0.0,-20231.3744,1554.6150631925282,0.0,-0.0,0.0,0.0,0.0,2.5849464119843356e-6,1281.3446976074524,-0.0,-2835.959757,4841.023346092045,0.0,-0.0,0.0,0.0,0.0,2.5839154670946083e-6,-961.9373907588264,-0.0,-3879.085951,11346.166297371889,0.0,-0.0,0.0,0.0,0.0,2.5903031983117026e-6,-3488.806615283671,-0.0,-7857.359677,17281.5204808057,0.0,-0.0,0.0,0.0,0.0,2.615848253239812e-6,-608.5358942668635,-0.0,-16672.98457,13304.95217685309,0.0,-0.0,0.0,0.0,0.0,2.5960305077427276e-6,-869.4847693015233,-0.0,-12435.4674,29348.185867454085,0.0,-0.0,0.0,0.0,0.0,2.6161274942843916e-6,-5318.579329043488,-0.0,-24029.60652
t441,2614.7012863145483,0.0,-0.0,0.0,0.0,0.0,2.582506484468754e-6,-183.80128623668313,-0.0,-2430.9,5755.011505767056,0.0,-0.0,0.0,0.0,0.0,2.5873021989362606e-6,2041.5240360667917,-0.0,-7796.535539,3099.5740943388328,0.0,-0.0,0.0,0.0,0.0,2.5855681967934442e-6,1233.324454884005,-0.0,-4332.898549,16067.527201590401,0.0,-0.0,0.0,0.0,0.0,2.58996445853867e-6,-4125.419613955856,-0.0,-11942.10758,2296.30326961602,0.0,-0.0,0.0,0.0,0.0,2.582964376422543e-6,1274.6335160576555,-0.0,-3570.936784,11137.708893812847,0.0,-0.0,0.0,0.0,0.0,2.595685656966333e-6,1399.997869614626,-0.0,-12537.70676,20038.91256859195,0.0,-0.0,0.0,0.0,0.0,2.591708356484474e-6,-3073.3089600134203,-0.0,-16965.60361,6796.147293506062,0.0,-0.0,0.0,0.0,0.0,2.593716353357626e-6,3877.7587060287956,-0.0,-10673.906,3040.929108755684,0.0,-0.0,0.0,0.0,0.0,2.584870911063235e-6,2059.531103194298,-0.0,-5100.460207,977.5654774537962,0.0,-0.0,0.0,0.0,0.0,2.5804085137457945e-6,1629.275108479008,-0.0,-2606.84058,3109.650736806414,0.0,-0.0,0.0,0.0,0.0,2.583887035968625e-6,1689.563883073993,-0.0,-4799.214617,16124.397956338662,0.0,-0.0,0.0,0.0,0.0,2.612707989853557e-6,3291.043655554885,-0.0,-19415.4416,1906.530345701138,0.0,-0.0,0.0,0.0,0.0,2.5760780652023906e-6,842.3950541077043,-0.0,-2748.925396,4394.400816968293,0.0,-0.0,0.0,0.0,0.0,2.5750359031746474e-6,-591.947054626363,-0.0,-3802.453758,9758.307168623593,0.0,-0.0,0.0,0.0,0.0,2.5814193707698133e-6,-2018.3079485266421,-0.0,-7739.999215,20036.23630540367,0.0,-0.0,0.0,0.0,0.0,2.6059909240146217e-6,-3295.4015088549495,-0.0,-16740.83478,11823.574303365882,0.0,-0.0,0.0,0.0,0.0,2.5946344505130368e-6,695.818584187034,-0.0,-12519.39288,30978.299587441452,0.0,-0.0,0.0,0.0,0.0,2.617978237796284e-6,-6746.679599034884,-0.0,-24231.61997
t442,2798.8940695324522,0.0,-0.0,0.0,0.0,0.0,2.575133074912877e-6,-527.8932694472063,-0.0,-2271.0008,5637.6032700461155,0.0,-0.0,0.0,0.0,0.0,2.5799473441474026e-6,2010.035027795781,-0.0,-7647.638295,5368.4021652440215,0.0,-0.0,0.0,0.0,0.0,2.5781890998910644e-6,-1077.0129630139838,-0.0,-4291.389202,15169.883871085976,0.0,-0.0,0.0,0.0,0.0,2.589812970672168e-6,-3563.1012234530176,-0.0,-11606.78264,2808.29316607565,0.0,-0.0,0.0,0.0,0.0,2.575756198649961e-6,696.9880606052103,-0.0,-3505.281225,10837.349152155977,0.0,-0.0,0.0,0.0,0.0,2.6037545778063375e-6,1399.9996212625408,-0.0,-12237.34877,20327.198411527294,0.0,-0.0,0.0,0.0,0.0,2.591416003442934e-6,-3254.8755829490487,-0.0,-17072.32283,5586.745496383838,0.0,-0.0,0.0,0.0,0.0,2.5861159119713853e-6,4919.33163315838,-0.0,-10506.07713,3102.4031172322566,0.0,-0.0,0.0,0.0,0.0,2.577681317945812e-6,1909.865842725023,-0.0,-5012.268955,1295.0772735748358,0.0,-0.0,0.0,0.0,0.0,2.5731671610368006e-6,1263.8337113652012,-0.0,-2558.910979,5500.857241548012,0.0,-0.0,0.0,0.0,0.0,2.576626732724022e-6,-674.326954660496,-0.0,-4826.530284,16554.3841682969,0.0,-0.0,0.0,0.0,0.0,2.603634169029522e-6,2215.3870436078714,-0.0,-18769.7712,2400.5451541198645,0.0,-0.0,0.0,0.0,0.0,2.5760435884880825e-6,277.59740868901673,-0.0,-2678.142559,4208.481921824278,0.0,-0.0,0.0,0.0,0.0,2.5751601515318646e-6,-490.07554948246246,-0.0,-3718.406368,8605.046433008309,0.0,-0.0,0.0,0.0,0.0,2.581361895247887e-6,-1049.5871059112903,-0.0,-7555.459322,18983.159086247557,0.0,-0.0,0.0,0.0,0.0,2.6050981387017457e-6,-2263.4168496978987,-0.0,-16719.74222,10608.458465917856,0.0,-0.0,0.0,0.0,0.0,2.5870856932189223e-6,1946.9620616427137,-0.0,-12555.42052,27931.871660660854,0.0,-0.0,0.0,0.0,0.0,2.608322192965716e-6,-3739.710912236334,-0.0,-24192.16073
t443,2657.158456886839,0.0,-0.0,0.0,0.0,0.0,2.5749897854747688e-6,-519.0468568014497,-0.0,-2138.1116,6699.161116239101,0.0,-0.0,0.0,0.0,0.0,2.5796736116505943e-6,755.149461602505,-0.0,-7454.310575,4482.749617411841,0.0,-0.0,0.0,0.0,0.0,2.5781139954485696e-6,-268.1621961816746,-0.0,-4214.587421,14275.160573927593,0.0,-0.0,0.0,0.0,0.0,2.5894179651134744e-6,-2967.45167629405,-0.0,-11307.70889,3342.164530409874,0.0,-0.0,0.0,0.0,0.0,2.575646454337831e-6,53.59314227109824,-0.0,-3395.757671,11272.403080592316,0.0,-0.0,0.0,0.0,0.0,2.58574762499825e-6,654.8875128450735,-0.0,-11927.29059,18273.76711636257,0.0,-0.0,0.0,0.0,0.0,2.5914371935462105e-6,-1110.4860777843624,-0.0,-17163.28104,5359.036867589452,0.0,-0.0,0.0,0.0,0.0,2.585878453107399e-6,4928.898971953018,-0.0,-10287.93584,3773.4505656164033,0.0,-0.0,0.0,0.0,0.0,2.57753071312271e-6,1095.1521423410093,-0.0,-4868.602703,1381.1516074925864,0.0,-0.0,0.0,0.0,0.0,2.573060931214915e-6,1097.8054434475712,-0.0,-2478.957045,5025.723712182949,0.0,-0.0,0.0,0.0,0.0,2.5766037563023265e-6,-180.50660429539823,-0.0,-4845.217105,20291.047787625143,0.0,-0.0,0.0,0.0,0.0,2.6024998886558242e-6,-2175.791775719881,-0.0,-18115.256,2135.192780173284,0.0,-0.0,0.0,0.0,0.0,2.57596192827961e-6,456.1347016356647,-0.0,-2591.327478,3657.385198538867,0.0,-0.0,0.0,0.0,0.0,2.574970620635751e-6,-44.8662551968555,-0.0,-3612.518939,7884.958271891233,0.0,-0.0,0.0,0.0,0.0,2.5811863469868592e-6,-509.8912567940319,-0.0,-7375.06701,18058.07675748392,0.0,-0.0,0.0,0.0,0.0,2.60556988946579e-6,-1427.9345709347403,-0.0,-16630.14217,10342.303461755075,0.0,-0.0,0.0,0.0,0.0,2.5868994789695556e-6,2137.77321580565,-0.0,-12480.07667,26172.825960325117,0.0,-0.0,0.0,0.0,0.0,2.6063713375378518e-6,-1975.2573218991467,-0.0,-24197.56862
t444,2146.7909979919496,0.0,-0.0,0.0,0.0,0.0,2.574935159719289e-6,-103.7545979065102,-0.0,-2043.0364000000002,5536.257878246834,0.0,-0.0,0.0,0.0,0.0,2.5796525286583426e-6,1762.5309025948272,-0.0,-7298.788778,6208.378980288704,0.0,-0.0,0.0,0.0,0.0,2.5781798368789757e-6,-2102.445529058585,-0.0,-4105.933451,13587.859856831774,0.0,-0.0,0.0,0.0,0.0,2.5889055585542267e-6,-2562.652509197907,-0.0,-11025.20734,3233.5809301454483,0.0,-0.0,0.0,0.0,0.0,2.5755916095513726e-6,77.67957153556881,-0.0,-3311.2605,10609.741551397752,0.0,-0.0,0.0,0.0,0.0,2.585595063327009e-6,1065.5731420399022,-0.0,-11675.31469,17453.431746210295,0.0,-0.0,0.0,0.0,0.0,2.5913774142439284e-6,-264.2718576320072,-0.0,-17189.15989,9456.671063275264,0.0,-0.0,0.0,0.0,0.0,2.5857991621477014e-6,599.5498862672432,-0.0,-10056.22095,3967.008194399832,0.0,-0.0,0.0,0.0,0.0,2.577510956900584e-6,783.0440065576009,-0.0,-4750.052196,1350.231478502261,0.0,-0.0,0.0,0.0,0.0,2.572989352794655e-6,1067.041295437964,-0.0,-2417.272768,5721.095156981537,0.0,-0.0,0.0,0.0,0.0,2.5766133564861306e-6,-877.0570020939988,-0.0,-4844.038152,17603.0614795211,0.0,-0.0,0.0,0.0,0.0,2.601242707034584e-6,104.22813238534489,-0.0,-17707.2896,1749.944887185143,0.0,-0.0,0.0,0.0,0.0,2.5759031423133407e-6,781.5163876238637,-0.0,-2531.461271,3193.5210774602033,0.0,-0.0,0.0,0.0,0.0,2.5748949738799626e-6,345.8466558818893,-0.0,-3539.367729,7447.376233508042,0.0,-0.0,0.0,0.0,0.0,2.581182848603169e-6,-228.46425941084948,-0.0,-7218.911969,17329.45741504285,0.0,-0.0,0.0,0.0,0.0,2.606593277882344e-6,-656.6916884947142,-0.0,-16672.76571,10116.231231830094,0.0,-0.0,0.0,0.0,0.0,2.586672805900219e-6,2276.8328657308557,-0.0,-12393.06409,26157.736480688134,0.0,-0.0,0.0,0.0,0.0,2.6051030299644734e-6,-2068.5054022604877,-0.0,-24089.23106
t445,2196.7000673963967,0.0,-0.0,0.0,0.0,0.0,2.574889104864708e-6,-260.6232673109062,-0.0,-1936.0768,5518.820198526621,0.0,-0.0,0.0,0.0,0.0,2.5793778722119658e-6,1688.0559213153385,-0.0,-7206.876117,5777.109469991521,0.0,-0.0,0.0,0.0,0.0,2.578050470427025e-6,-1743.4824527612875,-0.0,-4033.627017,13019.023659288578,0.0,-0.0,0.0,0.0,0.0,2.588524818627207e-6,-2187.020921654337,-0.0,-10832.00273,3148.7826575667,0.0,-0.0,0.0,0.0,0.0,2.5755363687268656e-6,128.02369311437334,-0.0,-3276.806349,11501.590311538825,0.0,-0.0,0.0,0.0,0.0,2.5857608236864035e-6,12.017261898594978,-0.0,-11513.60757,17468.728150118437,0.0,-0.0,0.0,0.0,0.0,2.5909259581057847e-6,-164.72958100764245,-0.0,-17303.99857,9226.346630307808,0.0,-0.0,0.0,0.0,0.0,2.5856180066764534e-6,686.8031772348882,-0.0,-9913.149808,3863.95263681998,0.0,-0.0,0.0,0.0,0.0,2.5773668500152766e-6,811.3323011375924,-0.0,-4675.284933,1640.85305825892,0.0,-0.0,0.0,0.0,0.0,2.5729339571127695e-6,751.2676376813595,-0.0,-2392.12069,5206.26290576702,0.0,-0.0,0.0,0.0,0.0,0.0,-324.20112783494136,-0.0,-4882.061773,18133.765703709727,0.0,-0.0,0.0,0.0,0.0,2.6001555577780787e-6,-806.8024923342671,-0.0,-17326.9632,1730.6080914206188,0.0,-0.0,0.0,0.0,0.0,2.575782861206361e-6,712.0862773885103,-0.0,-2442.694365,3049.50330889289,0.0,-0.0,0.0,0.0,0.0,2.5747748600286756e-6,399.0886504493132,-0.0,-3448.591955,7044.253729327127,0.0,-0.0,0.0,0.0,0.0,2.581067336905033e-6,38.34173877019609,-0.0,-7082.595463,17174.9238327481,0.0,-0.0,0.0,0.0,0.0,2.606458055608968e-6,-554.7835567319055,-0.0,-16620.14026,10073.566113010347,0.0,-0.0,0.0,0.0,0.0,2.586451930629278e-6,2291.2751045508203,-0.0,-12364.84121,25466.83771233416,0.0,-0.0,0.0,0.0,0.0,2.6042328238609227e-6,-1476.6483639057,-0.0,-23990.18933
t446,2234.883944138853,0.0,-0.0,0.0,0.0,0.0,2.574794113266149e-6,-306.36994405327044,-0.0,-1928.514,6133.4236592924735,0.0,-0.0,0.0,0.0,0.0,2.5795521839329963e-6,969.3508355492863,-0.0,-7102.774492,4636.737573324757,0.0,-0.0,0.0,0.0,0.0,2.575893716545378e-6,-678.4954575602826,-0.0,-3958.242115,12693.031939681343,0.0,-0.0,0.0,0.0,0.0,2.588748777016713e-6,-2017.9190320473328,-0.0,-10675.1129,2872.055665906743,0.0,-0.0,0.0,0.0,0.0,2.575481050597041e-6,324.7946027743814,-0.0,-3196.850267,11178.099113857172,0.0,-0.0,0.0,0.0,0.0,2.5857811700168928e-6,91.23406958023583,-0.0,-11269.33318,17670.530491895228,0.0,-0.0,0.0,0.0,0.0,2.5917625662024987e-6,-386.6011233173516,-0.0,-17283.92937,12741.623562369585,0.0,-0.0,0.0,0.0,0.0,2.585647919625491e-6,-2979.3019288269297,-0.0,-9762.321634,3787.007983327752,0.0,-0.0,0.0,0.0,0.0,2.5773007807669076e-6,804.900461097819,-0.0,-4591.90844,1304.535826331374,0.0,-0.0,0.0,0.0,0.0,2.57293887762871e-6,1029.2156596089028,-0.0,-2333.75148,4615.223383208465,0.0,-0.0,0.0,0.0,0.0,2.576625013055715e-6,248.51304367906525,-0.0,-4863.736424,17757.21840227283,0.0,-0.0,0.0,0.0,0.0,2.600731373578298e-6,-674.5927903658709,-0.0,-17082.6256,1582.3066468720485,0.0,-0.0,0.0,0.0,0.0,2.5758314237152085e-6,869.9272809370304,-0.0,-2452.233924,3082.332033727839,0.0,-0.0,0.0,0.0,0.0,2.5746700260912432e-6,233.3756696144722,-0.0,-3315.707699,7097.521799720623,0.0,-0.0,0.0,0.0,0.0,2.581048651554456e-6,-171.16455615535875,-0.0,-6926.357239,17164.62342041742,0.0,-0.0,0.0,0.0,0.0,2.6101104130677785e-6,-565.8084338728207,-0.0,-16598.81497,10018.894013279845,0.0,-0.0,0.0,0.0,0.0,2.5865700745862256e-6,2292.6630142812073,-0.0,-12311.55702,23127.42062935107,0.0,-0.0,0.0,0.0,0.0,2.604660548706288e-6,916.278629076817,-0.0,-24043.69924
t447,2320.468715103565,0.0,-0.0,0.0,0.0,0.0,2.5747604690339922e-6,-434.0903150179497,-0.0,-1886.3784,5828.384656965712,0.0,-0.0,0.0,0.0,0.0,2.5795463622613913e-6,1142.6357858760655,-0.0,-6971.02044,4171.426028573415,0.0,-0.0,0.0,0.0,0.0,2.5758358539168135e-6,-285.15661180888014,-0.0,-3886.269416,12707.191896002802,0.0,-0.0,0.0,0.0,0.0,2.5885241718159045e-6,-2315.103758368544,-0.0,-10392.08813,2939.985681687895,0.0,-0.0,0.0,0.0,0.0,2.5754251265457732e-6,192.8902309932885,-0.0,-3132.875911,11357.178342927453,0.0,-0.0,0.0,0.0,0.0,2.5857989156131433e-6,-222.09068949007184,-0.0,-11135.08765,17780.51426748766,0.0,-0.0,0.0,0.0,0.0,2.5917180896909654e-6,-687.5243389097383,-0.0,-17092.98993,11133.92054717368,0.0,-0.0,0.0,0.0,0.0,2.5855370268095724e-6,-1512.7127586309125,-0.0,-9621.207789,3927.1150445938,0.0,-0.0,0.0,0.0,0.0,2.5772250417075492e-6,607.1200118318271,-0.0,-4534.235052,1364.9815153727645,0.0,-0.0,0.0,0.0,0.0,2.5728820872702297e-6,922.0676745675698,-0.0,-2287.049184,5186.504409155324,0.0,-0.0,0.0,0.0,0.0,2.5766973469550607e-6,-386.3160352678666,-0.0,-4800.188371,16893.534064330965,0.0,-0.0,0.0,0.0,0.0,2.599960710960239e-6,110.59394757679075,-0.0,-17004.128,1326.6519690823152,0.0,-0.0,0.0,0.0,0.0,2.5757593232355665e-6,1039.086842726834,-0.0,-2365.738808,3122.8366152764197,0.0,-0.0,0.0,0.0,0.0,2.574597805534853e-6,158.43338106596948,-0.0,-3281.269992,7126.466503437641,0.0,-0.0,0.0,0.0,0.0,2.580998479546391e-6,-297.30731487234,-0.0,-6829.159184,17055.67761406322,0.0,-0.0,0.0,0.0,0.0,2.609034126788539e-6,-507.5278275175223,-0.0,-16548.14977,10028.974926817442,0.0,-0.0,0.0,0.0,0.0,2.586506684610036e-6,2248.0650807436696,-0.0,-12277.04,23804.4098539267,0.0,-0.0,0.0,0.0,0.0,2.604113412236638e-6,226.93669450181054,-0.0,-24031.34653
t448,2513.019239483207,0.0,-0.0,0.0,0.0,0.0,2.5747488935558e-6,-613.6760393975783,-0.0,-1899.3432,5182.982185638614,0.0,-0.0,0.0,0.0,0.0,2.5794975099685244e-6,1756.524254203225,-0.0,-6939.506437,1684.9756869467337,0.0,-0.0,0.0,0.0,0.0,2.575742646693738e-6,2179.648857817893,-0.0,-3864.624544,12784.424017197534,0.0,-0.0,0.0,0.0,0.0,2.5881331510655675e-6,-2489.8053795628884,-0.0,-10294.61863,2762.0837997934623,0.0,-0.0,0.0,0.0,0.0,2.575385146550993e-6,351.00353788776016,-0.0,-3113.087336,10833.468376153305,0.0,-0.0,0.0,0.0,0.0,2.5857499464399406e-6,228.8905572841542,-0.0,-11062.35893,17147.38262774716,0.0,-0.0,0.0,0.0,0.0,2.5912477726669533e-6,-359.5731991687708,-0.0,-16787.80943,11495.394052629043,0.0,-0.0,0.0,0.0,0.0,2.5855085310328663e-6,-1912.1658300862377,-0.0,-9583.228223,4249.188422818943,0.0,-0.0,0.0,0.0,0.0,2.577159990050946e-6,273.0140636067614,-0.0,-4522.202482,1347.8202995769566,0.0,-0.0,0.0,0.0,0.0,2.5728742258702276e-6,924.7829163633838,-0.0,-2272.60321,4837.008093464982,0.0,-0.0,0.0,0.0,0.0,2.5765681555006166e-6,-125.38176357740028,-0.0,-4711.626327,17966.01637099371,0.0,-0.0,0.0,0.0,0.0,2.5999572079221347e-6,-887.8131590859538,-0.0,-17078.2032,1575.275480263301,0.0,-0.0,0.0,0.0,0.0,2.5757420872074333e-6,803.364270545867,-0.0,-2378.639747,3120.252868973069,0.0,-0.0,0.0,0.0,0.0,2.5745453655680226e-6,143.4238603693675,-0.0,-3263.676725,7005.648757587003,0.0,-0.0,0.0,0.0,0.0,2.5809336426100594e-6,-289.94210902162763,-0.0,-6715.706644,17361.300229660035,0.0,-0.0,0.0,0.0,0.0,2.6089329704447047e-6,-984.3197331142379,-0.0,-16376.98048,10080.600114445338,0.0,-0.0,0.0,0.0,0.0,2.5864644537541446e-6,2165.7743031158193,-0.0,-12246.37441,25175.156106606883,0.0,-0.0,0.0,0.0,0.0,2.605253202502562e-6,-1163.749408179537,-0.0,-24011.40668
