Time_Index,NG,None
250,5.28,0
251,5.28,0
252,5.28,0
253,5.28,0
254,5.28,0
255,5.28,0
256,5.28,0
257,5.28,0
258,5.28,0
259,5.28,0
260,5.28,0
261,5.28,0
262,5.28,0
263,5.28,0
264,5.28,0
265,5.28,0
266,5.28,0
267,5.28,0
268,5.28,0
269,5.28,0
270,5.28,0
271,5.28,0
272,5.28,0
273,5.28,0
274,5.28,0
275,5.28,0
276,5.28,0
277,5.28,0
278,5.28,0
279,5.28,0
280,5.28,0
281,5.28,0
282,5.28,0
283,5.28,0
284,5.28,0
285,5.28,0
286,5.28,0
287,5.28,0
288,5.28,0
289,5.28,0
290,5.28,0
291,5.28,0
292,5.28,0
293,5.28,0
294,5.28,0
295,5.28,0
296,5.28,0
297,5.28,0
298,5.28,0
299,5.28,0
300,5.28,0
301,5.28,0
302,5.28,0
303,5.28,0
304,5.28,0
305,5.28,0
306,5.28,0
307,5.28,0
308,5.28,0
309,5.28,0
310,5.28,0
311,5.28,0
312,5.28,0
313,5.28,0
314,5.28,0
315,5.28,0
316,5.28,0
317,5.28,0
318,5.28,0
319,5.28,0
320,5.28,0
321,5.28,0
322,5.28,0
323,5.28,0
324,5.28,0
325,5.28,0
326,5.28,0
327,5.28,0
328,5.28,0
329,5.28,0
330,5.28,0
331,5.28,0
332,5.28,0
333,5.28,0
334,5.28,0
335,5.28,0
336,5.28,0
337,5.28,0
338,5.28,0
339,5.28,0
340,5.28,0
341,5.28,0
342,5.28,0
343,5.28,0
344,5.28,0
345,5.28,0
346,5.28,0
347,5.28,0
348,5.28,0
349,5.28,0
350,5.28,0
351,5.28,0
352,5.28,0
353,5.28,0
354,5.28,0
355,5.28,0
356,5.28,0
357,5.28,0
358,5.28,0
359,5.28,0
360,5.28,0
361,5.28,0
362,5.28,0
363,5.28,0
364,5.28,0
365,5.28,0
366,5.28,0
367,5.28,0
368,5.28,0
369,5.28,0
370,5.28,0
371,5.28,0
372,5.28,0
373,5.28,0
374,5.28,0
375,5.28,0
376,5.28,0
377,5.28,0
378,5.28,0
379,5.28,0
380,5.28,0
381,5.28,0
382,5.28,0
383,5.28,0
384,5.28,0
385,5.28,0
386,5.28,0
387,5.28,0
388,5.28,0
389,5.28,0
390,5.28,0
391,5.28,0
392,5.28,0
393,5.28,0
394,5.28,0
395,5.28,0
396,5.28,0
397,5.28,0
398,5.28,0
399,5.28,0
400,5.28,0
401,5.28,0
402,5.28,0
403,5.28,0
404,5.28,0
405,5.28,0
406,5.28,0
407,5.28,0
408,5.28,0
409,5.28,0
410,5.28,0
411,5.28,0
412,5.28,0
413,5.28,0
414,5.28,0
415,5.28,0
416,5.28,0
417,5.28,0
418,5.28,0
419,5.28,0
420,5.28,0
421,5.28,0
422,5.28,0
423,5.28,0
424,5.28,0
425,5.28,0
426,5.28,0
427,5.28,0
428,5.28,0
429,5.28,0
430,5.28,0
431,5.28,0
432,5.28,0
433,5.28,0
434,5.28,0
435,5.28,0
436,5.28,0
437,5.28,0
438,5.28,0
439,5.28,0
440,5.28,0
441,5.28,0
442,5.28,0
443,5.28,0
444,5.28,0
445,5.28,0
446,5.28,0
447,5.28,0
448,5.28,0
449,5.28,0
450,5.28,0
451,5.28,0
452,5.28,0
453,5.28,0
454,5.28,0
455,5.28,0
456,5.28,0
457,5.28,0
458,5.28,0
459,5.28,0
460,5.28,0
461,5.28,0
462,5.28,0
463,5.28,0
464,5.28,0
465,5.28,0
466,5.28,0
467,5.28,0
468,5.28,0
469,5.28,0
470,5.28,0
471,5.28,0
472,5.28,0
473,5.28,0
474,5.28,0
475,5.28,0
476,5.28,0
477,5.28,0
478,5.28,0
479,5.28,0
480,5.28,0
481,5.28,0
482,5.28,0
483,5.28,0
484,5.28,0
485,5.28,0
486,5.28,0
487,5.28,0
488,5.28,0
489,5.28,0
490,5.28,0
491,5.28,0
492,5.28,0
493,5.28,0
494,5.28,0
495,5.28,0
496,5.28,0
497,5.28,0
498,5.28,0
499,5.28,0
500,5.28,0
501,5.28,0
502,5.28,0
503,5.28,0
504,5.28,0
505,5.28,0
506,5.28,0
507,5.28,0
508,5.28,0
509,5.28,0
510,5.28,0
511,5.28,0
512,5.28,0
513,5.28,0
514,5.28,0
515,5.28,0
516,5.28,0
517,5.28,0
518,5.28,0
519,5.28,0
520,5.28,0
521,5.28,0
522,5.28,0
523,5.28,0
524,5.28,0
525,5.28,0
526,5.28,0
527,5.28,0
528,5.28,0
529,5.28,0
530,5.28,0
531,5.28,0
532,5.28,0
533,5.28,0
534,5.28,0
535,5.28,0
536,5.28,0
537,5.28,0
538,5.28,0
539,5.28,0
540,5.28,0
541,5.28,0
542,5.28,0
543,5.28,0
544,5.28,0
545,5.28,0
546,5.28,0
547,5.28,0
548,5.28,0
549,5.28,0
550,5.28,0
551,5.28,0
552,5.28,0
553,5.28,0
554,5.28,0
555,5.28,0
556,5.28,0
557,5.28,0
558,5.28,0
559,5.28,0
560,5.28,0
561,5.28,0
562,5.28,0
563,5.28,0
564,5.28,0
565,5.28,0
566,5.28,0
567,5.28,0
568,5.28,0
569,5.28,0
570,5.28,0
571,5.28,0
572,5.28,0
573,5.28,0
574,5.28,0
575,5.28,0
576,5.28,0
577,5.28,0
578,5.28,0
579,5.28,0
580,5.28,0
581,5.28,0
582,5.28,0
583,5.28,0
584,5.28,0
585,5.28,0
586,5.28,0
587,5.28,0
588,5.28,0
589,5.28,0
590,5.28,0
591,5.28,0
592,5.28,0
593,5.28,0
594,5.28,0
595,5.28,0
596,5.28,0
597,5.28,0
598,5.28,0
599,5.28,0
600,5.28,0
601,5.28,0
602,5.28,0
603,5.28,0
604,5.28,0
605,5.28,0
606,5.28,0
607,5.28,0
608,5.28,0
609,5.28,0
610,5.28,0
611,5.28,0
612,5.28,0
613,5.28,0
614,5.28,0
615,5.28,0
616,5.28,0
617,5.28,0
618,5.28,0
619,5.28,0
620,5.28,0
621,5.28,0
622,5.28,0
623,5.28,0
624,5.28,0
625,5.28,0
626,5.28,0
627,5.28,0
628,5.28,0
629,5.28,0
630,5.28,0
631,5.28,0
632,5.28,0
633,5.28,0
634,5.28,0
635,5.28,0
636,5.28,0
637,5.28,0
638,5.28,0
639,5.28,0
640,5.28,0
641,5.28,0
642,5.28,0
643,5.28,0
644,5.28,0
645,5.28,0
646,5.28,0
647,5.28,0
648,5.28,0
649,5.28,0
650,5.28,0
651,5.28,0
652,5.28,0
653,5.28,0
654,5.28,0
655,5.28,0
656,5.28,0
657,5.28,0
658,5.28,0
659,5.28,0
660,5.28,0
661,5.28,0
662,5.28,0
663,5.28,0
664,5.28,0
665,5.28,0
666,5.28,0
667,5.28,0
668,5.28,0
669,5.28,0
670,5.28,0
671,5.28,0
672,5.28,0
673,5.28,0
674,5.28,0
675,5.28,0
676,5.28,0
677,5.28,0
678,5.28,0
679,5.28,0
680,5.28,0
681,5.28,0
682,5.28,0
683,5.28,0
684,5.28,0
685,5.28,0
686,5.28,0
687,5.28,0
688,5.28,0
689,5.28,0
690,5.28,0
691,5.28,0
692,5.28,0
693,5.28,0
694,5.28,0
695,5.28,0
696,5.28,0
697,5.28,0
698,5.28,0
699,5.28,0
700,5.28,0
701,5.28,0
702,5.28,0
703,5.28,0
704,5.28,0
705,5.28,0
706,5.28,0
707,5.28,0
708,5.28,0
709,5.28,0
710,5.28,0
711,5.28,0
712,5.28,0
713,5.28,0
714,5.28,0
715,5.28,0
716,5.28,0
717,5.28,0
718,5.28,0
719,5.28,0
720,5.28,0
721,5.28,0
722,5.28,0
723,5.28,0
724,5.28,0
725,5.28,0
726,5.28,0
727,5.28,0
728,5.28,0
729,5.28,0
730,5.28,0
731,5.28,0
732,5.28,0
733,5.28,0
734,5.28,0
735,5.28,0
736,5.28,0
737,5.28,0
738,5.28,0
739,5.28,0
740,5.28,0
741,5.28,0
742,5.28,0
743,5.28,0
744,5.28,0
745,3.98,0
746,3.98,0
747,3.98,0
748,3.98,0
749,3.98,0
750,3.98,0
751,3.98,0
752,3.98,0
753,3.98,0
754,3.98,0
755,3.98,0
756,3.98,0
757,3.98,0
758,3.98,0
759,3.98,0
760,3.98,0
761,3.98,0
762,3.98,0
763,3.98,0
764,3.98,0
765,3.98,0
766,3.98,0
767,3.98,0
768,3.98,0
769,3.98,0
770,3.98,0
771,3.98,0
772,3.98,0
773,3.98,0
774,3.98,0
775,3.98,0
776,3.98,0
777,3.98,0
778,3.98,0
779,3.98,0
780,3.98,0
781,3.98,0
782,3.98,0
783,3.98,0
784,3.98,0
785,3.98,0
786,3.98,0
787,3.98,0
788,3.98,0
789,3.98,0
790,3.98,0
791,3.98,0
792,3.98,0
793,3.98,0
794,3.98,0
795,3.98,0
796,3.98,0
797,3.98,0
798,3.98,0
799,3.98,0
800,3.98,0
801,3.98,0
802,3.98,0
803,3.98,0
804,3.98,0
805,3.98,0
806,3.98,0
807,3.98,0
808,3.98,0
809,3.98,0
810,3.98,0
811,3.98,0
812,3.98,0
813,3.98,0
814,3.98,0
815,3.98,0
816,3.98,0
817,3.98,0
818,3.98,0
819,3.98,0
820,3.98,0
821,3.98,0
822,3.98,0
823,3.98,0
824,3.98,0
825,3.98,0
826,3.98,0
827,3.98,0
828,3.98,0
829,3.98,0
830,3.98,0
831,3.98,0
832,3.98,0
833,3.98,0
834,3.98,0
835,3.98,0
836,3.98,0
837,3.98,0
838,3.98,0
839,3.98,0
840,3.98,0
841,3.98,0
842,3.98,0
843,3.98,0
844,3.98,0
845,3.98,0
846,3.98,0
847,3.98,0
848,3.98,0
849,3.98,0
850,3.98,0
851,3.98,0
852,3.98,0
853,3.98,0
854,3.98,0
855,3.98,0
856,3.98,0
857,3.98,0
858,3.98,0
859,3.98,0
860,3.98,0
861,3.98,0
862,3.98,0
863,3.98,0
864,3.98,0
865,3.98,0
866,3.98,0
867,3.98,0
868,3.98,0
869,3.98,0
870,3.98,0
871,3.98,0
872,3.98,0
873,3.98,0
874,3.98,0
875,3.98,0
876,3.98,0
877,3.98,0
878,3.98,0
879,3.98,0
880,3.98,0
881,3.98,0
882,3.98,0
883,3.98,0
884,3.98,0
885,3.98,0
886,3.98,0
887,3.98,0
888,3.98,0
889,3.98,0
890,3.98,0
891,3.98,0
892,3.98,0
893,3.98,0
894,3.98,0
895,3.98,0
896,3.98,0
897,3.98,0
898,3.98,0
899,3.98,0
900,3.98,0
901,3.98,0
902,3.98,0
903,3.98,0
904,3.98,0
905,3.98,0
906,3.98,0
907,3.98,0
908,3.98,0
909,3.98,0
910,3.98,0
911,3.98,0
912,3.98,0
913,3.98,0
914,3.98,0
915,3.98,0
916,3.98,0
917,3.98,0
918,3.98,0
919,3.98,0
920,3.98,0
921,3.98,0
922,3.98,0
923,3.98,0
924,3.98,0
925,3.98,0
926,3.98,0
927,3.98,0
928,3.98,0
929,3.98,0
930,3.98,0
931,3.98,0
932,3.98,0
933,3.98,0
934,3.98,0
935,3.98,0
936,3.98,0
937,3.98,0
938,3.98,0
939,3.98,0
940,3.98,0
941,3.98,0
942,3.98,0
943,3.98,0
944,3.98,0
945,3.98,0
946,3.98,0
947,3.98,0
948,3.98,0
949,3.98,0
950,3.98,0
951,3.98,0
952,3.98,0
953,3.98,0
954,3.98,0
955,3.98,0
956,3.98,0
957,3.98,0
958,3.98,0
959,3.98,0
960,3.98,0
961,3.98,0
962,3.98,0
963,3.98,0
964,3.98,0
965,3.98,0
966,3.98,0
967,3.98,0
968,3.98,0
969,3.98,0
970,3.98,0
971,3.98,0
972,3.98,0
973,3.98,0
974,3.98,0
975,3.98,0
976,3.98,0
977,3.98,0
978,3.98,0
979,3.98,0
980,3.98,0
981,3.98,0
982,3.98,0
983,3.98,0
984,3.98,0
985,3.98,0
986,3.98,0
987,3.98,0
988,3.98,0
989,3.98,0
990,3.98,0
991,3.98,0
992,3.98,0
993,3.98,0
994,3.98,0
995,3.98,0
996,3.98,0
997,3.98,0
998,3.98,0
999,3.98,0
1000,3.98,0
1001,3.98,0
1002,3.98,0
1003,3.98,0
1004,3.98,0
1005,3.98,0
1006,3.98,0
1007,3.98,0
1008,3.98,0
1009,3.98,0
1010,3.98,0
1011,3.98,0
1012,3.98,0
1013,3.98,0
1014,3.98,0
1015,3.98,0
1016,3.98,0
1017,3.98,0
1018,3.98,0
1019,3.98,0
1020,3.98,0
1021,3.98,0
1022,3.98,0
1023,3.98,0
1024,3.98,0
1025,3.98,0
1026,3.98,0
1027,3.98,0
1028,3.98,0
1029,3.98,0
1030,3.98,0
1031,3.98,0
1032,3.98,0
1033,3.98,0
1034,3.98,0
1035,3.98,0
1036,3.98,0
1037,3.98,0
1038,3.98,0
1039,3.98,0
1040,3.98,0
1041,3.98,0
1042,3.98,0
1043,3.98,0
1044,3.98,0
1045,3.98,0
1046,3.98,0
1047,3.98,0
1048,3.98,0
1049,3.98,0
1050,3.98,0
1051,3.98,0
1052,3.98,0
1053,3.98,0
1054,3.98,0
1055,3.98,0
1056,3.98,0
1057,3.98,0
1058,3.98,0
1059,3.98,0
1060,3.98,0
1061,3.98,0
1062,3.98,0
1063,3.98,0
1064,3.98,0
1065,3.98,0
1066,3.98,0
1067,3.98,0
1068,3.98,0
1069,3.98,0
1070,3.98,0
1071,3.98,0
1072,3.98,0
1073,3.98,0
1074,3.98,0
1075,3.98,0
1076,3.98,0
1077,3.98,0
1078,3.98,0
1079,3.98,0
1080,3.98,0
1081,3.98,0
1082,3.98,0
1083,3.98,0
1084,3.98,0
1085,3.98,0
1086,3.98,0
1087,3.98,0
1088,3.98,0
1089,3.98,0
1090,3.98,0
1091,3.98,0
1092,3.98,0
1093,3.98,0
1094,3.98,0
1095,3.98,0
1096,3.98,0
1097,3.98,0
1098,3.98,0
1099,3.98,0
1100,3.98,0
1101,3.98,0
1102,3.98,0
1103,3.98,0
1104,3.98,0
1105,3.98,0
1106,3.98,0
1107,3.98,0
1108,3.98,0
1109,3.98,0
1110,3.98,0
1111,3.98,0
1112,3.98,0
1113,3.98,0
1114,3.98,0
1115,3.98,0
1116,3.98,0
1117,3.98,0
1118,3.98,0
1119,3.98,0
1120,3.98,0
1121,3.98,0
1122,3.98,0
1123,3.98,0
1124,3.98,0
1125,3.98,0
1126,3.98,0
1127,3.98,0
1128,3.98,0
1129,3.98,0
1130,3.98,0
1131,3.98,0
1132,3.98,0
1133,3.98,0
1134,3.98,0
1135,3.98,0
1136,3.98,0
1137,3.98,0
1138,3.98,0
1139,3.98,0
1140,3.98,0
1141,3.98,0
1142,3.98,0
1143,3.98,0
1144,3.98,0
1145,3.98,0
1146,3.98,0
1147,3.98,0
1148,3.98,0
1149,3.98,0
1150,3.98,0
1151,3.98,0
1152,3.98,0
1153,3.98,0
1154,3.98,0
1155,3.98,0
1156,3.98,0
1157,3.98,0
1158,3.98,0
1159,3.98,0
1160,3.98,0
1161,3.98,0
1162,3.98,0
1163,3.98,0
1164,3.98,0
1165,3.98,0
1166,3.98,0
1167,3.98,0
1168,3.98,0
1169,3.98,0
1170,3.98,0
1171,3.98,0
1172,3.98,0
1173,3.98,0
1174,3.98,0
1175,3.98,0
1176,3.98,0
1177,3.98,0
1178,3.98,0
1179,3.98,0
1180,3.98,0
1181,3.98,0
1182,3.98,0
1183,3.98,0
1184,3.98,0
1185,3.98,0
1186,3.98,0
1187,3.98,0
1188,3.98,0
1189,3.98,0
1190,3.98,0
1191,3.98,0
1192,3.98,0
1193,3.98,0
1194,3.98,0
1195,3.98,0
1196,3.98,0
1197,3.98,0
1198,3.98,0
1199,3.98,0
1200,3.98,0
1201,3.98,0
1202,3.98,0
1203,3.98,0
1204,3.98,0
1205,3.98,0
1206,3.98,0
1207,3.98,0
1208,3.98,0
1209,3.98,0
1210,3.98,0
1211,3.98,0
1212,3.98,0
1213,3.98,0
1214,3.98,0
1215,3.98,0
1216,3.98,0
1217,3.98,0
1218,3.98,0
1219,3.98,0
1220,3.98,0
1221,3.98,0
1222,3.98,0
1223,3.98,0
1224,3.98,0
1225,3.98,0
1226,3.98,0
1227,3.98,0
1228,3.98,0
1229,3.98,0
1230,3.98,0
1231,3.98,0
1232,3.98,0
1233,3.98,0
1234,3.98,0
1235,3.98,0
1236,3.98,0
1237,3.98,0
1238,3.98,0
1239,3.98,0
1240,3.98,0
1241,3.98,0
1242,3.98,0
1243,3.98,0
1244,3.98,0
1245,3.98,0
1246,3.98,0
1247,3.98,0
1248,3.98,0
1249,3.98,0
1250,3.98,0
1251,3.98,0
1252,3.98,0
1253,3.98,0
1254,3.98,0
1255,3.98,0
1256,3.98,0
1257,3.98,0
1258,3.98,0
1259,3.98,0
1260,3.98,0
1261,3.98,0
1262,3.98,0
1263,3.98,0
1264,3.98,0
1265,3.98,0
1266,3.98,0
1267,3.98,0
1268,3.98,0
1269,3.98,0
1270,3.98,0
1271,3.98,0
1272,3.98,0
1273,3.98,0
1274,3.98,0
1275,3.98,0
1276,3.98,0
1277,3.98,0
1278,3.98,0
1279,3.98,0
1280,3.98,0
1281,3.98,0
1282,3.98,0
1283,3.98,0
1284,3.98,0
1285,3.98,0
1286,3.98,0
1287,3.98,0
1288,3.98,0
1289,3.98,0
1290,3.98,0
1291,3.98,0
1292,3.98,0
1293,3.98,0
1294,3.98,0
1295,3.98,0
1296,3.98,0
1297,3.98,0
1298,3.98,0
1299,3.98,0
1300,3.98,0
1301,3.98,0
1302,3.98,0
1303,3.98,0
1304,3.98,0
1305,3.98,0
1306,3.98,0
1307,3.98,0
1308,3.98,0
1309,3.98,0
1310,3.98,0
1311,3.98,0
1312,3.98,0
1313,3.98,0
1314,3.98,0
1315,3.98,0
1316,3.98,0
1317,3.98,0
1318,3.98,0
1319,3.98,0
1320,3.98,0
1321,3.98,0
1322,3.98,0
1323,3.98,0
1324,3.98,0
1325,3.98,0
1326,3.98,0
1327,3.98,0
1328,3.98,0
1329,3.98,0
1330,3.98,0
1331,3.98,0
1332,3.98,0
1333,3.98,0
1334,3.98,0
1335,3.98,0
1336,3.98,0
1337,3.98,0
1338,3.98,0
1339,3.98,0
1340,3.98,0
1341,3.98,0
1342,3.98,0
1343,3.98,0
1344,3.98,0
1345,3.98,0
1346,3.98,0
1347,3.98,0
1348,3.98,0
1349,3.98,0
1350,3.98,0
1351,3.98,0
1352,3.98,0
1353,3.98,0
1354,3.98,0
1355,3.98,0
1356,3.98,0
1357,3.98,0
1358,3.98,0
1359,3.98,0
1360,3.98,0
1361,3.98,0
1362,3.98,0
1363,3.98,0
1364,3.98,0
1365,3.98,0
1366,3.98,0
1367,3.98,0
1368,3.98,0
1369,3.98,0
1370,3.98,0
1371,3.98,0
1372,3.98,0
1373,3.98,0
1374,3.98,0
1375,3.98,0
1376,3.98,0
1377,3.98,0
1378,3.98,0
1379,3.98,0
1380,3.98,0
1381,3.98,0
1382,3.98,0
1383,3.98,0
1384,3.98,0
1385,3.98,0
1386,3.98,0
1387,3.98,0
1388,3.98,0
1389,3.98,0
1390,3.98,0
1391,3.98,0
1392,3.98,0
1393,3.98,0
1394,3.98,0
1395,3.98,0
1396,3.98,0
1397,3.98,0
1398,3.98,0
1399,3.98,0
1400,3.98,0
1401,3.98,0
1402,3.98,0
1403,3.98,0
1404,3.98,0
1405,3.98,0
1406,3.98,0
1407,3.98,0
1408,3.98,0
1409,3.98,0
1410,3.98,0
1411,3.98,0
1412,3.98,0
1413,3.98,0
1414,3.98,0
1415,3.98,0
1416,3.98,0
1417,3.98,0
1418,3.98,0
1419,3.98,0
1420,3.98,0
1421,3.98,0
1422,3.98,0
1423,3.98,0
1424,3.98,0
1425,3.98,0
1426,3.98,0
1427,3.98,0
1428,3.98,0
1429,3.98,0
1430,3.98,0
1431,3.98,0
1432,3.98,0
1433,3.98,0
1434,3.98,0
1435,3.98,0
1436,3.98,0
1437,3.98,0
1438,3.98,0
1439,3.98,0
1440,3.98,0
1441,3.69,0
1442,3.69,0
1443,3.69,0
1444,3.69,0
1445,3.69,0
1446,3.69,0
1447,3.69,0
1448,3.69,0
1449,3.69,0
1450,3.69,0
1451,3.69,0
1452,3.69,0
1453,3.69,0
1454,3.69,0
1455,3.69,0
1456,3.69,0
1457,3.69,0
1458,3.69,0
1459,3.69,0
1460,3.69,0
1461,3.69,0
1462,3.69,0
1463,3.69,0
1464,3.69,0
1465,3.69,0
1466,3.69,0
1467,3.69,0
1468,3.69,0
1469,3.69,0
1470,3.69,0
1471,3.69,0
1472,3.69,0
1473,3.69,0
1474,3.69,0
1475,3.69,0
1476,3.69,0
1477,3.69,0
1478,3.69,0
1479,3.69,0
1480,3.69,0
1481,3.69,0
1482,3.69,0
1483,3.69,0
1484,3.69,0
1485,3.69,0
1486,3.69,0
1487,3.69,0
1488,3.69,0
1489,3.69,0
1490,3.69,0
1491,3.69,0
1492,3.69,0
1493,3.69,0
1494,3.69,0
1495,3.69,0
1496,3.69,0
1497,3.69,0
1498,3.69,0
1499,3.69,0
1500,3.69,0
1501,3.69,0
1502,3.69,0
1503,3.69,0
1504,3.69,0
1505,3.69,0
1506,3.69,0
1507,3.69,0
1508,3.69,0
1509,3.69,0
1510,3.69,0
1511,3.69,0
1512,3.69,0
1513,3.69,0
1514,3.69,0
1515,3.69,0
1516,3.69,0
1517,3.69,0
1518,3.69,0
1519,3.69,0
1520,3.69,0
1521,3.69,0
1522,3.69,0
1523,3.69,0
1524,3.69,0
1525,3.69,0
1526,3.69,0
1527,3.69,0
1528,3.69,0
1529,3.69,0
1530,3.69,0
1531,3.69,0
1532,3.69,0
1533,3.69,0
1534,3.69,0
1535,3.69,0
1536,3.69,0
1537,3.69,0
1538,3.69,0
1539,3.69,0
1540,3.69,0
1541,3.69,0
1542,3.69,0
1543,3.69,0
1544,3.69,0
1545,3.69,0
1546,3.69,0
1547,3.69,0
1548,3.69,0
1549,3.69,0
1550,3.69,0
1551,3.69,0
1552,3.69,0
1553,3.69,0
1554,3.69,0
1555,3.69,0
1556,3.69,0
1557,3.69,0
1558,3.69,0
1559,3.69,0
1560,3.69,0
1561,3.69,0
1562,3.69,0
1563,3.69,0
1564,3.69,0
1565,3.69,0
1566,3.69,0
1567,3.69,0
1568,3.69,0
1569,3.69,0
1570,3.69,0
1571,3.69,0
1572,3.69,0
1573,3.69,0
1574,3.69,0
1575,3.69,0
1576,3.69,0
1577,3.69,0
1578,3.69,0
1579,3.69,0
1580,3.69,0
1581,3.69,0
1582,3.69,0
1583,3.69,0
1584,3.69,0
1585,3.69,0
1586,3.69,0
1587,3.69,0
1588,3.69,0
1589,3.69,0
1590,3.69,0
1591,3.69,0
1592,3.69,0
1593,3.69,0
1594,3.69,0
1595,3.69,0
1596,3.69,0
1597,3.69,0
1598,3.69,0
1599,3.69,0
1600,3.69,0
1601,3.69,0
1602,3.69,0
1603,3.69,0
1604,3.69,0
1605,3.69,0
1606,3.69,0
1607,3.69,0
1608,3.69,0
1609,3.69,0
1610,3.69,0
1611,3.69,0
1612,3.69,0
1613,3.69,0
1614,3.69,0
1615,3.69,0
1616,3.69,0
1617,3.69,0
1618,3.69,0
1619,3.69,0
1620,3.69,0
1621,3.69,0
1622,3.69,0
1623,3.69,0
1624,3.69,0
1625,3.69,0
1626,3.69,0
1627,3.69,0
1628,3.69,0
1629,3.69,0
1630,3.69,0
1631,3.69,0
1632,3.69,0
1633,3.69,0
1634,3.69,0
1635,3.69,0
1636,3.69,0
1637,3.69,0
1638,3.69,0
1639,3.69,0
1640,3.69,0
1641,3.69,0
1642,3.69,0
1643,3.69,0
1644,3.69,0
1645,3.69,0
1646,3.69,0
1647,3.69,0
1648,3.69,0
1649,3.69,0
1650,3.69,0
1651,3.69,0
1652,3.69,0
1653,3.69,0
1654,3.69,0
1655,3.69,0
1656,3.69,0
1657,3.69,0
1658,3.69,0
1659,3.69,0
1660,3.69,0
1661,3.69,0
1662,3.69,0
1663,3.69,0
