Time_Index,CT_NG,ME_NG,MA_NG,None
774,1.94,1.94,1.95,0.0
775,1.94,1.94,1.95,0.0
776,1.94,1.94,1.95,0.0
777,1.94,1.94,1.95,0.0
778,1.94,1.94,1.95,0.0
779,1.94,1.94,1.95,0.0
780,1.94,1.94,1.95,0.0
781,1.94,1.94,1.95,0.0
782,1.94,1.94,1.95,0.0
783,1.94,1.94,1.95,0.0
784,1.94,1.94,1.95,0.0
785,1.94,1.94,1.95,0.0
786,1.94,1.94,1.95,0.0
787,1.94,1.94,1.95,0.0
788,1.94,1.94,1.95,0.0
789,1.94,1.94,1.95,0.0
790,1.94,1.94,1.95,0.0
791,1.94,1.94,1.95,0.0
792,1.94,1.94,1.95,0.0
793,1.94,1.94,1.95,0.0
794,1.94,1.94,1.95,0.0
795,1.94,1.94,1.95,0.0
796,1.94,1.94,1.95,0.0
797,1.94,1.94,1.95,0.0
798,1.94,1.94,1.95,0.0
799,1.94,1.94,1.95,0.0
800,1.94,1.94,1.95,0.0
801,1.94,1.94,1.95,0.0
802,1.94,1.94,1.95,0.0
803,1.94,1.94,1.95,0.0
804,1.94,1.94,1.95,0.0
805,1.94,1.94,1.95,0.0
806,1.94,1.94,1.95,0.0
807,1.94,1.94,1.95,0.0
808,1.94,1.94,1.95,0.0
809,1.94,1.94,1.95,0.0
810,1.94,1.94,1.95,0.0
811,1.94,1.94,1.95,0.0
812,1.94,1.94,1.95,0.0
813,1.94,1.94,1.95,0.0
814,1.94,1.94,1.95,0.0
815,1.94,1.94,1.95,0.0
816,1.94,1.94,1.95,0.0
817,1.94,1.94,1.95,0.0
818,1.94,1.94,1.95,0.0
819,1.94,1.94,1.95,0.0
820,1.94,1.94,1.95,0.0
821,1.94,1.94,1.95,0.0
822,1.94,1.94,1.95,0.0
823,1.94,1.94,1.95,0.0
824,1.94,1.94,1.95,0.0
825,1.94,1.94,1.95,0.0
826,1.94,1.94,1.95,0.0
827,1.94,1.94,1.95,0.0
828,1.94,1.94,1.95,0.0
829,1.94,1.94,1.95,0.0
830,1.94,1.94,1.95,0.0
831,1.94,1.94,1.95,0.0
832,1.94,1.94,1.95,0.0
833,1.94,1.94,1.95,0.0
834,1.94,1.94,1.95,0.0
835,1.94,1.94,1.95,0.0
836,1.94,1.94,1.95,0.0
837,1.94,1.94,1.95,0.0
838,1.94,1.94,1.95,0.0
839,1.94,1.94,1.95,0.0
840,1.94,1.94,1.95,0.0
841,1.82,1.82,2.23,0.0
842,1.82,1.82,2.23,0.0
843,1.82,1.82,2.23,0.0
844,1.82,1.82,2.23,0.0
845,1.82,1.82,2.23,0.0
846,1.82,1.82,2.23,0.0
847,1.82,1.82,2.23,0.0
848,1.82,1.82,2.23,0.0
849,1.82,1.82,2.23,0.0
850,1.82,1.82,2.23,0.0
851,1.82,1.82,2.23,0.0
852,1.82,1.82,2.23,0.0
853,1.82,1.82,2.23,0.0
854,1.82,1.82,2.23,0.0
855,1.82,1.82,2.23,0.0
856,1.82,1.82,2.23,0.0
857,1.82,1.82,2.23,0.0
858,1.82,1.82,2.23,0.0
859,1.82,1.82,2.23,0.0
860,1.82,1.82,2.23,0.0
861,1.82,1.82,2.23,0.0
862,1.82,1.82,2.23,0.0
863,1.82,1.82,2.23,0.0
864,1.82,1.82,2.23,0.0
865,1.82,1.82,2.23,0.0
866,1.82,1.82,2.23,0.0
867,1.82,1.82,2.23,0.0
868,1.82,1.82,2.23,0.0
869,1.82,1.82,2.23,0.0
870,1.82,1.82,2.23,0.0
871,1.82,1.82,2.23,0.0
872,1.82,1.82,2.23,0.0
873,1.82,1.82,2.23,0.0
874,1.82,1.82,2.23,0.0
875,1.82,1.82,2.23,0.0
876,1.82,1.82,2.23,0.0
877,1.82,1.82,2.23,0.0
878,1.82,1.82,2.23,0.0
879,1.82,1.82,2.23,0.0
880,1.82,1.82,2.23,0.0
881,1.82,1.82,2.23,0.0
882,1.82,1.82,2.23,0.0
883,1.82,1.82,2.23,0.0
884,1.82,1.82,2.23,0.0
885,1.82,1.82,2.23,0.0
886,1.82,1.82,2.23,0.0
887,1.82,1.82,2.23,0.0
888,1.82,1.82,2.23,0.0
889,1.82,1.82,2.23,0.0
890,1.82,1.82,2.23,0.0
891,1.82,1.82,2.23,0.0
892,1.82,1.82,2.23,0.0
893,1.82,1.82,2.23,0.0
894,1.82,1.82,2.23,0.0
895,1.82,1.82,2.23,0.0
896,1.82,1.82,2.23,0.0
897,1.82,1.82,2.23,0.0
898,1.82,1.82,2.23,0.0
899,1.82,1.82,2.23,0.0
900,1.82,1.82,2.23,0.0
901,1.82,1.82,2.23,0.0
902,1.82,1.82,2.23,0.0
903,1.82,1.82,2.23,0.0
904,1.82,1.82,2.23,0.0
905,1.82,1.82,2.23,0.0
906,1.82,1.82,2.23,0.0
907,1.82,1.82,2.23,0.0
908,1.82,1.82,2.23,0.0
909,1.82,1.82,2.23,0.0
910,1.82,1.82,2.23,0.0
911,1.82,1.82,2.23,0.0
912,1.82,1.82,2.23,0.0
913,1.82,1.82,2.23,0.0
914,1.82,1.82,2.23,0.0
915,1.82,1.82,2.23,0.0
916,1.82,1.82,2.23,0.0
917,1.82,1.82,2.23,0.0
918,1.82,1.82,2.23,0.0
919,1.82,1.82,2.23,0.0
920,1.82,1.82,2.23,0.0
921,1.82,1.82,2.23,0.0
922,1.82,1.82,2.23,0.0
923,1.82,1.82,2.23,0.0
924,1.82,1.82,2.23,0.0
925,1.82,1.82,2.23,0.0
926,1.82,1.82,2.23,0.0
927,1.82,1.82,2.23,0.0
928,1.82,1.82,2.23,0.0
929,1.82,1.82,2.23,0.0
930,1.82,1.82,2.23,0.0
931,1.82,1.82,2.23,0.0
932,1.82,1.82,2.23,0.0
933,1.82,1.82,2.23,0.0
934,1.82,1.82,2.23,0.0
935,1.82,1.82,2.23,0.0
936,1.82,1.82,2.23,0.0
937,1.82,1.82,2.23,0.0
938,1.82,1.82,2.23,0.0
939,1.82,1.82,2.23,0.0
940,1.82,1.82,2.23,0.0
941,1.82,1.82,2.23,0.0
942,1.82,1.82,2.23,0.0
943,1.82,1.82,2.23,0.0
944,1.82,1.82,2.23,0.0
945,1.82,1.82,2.23,0.0
946,1.82,1.82,2.23,0.0
947,1.82,1.82,2.23,0.0
948,1.82,1.82,2.23,0.0
949,1.82,1.82,2.23,0.0
950,1.82,1.82,2.23,0.0
951,1.82,1.82,2.23,0.0
952,1.82,1.82,2.23,0.0
953,1.82,1.82,2.23,0.0
954,1.82,1.82,2.23,0.0
955,1.82,1.82,2.23,0.0
956,1.82,1.82,2.23,0.0
957,1.82,1.82,2.23,0.0
958,1.82,1.82,2.23,0.0
959,1.82,1.82,2.23,0.0
960,1.82,1.82,2.23,0.0
961,1.82,1.82,2.23,0.0
962,1.82,1.82,2.23,0.0
963,1.82,1.82,2.23,0.0
964,1.82,1.82,2.23,0.0
965,1.82,1.82,2.23,0.0
966,1.82,1.82,2.23,0.0
967,1.82,1.82,2.23,0.0
968,1.82,1.82,2.23,0.0
969,1.82,1.82,2.23,0.0
970,1.82,1.82,2.23,0.0
971,1.82,1.82,2.23,0.0
972,1.82,1.82,2.23,0.0
973,1.82,1.82,2.23,0.0
974,1.82,1.82,2.23,0.0
975,1.82,1.82,2.23,0.0
976,1.82,1.82,2.23,0.0
977,1.82,1.82,2.23,0.0
978,1.82,1.82,2.23,0.0
979,1.82,1.82,2.23,0.0
980,1.82,1.82,2.23,0.0
981,1.82,1.82,2.23,0.0
982,1.82,1.82,2.23,0.0
983,1.82,1.82,2.23,0.0
984,1.82,1.82,2.23,0.0
985,1.82,1.82,2.23,0.0
986,1.82,1.82,2.23,0.0
987,1.82,1.82,2.23,0.0
988,1.82,1.82,2.23,0.0
989,1.82,1.82,2.23,0.0
990,1.82,1.82,2.23,0.0
991,1.82,1.82,2.23,0.0
992,1.82,1.82,2.23,0.0
993,1.82,1.82,2.23,0.0
994,1.82,1.82,2.23,0.0
995,1.82,1.82,2.23,0.0
996,1.82,1.82,2.23,0.0
997,1.82,1.82,2.23,0.0
998,1.82,1.82,2.23,0.0
999,1.82,1.82,2.23,0.0
1000,1.82,1.82,2.23,0.0
1001,1.82,1.82,2.23,0.0
1002,1.82,1.82,2.23,0.0
1003,1.82,1.82,2.23,0.0
1004,1.82,1.82,2.23,0.0
1005,1.82,1.82,2.23,0.0
1006,1.82,1.82,2.23,0.0
1007,1.82,1.82,2.23,0.0
1008,1.82,1.82,2.23,0.0
1009,1.89,1.89,2.34,0.0
1010,1.89,1.89,2.34,0.0
1011,1.89,1.89,2.34,0.0
1012,1.89,1.89,2.34,0.0
1013,1.89,1.89,2.34,0.0
1014,1.89,1.89,2.34,0.0
1015,1.89,1.89,2.34,0.0
1016,1.89,1.89,2.34,0.0
1017,1.89,1.89,2.34,0.0
1018,1.89,1.89,2.34,0.0
1019,1.89,1.89,2.34,0.0
1020,1.89,1.89,2.34,0.0
1021,1.89,1.89,2.34,0.0
1022,1.89,1.89,2.34,0.0
1023,1.89,1.89,2.34,0.0
1024,1.89,1.89,2.34,0.0
1025,1.89,1.89,2.34,0.0
1026,1.89,1.89,2.34,0.0
1027,1.89,1.89,2.34,0.0
1028,1.89,1.89,2.34,0.0
1029,1.89,1.89,2.34,0.0
1030,1.89,1.89,2.34,0.0
1031,1.89,1.89,2.34,0.0
1032,1.89,1.89,2.34,0.0
1033,1.89,1.89,2.34,0.0
1034,1.89,1.89,2.34,0.0
1035,1.89,1.89,2.34,0.0
1036,1.89,1.89,2.34,0.0
1037,1.89,1.89,2.34,0.0
1038,1.89,1.89,2.34,0.0
1039,1.89,1.89,2.34,0.0
1040,1.89,1.89,2.34,0.0
1041,1.89,1.89,2.34,0.0
1042,1.89,1.89,2.34,0.0
1043,1.89,1.89,2.34,0.0
1044,1.89,1.89,2.34,0.0
1045,1.89,1.89,2.34,0.0
1046,1.89,1.89,2.34,0.0
1047,1.89,1.89,2.34,0.0
1048,1.89,1.89,2.34,0.0
1049,1.89,1.89,2.34,0.0
1050,1.89,1.89,2.34,0.0
1051,1.89,1.89,2.34,0.0
1052,1.89,1.89,2.34,0.0
1053,1.89,1.89,2.34,0.0
1054,1.89,1.89,2.34,0.0
1055,1.89,1.89,2.34,0.0
1056,1.89,1.89,2.34,0.0
1057,1.89,1.89,2.34,0.0
1058,1.89,1.89,2.34,0.0
1059,1.89,1.89,2.34,0.0
1060,1.89,1.89,2.34,0.0
1061,1.89,1.89,2.34,0.0
1062,1.89,1.89,2.34,0.0
1063,1.89,1.89,2.34,0.0
1064,1.89,1.89,2.34,0.0
1065,1.89,1.89,2.34,0.0
1066,1.89,1.89,2.34,0.0
1067,1.89,1.89,2.34,0.0
1068,1.89,1.89,2.34,0.0
1069,1.89,1.89,2.34,0.0
1070,1.89,1.89,2.34,0.0
1071,1.89,1.89,2.34,0.0
1072,1.89,1.89,2.34,0.0
1073,1.89,1.89,2.34,0.0
1074,1.89,1.89,2.34,0.0
1075,1.89,1.89,2.34,0.0
1076,1.89,1.89,2.34,0.0
1077,1.89,1.89,2.34,0.0
1078,1.89,1.89,2.34,0.0
1079,1.89,1.89,2.34,0.0
1080,1.89,1.89,2.34,0.0
1081,1.89,1.89,2.34,0.0
1082,1.89,1.89,2.34,0.0
1083,1.89,1.89,2.34,0.0
1084,1.89,1.89,2.34,0.0
1085,1.89,1.89,2.34,0.0
1086,1.89,1.89,2.34,0.0
1087,1.89,1.89,2.34,0.0
1088,1.89,1.89,2.34,0.0
1089,1.89,1.89,2.34,0.0
1090,1.89,1.89,2.34,0.0
1091,1.89,1.89,2.34,0.0
1092,1.89,1.89,2.34,0.0
1093,1.89,1.89,2.34,0.0
1094,1.89,1.89,2.34,0.0
1095,1.89,1.89,2.34,0.0
1096,1.89,1.89,2.34,0.0
1097,1.89,1.89,2.34,0.0
1098,1.89,1.89,2.34,0.0
1099,1.89,1.89,2.34,0.0
1100,1.89,1.89,2.34,0.0
1101,1.89,1.89,2.34,0.0
1102,1.89,1.89,2.34,0.0
1103,1.89,1.89,2.34,0.0
1104,1.89,1.89,2.34,0.0
1105,1.89,1.89,2.34,0.0
1106,1.89,1.89,2.34,0.0
1107,1.89,1.89,2.34,0.0
1108,1.89,1.89,2.34,0.0
1109,1.89,1.89,2.34,0.0
1110,1.89,1.89,2.34,0.0
1111,1.89,1.89,2.34,0.0
1112,1.89,1.89,2.34,0.0
1113,1.89,1.89,2.34,0.0
1114,1.89,1.89,2.34,0.0
1115,1.89,1.89,2.34,0.0
1116,1.89,1.89,2.34,0.0
1117,1.89,1.89,2.34,0.0
1118,1.89,1.89,2.34,0.0
1119,1.89,1.89,2.34,0.0
1120,1.89,1.89,2.34,0.0
1121,1.89,1.89,2.34,0.0
1122,1.89,1.89,2.34,0.0
1123,1.89,1.89,2.34,0.0
1124,1.89,1.89,2.34,0.0
1125,1.89,1.89,2.34,0.0
1126,1.89,1.89,2.34,0.0
1127,1.89,1.89,2.34,0.0
1128,1.89,1.89,2.34,0.0
1129,1.89,1.89,2.34,0.0
1130,1.89,1.89,2.34,0.0
1131,1.89,1.89,2.34,0.0
1132,1.89,1.89,2.34,0.0
1133,1.89,1.89,2.34,0.0
1134,1.89,1.89,2.34,0.0
1135,1.89,1.89,2.34,0.0
1136,1.89,1.89,2.34,0.0
1137,1.89,1.89,2.34,0.0
1138,1.89,1.89,2.34,0.0
1139,1.89,1.89,2.34,0.0
1140,1.89,1.89,2.34,0.0
1141,1.89,1.89,2.34,0.0
1142,1.89,1.89,2.34,0.0
1143,1.89,1.89,2.34,0.0
1144,1.89,1.89,2.34,0.0
1145,1.89,1.89,2.34,0.0
1146,1.89,1.89,2.34,0.0
1147,1.89,1.89,2.34,0.0
1148,1.89,1.89,2.34,0.0
1149,1.89,1.89,2.34,0.0
1150,1.89,1.89,2.34,0.0
1151,1.89,1.89,2.34,0.0
1152,1.89,1.89,2.34,0.0
1153,1.89,1.89,2.34,0.0
1154,1.89,1.89,2.34,0.0
1155,1.89,1.89,2.34,0.0
1156,1.89,1.89,2.34,0.0
1157,1.89,1.89,2.34,0.0
1158,1.89,1.89,2.34,0.0
1159,1.89,1.89,2.34,0.0
1160,1.89,1.89,2.34,0.0
1161,1.89,1.89,2.34,0.0
1162,1.89,1.89,2.34,0.0
1163,1.89,1.89,2.34,0.0
1164,1.89,1.89,2.34,0.0
1165,1.89,1.89,2.34,0.0
1166,1.89,1.89,2.34,0.0
1167,1.89,1.89,2.34,0.0
1168,1.89,1.89,2.34,0.0
1169,1.89,1.89,2.34,0.0
1170,1.89,1.89,2.34,0.0
1171,1.89,1.89,2.34,0.0
1172,1.89,1.89,2.34,0.0
1173,1.89,1.89,2.34,0.0
1174,1.89,1.89,2.34,0.0
1175,1.89,1.89,2.34,0.0
1176,1.89,1.89,2.34,0.0
1177,1.76,1.76,2.11,0.0
1178,1.76,1.76,2.11,0.0
1179,1.76,1.76,2.11,0.0
1180,1.76,1.76,2.11,0.0
1181,1.76,1.76,2.11,0.0
1182,1.76,1.76,2.11,0.0
1183,1.76,1.76,2.11,0.0
1184,1.76,1.76,2.11,0.0
1185,1.76,1.76,2.11,0.0
1186,1.76,1.76,2.11,0.0
1187,1.76,1.76,2.11,0.0
1188,1.76,1.76,2.11,0.0
1189,1.76,1.76,2.11,0.0
1190,1.76,1.76,2.11,0.0
1191,1.76,1.76,2.11,0.0
1192,1.76,1.76,2.11,0.0
1193,1.76,1.76,2.11,0.0
1194,1.76,1.76,2.11,0.0
1195,1.76,1.76,2.11,0.0
1196,1.76,1.76,2.11,0.0
1197,1.76,1.76,2.11,0.0
1198,1.76,1.76,2.11,0.0
1199,1.76,1.76,2.11,0.0
1200,1.76,1.76,2.11,0.0
1201,1.76,1.76,2.11,0.0
1202,1.76,1.76,2.11,0.0
1203,1.76,1.76,2.11,0.0
1204,1.76,1.76,2.11,0.0
1205,1.76,1.76,2.11,0.0
1206,1.76,1.76,2.11,0.0
1207,1.76,1.76,2.11,0.0
1208,1.76,1.76,2.11,0.0
1209,1.76,1.76,2.11,0.0
1210,1.76,1.76,2.11,0.0
1211,1.76,1.76,2.11,0.0
1212,1.76,1.76,2.11,0.0
1213,1.76,1.76,2.11,0.0
1214,1.76,1.76,2.11,0.0
1215,1.76,1.76,2.11,0.0
1216,1.76,1.76,2.11,0.0
1217,1.76,1.76,2.11,0.0
1218,1.76,1.76,2.11,0.0
1219,1.76,1.76,2.11,0.0
1220,1.76,1.76,2.11,0.0
1221,1.76,1.76,2.11,0.0
1222,1.76,1.76,2.11,0.0
1223,1.76,1.76,2.11,0.0
1224,1.76,1.76,2.11,0.0
1225,1.76,1.76,2.11,0.0
1226,1.76,1.76,2.11,0.0
1227,1.76,1.76,2.11,0.0
1228,1.76,1.76,2.11,0.0
1229,1.76,1.76,2.11,0.0
1230,1.76,1.76,2.11,0.0
1231,1.76,1.76,2.11,0.0
1232,1.76,1.76,2.11,0.0
1233,1.76,1.76,2.11,0.0
1234,1.76,1.76,2.11,0.0
1235,1.76,1.76,2.11,0.0
1236,1.76,1.76,2.11,0.0
1237,1.76,1.76,2.11,0.0
1238,1.76,1.76,2.11,0.0
1239,1.76,1.76,2.11,0.0
1240,1.76,1.76,2.11,0.0
1241,1.76,1.76,2.11,0.0
1242,1.76,1.76,2.11,0.0
1243,1.76,1.76,2.11,0.0
1244,1.76,1.76,2.11,0.0
1245,1.76,1.76,2.11,0.0
1246,1.76,1.76,2.11,0.0
1247,1.76,1.76,2.11,0.0
1248,1.76,1.76,2.11,0.0
1249,1.76,1.76,2.11,0.0
1250,1.76,1.76,2.11,0.0
1251,1.76,1.76,2.11,0.0
1252,1.76,1.76,2.11,0.0
1253,1.76,1.76,2.11,0.0
1254,1.76,1.76,2.11,0.0
1255,1.76,1.76,2.11,0.0
1256,1.76,1.76,2.11,0.0
1257,1.76,1.76,2.11,0.0
1258,1.76,1.76,2.11,0.0
1259,1.76,1.76,2.11,0.0
1260,1.76,1.76,2.11,0.0
1261,1.76,1.76,2.11,0.0
1262,1.76,1.76,2.11,0.0
1263,1.76,1.76,2.11,0.0
1264,1.76,1.76,2.11,0.0
1265,1.76,1.76,2.11,0.0
1266,1.76,1.76,2.11,0.0
1267,1.76,1.76,2.11,0.0
1268,1.76,1.76,2.11,0.0
1269,1.76,1.76,2.11,0.0
1270,1.76,1.76,2.11,0.0
1271,1.76,1.76,2.11,0.0
1272,1.76,1.76,2.11,0.0
1273,1.76,1.76,2.11,0.0
1274,1.76,1.76,2.11,0.0
1275,1.76,1.76,2.11,0.0
1276,1.76,1.76,2.11,0.0
1277,1.76,1.76,2.11,0.0
1278,1.76,1.76,2.11,0.0
1279,1.76,1.76,2.11,0.0
1280,1.76,1.76,2.11,0.0
1281,1.76,1.76,2.11,0.0
1282,1.76,1.76,2.11,0.0
1283,1.76,1.76,2.11,0.0
1284,1.76,1.76,2.11,0.0
1285,1.76,1.76,2.11,0.0
1286,1.76,1.76,2.11,0.0
1287,1.76,1.76,2.11,0.0
1288,1.76,1.76,2.11,0.0
1289,1.76,1.76,2.11,0.0
1290,1.76,1.76,2.11,0.0
1291,1.76,1.76,2.11,0.0
1292,1.76,1.76,2.11,0.0
1293,1.76,1.76,2.11,0.0
1294,1.76,1.76,2.11,0.0
1295,1.76,1.76,2.11,0.0
1296,1.76,1.76,2.11,0.0
1297,1.76,1.76,2.11,0.0
1298,1.76,1.76,2.11,0.0
1299,1.76,1.76,2.11,0.0
1300,1.76,1.76,2.11,0.0
1301,1.76,1.76,2.11,0.0
1302,1.76,1.76,2.11,0.0
1303,1.76,1.76,2.11,0.0
1304,1.76,1.76,2.11,0.0
1305,1.76,1.76,2.11,0.0
1306,1.76,1.76,2.11,0.0
1307,1.76,1.76,2.11,0.0
1308,1.76,1.76,2.11,0.0
1309,1.76,1.76,2.11,0.0
1310,1.76,1.76,2.11,0.0
1311,1.76,1.76,2.11,0.0
1312,1.76,1.76,2.11,0.0
1313,1.76,1.76,2.11,0.0
1314,1.76,1.76,2.11,0.0
1315,1.76,1.76,2.11,0.0
1316,1.76,1.76,2.11,0.0
1317,1.76,1.76,2.11,0.0
1318,1.76,1.76,2.11,0.0
1319,1.76,1.76,2.11,0.0
1320,1.76,1.76,2.11,0.0
1321,1.75,1.75,2.11,0.0
1322,1.75,1.75,2.11,0.0
1323,1.75,1.75,2.11,0.0
1324,1.75,1.75,2.11,0.0
1325,1.75,1.75,2.11,0.0
1326,1.75,1.75,2.11,0.0
1327,1.75,1.75,2.11,0.0
1328,1.75,1.75,2.11,0.0
1329,1.75,1.75,2.11,0.0
1330,1.75,1.75,2.11,0.0
1331,1.75,1.75,2.11,0.0
1332,1.75,1.75,2.11,0.0
1333,1.75,1.75,2.11,0.0
1334,1.75,1.75,2.11,0.0
1335,1.75,1.75,2.11,0.0
1336,1.75,1.75,2.11,0.0
1337,1.75,1.75,2.11,0.0
1338,1.75,1.75,2.11,0.0
1339,1.75,1.75,2.11,0.0
1340,1.75,1.75,2.11,0.0
1341,1.75,1.75,2.11,0.0
1342,1.75,1.75,2.11,0.0
1343,1.75,1.75,2.11,0.0
1344,1.75,1.75,2.11,0.0
1345,5.45,5.45,5.28,0.0
1346,5.45,5.45,5.28,0.0
1347,5.45,5.45,5.28,0.0
1348,5.45,5.45,5.28,0.0
1349,5.45,5.45,5.28,0.0
1350,5.45,5.45,5.28,0.0
1351,5.45,5.45,5.28,0.0
1352,5.45,5.45,5.28,0.0
1353,5.45,5.45,5.28,0.0
1354,5.45,5.45,5.28,0.0
1355,5.45,5.45,5.28,0.0
1356,5.45,5.45,5.28,0.0
1357,5.45,5.45,5.28,0.0
1358,5.45,5.45,5.28,0.0
1359,5.45,5.45,5.28,0.0
1360,5.45,5.45,5.28,0.0
1361,5.45,5.45,5.28,0.0
1362,5.45,5.45,5.28,0.0
1363,5.45,5.45,5.28,0.0
1364,5.45,5.45,5.28,0.0
1365,5.45,5.45,5.28,0.0
1366,5.45,5.45,5.28,0.0
1367,5.45,5.45,5.28,0.0
1368,5.45,5.45,5.28,0.0
1369,5.45,5.45,5.28,0.0
1370,5.45,5.45,5.28,0.0
1371,5.45,5.45,5.28,0.0
1372,5.45,5.45,5.28,0.0
1373,5.45,5.45,5.28,0.0
1374,5.45,5.45,5.28,0.0
1375,5.45,5.45,5.28,0.0
1376,5.45,5.45,5.28,0.0
1377,5.45,5.45,5.28,0.0
1378,5.45,5.45,5.28,0.0
1379,5.45,5.45,5.28,0.0
1380,5.45,5.45,5.28,0.0
1381,5.45,5.45,5.28,0.0
1382,5.45,5.45,5.28,0.0
1383,5.45,5.45,5.28,0.0
1384,5.45,5.45,5.28,0.0
1385,5.45,5.45,5.28,0.0
1386,5.45,5.45,5.28,0.0
1387,5.45,5.45,5.28,0.0
1388,5.45,5.45,5.28,0.0
1389,5.45,5.45,5.28,0.0
1390,5.45,5.45,5.28,0.0
1391,5.45,5.45,5.28,0.0
1392,5.45,5.45,5.28,0.0
1393,5.45,5.45,5.28,0.0
1394,5.45,5.45,5.28,0.0
1395,5.45,5.45,5.28,0.0
1396,5.45,5.45,5.28,0.0
1397,5.45,5.45,5.28,0.0
1398,5.45,5.45,5.28,0.0
1399,5.45,5.45,5.28,0.0
1400,5.45,5.45,5.28,0.0
1401,5.45,5.45,5.28,0.0
1402,5.45,5.45,5.28,0.0
1403,5.45,5.45,5.28,0.0
1404,5.45,5.45,5.28,0.0
1405,5.45,5.45,5.28,0.0
1406,5.45,5.45,5.28,0.0
1407,5.45,5.45,5.28,0.0
1408,5.45,5.45,5.28,0.0
1409,5.45,5.45,5.28,0.0
1410,5.45,5.45,5.28,0.0
1411,5.45,5.45,5.28,0.0
1412,5.45,5.45,5.28,0.0
1413,5.45,5.45,5.28,0.0
1414,5.45,5.45,5.28,0.0
1415,5.45,5.45,5.28,0.0
1416,5.45,5.45,5.28,0.0
1417,5.45,5.45,5.28,0.0
1418,5.45,5.45,5.28,0.0
1419,5.45,5.45,5.28,0.0
1420,5.45,5.45,5.28,0.0
1421,5.45,5.45,5.28,0.0
1422,5.45,5.45,5.28,0.0
1423,5.45,5.45,5.28,0.0
1424,5.45,5.45,5.28,0.0
1425,5.45,5.45,5.28,0.0
1426,5.45,5.45,5.28,0.0
1427,5.45,5.45,5.28,0.0
1428,5.45,5.45,5.28,0.0
1429,5.45,5.45,5.28,0.0
1430,5.45,5.45,5.28,0.0
1431,5.45,5.45,5.28,0.0
1432,5.45,5.45,5.28,0.0
1433,5.45,5.45,5.28,0.0
1434,5.45,5.45,5.28,0.0
1435,5.45,5.45,5.28,0.0
1436,5.45,5.45,5.28,0.0
1437,5.45,5.45,5.28,0.0
1438,5.45,5.45,5.28,0.0
1439,5.45,5.45,5.28,0.0
1440,5.45,5.45,5.28,0.0
1441,5.45,5.45,5.28,0.0
1442,5.45,5.45,5.28,0.0
1443,5.45,5.45,5.28,0.0
1444,5.45,5.45,5.28,0.0
1445,5.45,5.45,5.28,0.0
1446,5.45,5.45,5.28,0.0
1447,5.45,5.45,5.28,0.0
1448,5.45,5.45,5.28,0.0
1449,5.45,5.45,5.28,0.0
1450,5.45,5.45,5.28,0.0
1451,5.45,5.45,5.28,0.0
1452,5.45,5.45,5.28,0.0
1453,5.45,5.45,5.28,0.0
1454,5.45,5.45,5.28,0.0
1455,5.45,5.45,5.28,0.0
1456,5.45,5.45,5.28,0.0
1457,5.45,5.45,5.28,0.0
1458,5.45,5.45,5.28,0.0
1459,5.45,5.45,5.28,0.0
1460,5.45,5.45,5.28,0.0
1461,5.45,5.45,5.28,0.0
1462,5.45,5.45,5.28,0.0
1463,5.45,5.45,5.28,0.0
1464,5.45,5.45,5.28,0.0
1465,5.45,5.45,5.28,0.0
1466,5.45,5.45,5.28,0.0
1467,5.45,5.45,5.28,0.0
1468,5.45,5.45,5.28,0.0
1469,5.45,5.45,5.28,0.0
1470,5.45,5.45,5.28,0.0
1471,5.45,5.45,5.28,0.0
1472,5.45,5.45,5.28,0.0
1473,5.45,5.45,5.28,0.0
1474,5.45,5.45,5.28,0.0
1475,5.45,5.45,5.28,0.0
1476,5.45,5.45,5.28,0.0
1477,5.45,5.45,5.28,0.0
1478,5.45,5.45,5.28,0.0
1479,5.45,5.45,5.28,0.0
1480,5.45,5.45,5.28,0.0
1481,5.45,5.45,5.28,0.0
1482,5.45,5.45,5.28,0.0
1483,5.45,5.45,5.28,0.0
1484,5.45,5.45,5.28,0.0
1485,5.45,5.45,5.28,0.0
1486,5.45,5.45,5.28,0.0
1487,5.45,5.45,5.28,0.0
1488,5.45,5.45,5.28,0.0
1489,5.45,5.45,5.28,0.0
1490,5.45,5.45,5.28,0.0
1491,5.45,5.45,5.28,0.0
1492,5.45,5.45,5.28,0.0
1493,5.45,5.45,5.28,0.0
1494,5.45,5.45,5.28,0.0
1495,5.45,5.45,5.28,0.0
1496,5.45,5.45,5.28,0.0
1497,5.45,5.45,5.28,0.0
1498,5.45,5.45,5.28,0.0
1499,5.45,5.45,5.28,0.0
1500,5.45,5.45,5.28,0.0
1501,5.45,5.45,5.28,0.0
1502,5.45,5.45,5.28,0.0
1503,5.45,5.45,5.28,0.0
1504,5.45,5.45,5.28,0.0
1505,5.45,5.45,5.28,0.0
1506,5.45,5.45,5.28,0.0
1507,5.45,5.45,5.28,0.0
1508,5.45,5.45,5.28,0.0
1509,5.45,5.45,5.28,0.0
1510,5.45,5.45,5.28,0.0
1511,5.45,5.45,5.28,0.0
1512,5.45,5.45,5.28,0.0
1513,3.78,3.78,4.28,0.0
1514,3.78,3.78,4.28,0.0
1515,3.78,3.78,4.28,0.0
1516,3.78,3.78,4.28,0.0
1517,3.78,3.78,4.28,0.0
1518,3.78,3.78,4.28,0.0
1519,3.78,3.78,4.28,0.0
1520,3.78,3.78,4.28,0.0
